Date,Prediction,Actual,Delta,Comment
2021-06-11,18.0,35.0,-17.0,Under-Predicted
2021-06-12,30.0,32.0,-2.0,Under-Predicted
2021-06-13,29.0,29.0,0.0,Predicted
2021-06-14,24.0,24.0,0.0,Predicted
2021-06-15,18.0,27.0,-9.0,Under-Predicted
2021-06-16,34.0,29.0,5.0,Over-Predicted
2021-06-17,23.0,23.0,0.0,Predicted
2021-06-18,35.0,33.0,2.0,Over-Predicted
2021-06-19,28.0,28.0,0.0,Predicted
2021-06-20,19.0,26.0,-7.0,Under-Predicted
2021-06-21,31.0,33.0,-2.0,Under-Predicted
2021-06-22,27.0,27.0,0.0,Predicted
2021-06-23,23.0,29.0,-6.0,Under-Predicted
2021-06-24,0.0,22.0,-22.0,Under-Predicted
2021-06-25,12.0,30.0,-18.0,Under-Predicted
2021-06-26,24.0,24.0,0.0,Predicted
2021-06-27,22.0,26.0,-4.0,Under-Predicted
2021-06-28,28.0,28.0,0.0,Predicted
2021-06-29,30.0,25.0,5.0,Over-Predicted
2021-06-30,24.0,24.0,0.0,Predicted
2021-07-01,21.0,21.0,0.0,Predicted
2021-07-02,21.0,24.0,-3.0,Under-Predicted
2021-07-03,18.0,24.0,-6.0,Under-Predicted
2021-07-04,27.0,27.0,0.0,Predicted
2021-07-05,0.0,28.0,-28.0,Under-Predicted
2021-07-06,0.0,25.0,-25.0,Under-Predicted
2021-07-07,31.0,31.0,0.0,Predicted
2021-07-08,33.0,29.0,4.0,Over-Predicted
2021-07-09,38.0,28.0,10.0,Over-Predicted
2021-07-10,22.0,27.0,-5.0,Under-Predicted
2021-07-11,23.0,23.0,0.0,Predicted
2021-07-12,4.0,25.0,-21.0,Under-Predicted
2021-07-13,26.0,26.0,0.0,Predicted
2021-07-14,0.0,22.0,-22.0,Under-Predicted
2021-07-15,2.0,30.0,-28.0,Under-Predicted
2021-07-16,24.0,24.0,0.0,Predicted
2021-07-17,39.0,28.0,11.0,Over-Predicted
2021-07-18,28.0,28.0,0.0,Predicted
2021-07-19,15.0,33.0,-18.0,Under-Predicted
2021-07-20,25.0,25.0,0.0,Predicted
2021-07-21,34.0,26.0,8.0,Over-Predicted
2021-07-22,24.0,24.0,0.0,Predicted
2021-07-23,29.0,29.0,0.0,Predicted
2021-07-24,26.0,26.0,0.0,Predicted
2021-07-25,18.0,20.0,-2.0,Under-Predicted
2021-07-26,0.0,28.0,-28.0,Under-Predicted
2021-07-27,22.0,27.0,-5.0,Under-Predicted
2021-07-28,3.0,32.0,-29.0,Under-Predicted
2021-07-29,26.0,26.0,0.0,Predicted
2021-07-30,24.0,25.0,-1.0,Under-Predicted
2021-07-31,31.0,31.0,0.0,Predicted
2021-08-01,29.0,29.0,0.0,Predicted
2021-08-02,17.0,17.0,0.0,Predicted
2021-08-03,22.0,31.0,-9.0,Under-Predicted
2021-08-04,26.0,25.0,1.0,Over-Predicted
2021-08-05,14.0,20.0,-6.0,Under-Predicted
2021-08-06,22.0,22.0,0.0,Predicted
2021-08-07,31.0,31.0,0.0,Predicted
2021-08-08,22.0,22.0,0.0,Predicted
2021-08-09,24.0,24.0,0.0,Predicted
2021-08-10,20.0,20.0,0.0,Predicted
2021-08-11,31.0,17.0,14.0,Over-Predicted
2021-08-12,4.0,22.0,-18.0,Under-Predicted
2021-08-13,34.0,29.0,5.0,Over-Predicted
2021-08-14,13.0,25.0,-12.0,Under-Predicted
2021-08-15,18.0,18.0,0.0,Predicted
2021-08-16,0.0,22.0,-22.0,Under-Predicted
2021-08-17,22.0,22.0,0.0,Predicted
2021-08-18,22.0,22.0,0.0,Predicted
2021-08-19,23.0,23.0,0.0,Predicted
2021-08-20,31.0,27.0,4.0,Over-Predicted
2021-08-21,26.0,26.0,0.0,Predicted
2021-08-22,22.0,22.0,0.0,Predicted
2021-08-23,24.0,24.0,0.0,Predicted
2021-08-24,27.0,23.0,4.0,Over-Predicted
2021-08-25,25.0,25.0,0.0,Predicted
2021-08-26,25.0,23.0,2.0,Over-Predicted
2021-08-27,31.0,33.0,-2.0,Under-Predicted
2021-08-28,25.0,29.0,-4.0,Under-Predicted
2021-08-29,26.0,26.0,0.0,Predicted
2021-08-30,28.0,25.0,3.0,Over-Predicted
2021-08-31,24.0,21.0,3.0,Over-Predicted
2021-09-01,24.0,24.0,0.0,Predicted
2021-09-02,24.0,24.0,0.0,Predicted
2021-09-03,31.0,21.0,10.0,Over-Predicted
2021-09-04,22.0,22.0,0.0,Predicted
2021-09-05,7.0,19.0,-12.0,Under-Predicted
2021-09-06,31.0,24.0,7.0,Over-Predicted
2021-09-07,31.0,31.0,0.0,Predicted
2021-09-08,30.0,30.0,0.0,Predicted
2021-09-09,26.0,23.0,3.0,Over-Predicted
2021-09-10,44.0,30.0,14.0,Over-Predicted
2021-09-11,0.0,27.0,-27.0,Under-Predicted
2021-09-12,23.0,23.0,0.0,Predicted
2021-09-13,23.0,25.0,-2.0,Under-Predicted
2021-09-14,26.0,28.0,-2.0,Under-Predicted
2021-09-15,24.0,24.0,0.0,Predicted
2021-09-16,28.0,22.0,6.0,Over-Predicted
2021-09-17,21.0,21.0,0.0,Predicted
2021-09-18,38.0,27.0,11.0,Over-Predicted
2021-09-19,25.0,29.0,-4.0,Under-Predicted
2021-09-20,24.0,24.0,0.0,Predicted
2021-09-21,30.0,30.0,0.0,Predicted
2021-09-22,21.0,27.0,-6.0,Under-Predicted
2021-09-23,20.0,27.0,-7.0,Under-Predicted
2021-09-24,22.0,17.0,5.0,Over-Predicted
2021-09-25,16.0,26.0,-10.0,Under-Predicted
2021-09-26,31.0,28.0,3.0,Over-Predicted
2021-09-27,28.0,28.0,0.0,Predicted
2021-09-28,26.0,26.0,0.0,Predicted
2021-09-29,33.0,27.0,6.0,Over-Predicted
2021-09-30,37.0,37.0,0.0,Predicted
2021-10-01,21.0,26.0,-5.0,Under-Predicted
2021-10-02,25.0,25.0,0.0,Predicted
2021-10-03,37.0,30.0,7.0,Over-Predicted
2021-10-04,27.0,27.0,0.0,Predicted
2021-10-05,35.0,29.0,6.0,Over-Predicted
2021-10-06,26.0,23.0,3.0,Over-Predicted
2021-10-07,28.0,28.0,0.0,Predicted
2021-10-08,24.0,24.0,0.0,Predicted
2021-10-09,24.0,24.0,0.0,Predicted
2021-10-10,27.0,28.0,-1.0,Under-Predicted
2021-10-11,0.0,26.0,-26.0,Under-Predicted
2021-10-12,33.0,26.0,7.0,Over-Predicted
2021-10-13,8.0,19.0,-11.0,Under-Predicted
2021-10-14,16.0,18.0,-2.0,Under-Predicted
2021-10-15,29.0,29.0,0.0,Predicted
2021-10-16,23.0,23.0,0.0,Predicted
2021-10-17,19.0,25.0,-6.0,Under-Predicted
2021-10-18,18.0,25.0,-7.0,Under-Predicted
2021-10-19,29.0,29.0,0.0,Predicted
2021-10-20,34.0,34.0,0.0,Predicted
2021-10-21,28.0,28.0,0.0,Predicted
2021-10-22,30.0,19.0,11.0,Over-Predicted
2021-10-23,23.0,29.0,-6.0,Under-Predicted
2021-10-24,29.0,30.0,-1.0,Under-Predicted
2021-10-25,26.0,26.0,0.0,Predicted
2021-10-26,8.0,23.0,-15.0,Under-Predicted
2021-10-27,29.0,29.0,0.0,Predicted
2021-10-28,23.0,23.0,0.0,Predicted
2021-10-29,30.0,21.0,9.0,Over-Predicted
2021-10-30,20.0,22.0,-2.0,Under-Predicted
2021-10-31,0.0,28.0,-28.0,Under-Predicted
2021-11-01,20.0,27.0,-7.0,Under-Predicted
2021-11-02,22.0,22.0,0.0,Predicted
2021-11-03,28.0,28.0,0.0,Predicted
2021-11-04,24.0,24.0,0.0,Predicted
2021-11-05,1.0,29.0,-28.0,Under-Predicted
2021-11-06,2.0,22.0,-20.0,Under-Predicted
2021-11-07,30.0,30.0,0.0,Predicted
2021-11-08,31.0,27.0,4.0,Over-Predicted
2021-11-09,25.0,27.0,-2.0,Under-Predicted
2021-11-10,20.0,20.0,0.0,Predicted
2021-11-11,25.0,25.0,0.0,Predicted
2021-11-12,19.0,19.0,0.0,Predicted
2021-11-13,23.0,23.0,0.0,Predicted
2021-11-14,26.0,25.0,1.0,Over-Predicted
2021-11-15,29.0,30.0,-1.0,Under-Predicted
2021-11-16,31.0,33.0,-2.0,Under-Predicted
2021-11-17,31.0,31.0,0.0,Predicted
2021-11-18,32.0,32.0,0.0,Predicted
2021-11-19,35.0,29.0,6.0,Over-Predicted
2021-11-20,29.0,29.0,0.0,Predicted
2021-11-21,20.0,25.0,-5.0,Under-Predicted
2021-11-22,0.0,25.0,-25.0,Under-Predicted
2021-11-23,21.0,27.0,-6.0,Under-Predicted
2021-11-24,20.0,30.0,-10.0,Under-Predicted
2021-11-25,34.0,27.0,7.0,Over-Predicted
2021-11-26,1.0,27.0,-26.0,Under-Predicted
2021-11-27,26.0,27.0,-1.0,Under-Predicted
2021-11-28,33.0,27.0,6.0,Over-Predicted
2021-11-29,27.0,27.0,0.0,Predicted
2021-11-30,7.0,23.0,-16.0,Under-Predicted
2021-12-01,7.0,27.0,-20.0,Under-Predicted
2021-12-02,31.0,25.0,6.0,Over-Predicted
2021-12-03,9.0,19.0,-10.0,Under-Predicted
2021-12-04,21.0,21.0,0.0,Predicted
2021-12-05,40.0,27.0,13.0,Over-Predicted
2021-12-06,21.0,21.0,0.0,Predicted
2021-12-07,20.0,26.0,-6.0,Under-Predicted
2021-12-08,21.0,22.0,-1.0,Under-Predicted
2021-12-09,21.0,21.0,0.0,Predicted
2021-12-10,29.0,29.0,0.0,Predicted
2021-12-11,21.0,21.0,0.0,Predicted
2021-12-12,26.0,26.0,0.0,Predicted
2021-12-13,26.0,22.0,4.0,Over-Predicted
2021-12-14,12.0,21.0,-9.0,Under-Predicted
2021-12-15,27.0,27.0,0.0,Predicted
2021-12-16,10.0,19.0,-9.0,Under-Predicted
2021-12-17,0.0,27.0,-27.0,Under-Predicted
2021-12-18,32.0,20.0,12.0,Over-Predicted
2021-12-19,24.0,25.0,-1.0,Under-Predicted
2021-12-20,42.0,25.0,17.0,Over-Predicted
2021-12-21,23.0,24.0,-1.0,Under-Predicted
2021-12-22,27.0,27.0,0.0,Predicted
2021-12-23,32.0,33.0,-1.0,Under-Predicted
2021-12-24,28.0,28.0,0.0,Predicted
2021-12-25,24.0,24.0,0.0,Predicted
2021-12-26,24.0,24.0,0.0,Predicted
2021-12-27,24.0,24.0,0.0,Predicted
2021-12-28,25.0,25.0,0.0,Predicted
2021-12-29,39.0,22.0,17.0,Over-Predicted
2021-12-30,23.0,23.0,0.0,Predicted
2021-12-31,22.0,22.0,0.0,Predicted
2022-01-01,17.0,22.0,-5.0,Under-Predicted
2022-01-02,26.0,26.0,0.0,Predicted
2022-01-03,14.0,24.0,-10.0,Under-Predicted
2022-01-04,21.0,30.0,-9.0,Under-Predicted
2022-01-05,0.0,23.0,-23.0,Under-Predicted
2022-01-06,28.0,20.0,8.0,Over-Predicted
2022-01-07,25.0,20.0,5.0,Over-Predicted
2022-01-08,18.0,22.0,-4.0,Under-Predicted
2022-01-09,20.0,20.0,0.0,Predicted
2022-01-10,21.0,21.0,0.0,Predicted
2022-01-11,21.0,21.0,0.0,Predicted
2022-01-12,22.0,22.0,0.0,Predicted
2022-01-13,27.0,19.0,8.0,Over-Predicted
2022-01-14,24.0,24.0,0.0,Predicted
2022-01-15,20.0,24.0,-4.0,Under-Predicted
2022-01-16,0.0,24.0,-24.0,Under-Predicted
2022-01-17,15.0,25.0,-10.0,Under-Predicted
2022-01-18,27.0,27.0,0.0,Predicted
2022-01-19,28.0,28.0,0.0,Predicted
2022-01-20,27.0,27.0,0.0,Predicted
2022-01-21,23.0,22.0,1.0,Over-Predicted
2022-01-22,22.0,22.0,0.0,Predicted
2022-01-23,16.0,16.0,0.0,Predicted
2022-01-24,0.0,24.0,-24.0,Under-Predicted
2022-01-25,20.0,20.0,0.0,Predicted
2022-01-26,12.0,16.0,-4.0,Under-Predicted
2022-01-27,16.0,31.0,-15.0,Under-Predicted
2022-01-28,36.0,24.0,12.0,Over-Predicted
2022-01-29,23.0,23.0,0.0,Predicted
2022-01-30,23.0,23.0,0.0,Predicted
2022-01-31,27.0,27.0,0.0,Predicted
2022-02-01,23.0,23.0,0.0,Predicted
2022-02-02,15.0,20.0,-5.0,Under-Predicted
2022-02-03,0.0,19.0,-19.0,Under-Predicted
2022-02-04,26.0,19.0,7.0,Over-Predicted
2022-02-05,18.0,24.0,-6.0,Under-Predicted
2022-02-06,22.0,28.0,-6.0,Under-Predicted
2022-02-07,22.0,22.0,0.0,Predicted
2022-02-08,21.0,21.0,0.0,Predicted
2022-02-09,26.0,21.0,5.0,Over-Predicted
2022-02-10,20.0,20.0,0.0,Predicted
2022-02-11,23.0,23.0,0.0,Predicted
2022-02-12,39.0,20.0,19.0,Over-Predicted
2022-02-13,21.0,21.0,0.0,Predicted
2022-02-14,21.0,21.0,0.0,Predicted
2022-02-15,20.0,20.0,0.0,Predicted
2022-02-16,34.0,26.0,8.0,Over-Predicted
2022-02-17,33.0,22.0,11.0,Over-Predicted
2022-02-18,20.0,20.0,0.0,Predicted
2022-02-19,19.0,19.0,0.0,Predicted
2022-02-20,22.0,22.0,0.0,Predicted
2022-02-21,1.0,21.0,-20.0,Under-Predicted
2022-02-22,21.0,18.0,3.0,Over-Predicted
2022-02-23,0.0,18.0,-18.0,Under-Predicted
2022-02-24,19.0,19.0,0.0,Predicted
2022-02-25,25.0,25.0,0.0,Predicted
2022-02-26,24.0,24.0,0.0,Predicted
2022-02-27,10.0,22.0,-12.0,Under-Predicted
2022-02-28,13.0,17.0,-4.0,Under-Predicted
2022-03-01,41.0,30.0,11.0,Over-Predicted
2022-03-02,12.0,21.0,-9.0,Under-Predicted
2022-03-03,21.0,21.0,0.0,Predicted
2022-03-04,23.0,23.0,0.0,Predicted
2022-03-05,22.0,22.0,0.0,Predicted
2022-03-06,25.0,25.0,0.0,Predicted
2022-03-07,24.0,24.0,0.0,Predicted
2022-03-08,21.0,21.0,0.0,Predicted
2022-03-09,29.0,23.0,6.0,Over-Predicted
2022-03-10,26.0,26.0,0.0,Predicted
2022-03-11,17.0,24.0,-7.0,Under-Predicted
2022-03-12,25.0,25.0,0.0,Predicted
2022-03-13,36.0,30.0,6.0,Over-Predicted
2022-03-14,20.0,20.0,0.0,Predicted
2022-03-15,28.0,28.0,0.0,Predicted
2022-03-16,27.0,29.0,-2.0,Under-Predicted
2022-03-17,31.0,24.0,7.0,Over-Predicted
2022-03-18,29.0,23.0,6.0,Over-Predicted
2022-03-19,14.0,22.0,-8.0,Under-Predicted
2022-03-20,30.0,30.0,0.0,Predicted
2022-03-21,30.0,30.0,0.0,Predicted
2022-03-22,7.0,24.0,-17.0,Under-Predicted
2022-03-23,25.0,20.0,5.0,Over-Predicted
2022-03-24,20.0,20.0,0.0,Predicted
2022-03-25,21.0,18.0,3.0,Over-Predicted
2022-03-26,18.0,20.0,-2.0,Under-Predicted
2022-03-27,20.0,20.0,0.0,Predicted
2022-03-28,8.0,27.0,-19.0,Under-Predicted
2022-03-29,18.0,31.0,-13.0,Under-Predicted
2022-03-30,20.0,20.0,0.0,Predicted
2022-03-31,23.0,23.0,0.0,Predicted
2022-04-01,5.0,19.0,-14.0,Under-Predicted
2022-04-02,26.0,26.0,0.0,Predicted
2022-04-03,30.0,30.0,0.0,Predicted
2022-04-04,17.0,24.0,-7.0,Under-Predicted
2022-04-05,35.0,23.0,12.0,Over-Predicted
2022-04-06,14.0,19.0,-5.0,Under-Predicted
2022-04-07,24.0,20.0,4.0,Over-Predicted
2022-04-08,27.0,30.0,-3.0,Under-Predicted
2022-04-09,46.0,30.0,16.0,Over-Predicted
2022-04-10,32.0,28.0,4.0,Over-Predicted
2022-04-11,28.0,28.0,0.0,Predicted
2022-04-12,6.0,24.0,-18.0,Under-Predicted
2022-04-13,31.0,31.0,0.0,Predicted
2022-04-14,31.0,27.0,4.0,Over-Predicted
2022-04-15,13.0,26.0,-13.0,Under-Predicted
2022-04-16,30.0,30.0,0.0,Predicted
2022-04-17,8.0,27.0,-19.0,Under-Predicted
2022-04-18,25.0,30.0,-5.0,Under-Predicted
2022-04-19,25.0,25.0,0.0,Predicted
2022-04-20,19.0,19.0,0.0,Predicted
2022-04-21,30.0,29.0,1.0,Over-Predicted
2022-04-22,26.0,26.0,0.0,Predicted
2022-04-23,27.0,27.0,0.0,Predicted
2022-04-24,25.0,25.0,0.0,Predicted
2022-04-25,24.0,27.0,-3.0,Under-Predicted
2022-04-26,26.0,26.0,0.0,Predicted
2022-04-27,26.0,26.0,0.0,Predicted
2022-04-28,32.0,24.0,8.0,Over-Predicted
2022-04-29,2.0,30.0,-28.0,Under-Predicted
2022-04-30,28.0,28.0,0.0,Predicted
2022-05-01,29.0,29.0,0.0,Predicted
2022-05-02,23.0,27.0,-4.0,Under-Predicted
2022-05-03,20.0,27.0,-7.0,Under-Predicted
2022-05-04,29.0,26.0,3.0,Over-Predicted
2022-05-05,22.0,22.0,0.0,Predicted
2022-05-06,19.0,22.0,-3.0,Under-Predicted
2022-05-07,9.0,22.0,-13.0,Under-Predicted
2022-05-08,21.0,21.0,0.0,Predicted
2022-05-09,20.0,20.0,0.0,Predicted
2022-05-10,28.0,20.0,8.0,Over-Predicted
2022-05-11,24.0,21.0,3.0,Over-Predicted
2022-05-12,32.0,27.0,5.0,Over-Predicted
2022-05-13,33.0,23.0,10.0,Over-Predicted
2022-05-14,25.0,25.0,0.0,Predicted
2022-05-15,28.0,28.0,0.0,Predicted
2022-05-16,33.0,33.0,0.0,Predicted
2022-05-17,23.0,21.0,2.0,Over-Predicted
2022-05-18,23.0,23.0,0.0,Predicted
2022-05-19,26.0,24.0,2.0,Over-Predicted
2022-05-20,13.0,22.0,-9.0,Under-Predicted
2022-05-21,21.0,23.0,-2.0,Under-Predicted
2022-05-22,9.0,27.0,-18.0,Under-Predicted
2022-05-23,25.0,25.0,0.0,Predicted
2022-05-24,33.0,26.0,7.0,Over-Predicted
2022-05-25,0.0,24.0,-24.0,Under-Predicted
2022-05-26,22.0,22.0,0.0,Predicted
2022-05-27,26.0,26.0,0.0,Predicted
2022-05-28,0.0,21.0,-21.0,Under-Predicted
2022-05-29,31.0,23.0,8.0,Over-Predicted
2022-05-30,28.0,19.0,9.0,Over-Predicted
2022-05-31,42.0,30.0,12.0,Over-Predicted
2022-06-01,26.0,31.0,-5.0,Under-Predicted
2022-06-02,32.0,32.0,0.0,Predicted
2022-06-03,20.0,24.0,-4.0,Under-Predicted
2022-06-04,3.0,28.0,-25.0,Under-Predicted
2022-06-05,24.0,24.0,0.0,Predicted
2022-06-06,20.0,20.0,0.0,Predicted
2022-06-07,23.0,23.0,0.0,Predicted
2022-06-08,21.0,21.0,0.0,Predicted
2022-06-09,23.0,23.0,0.0,Predicted
2022-06-10,24.0,24.0,0.0,Predicted
2022-06-11,30.0,30.0,0.0,Predicted
2022-06-12,22.0,22.0,0.0,Predicted
2022-06-13,20.0,20.0,0.0,Predicted
2022-06-14,32.0,30.0,2.0,Over-Predicted
2022-06-15,21.0,21.0,0.0,Predicted
2022-06-16,27.0,26.0,1.0,Over-Predicted
2022-06-17,20.0,20.0,0.0,Predicted
2022-06-18,25.0,19.0,6.0,Over-Predicted
2022-06-19,29.0,29.0,0.0,Predicted
2022-06-20,38.0,31.0,7.0,Over-Predicted
2022-06-21,24.0,24.0,0.0,Predicted
2022-06-22,13.0,20.0,-7.0,Under-Predicted
2022-06-23,27.0,25.0,2.0,Over-Predicted
2022-06-24,31.0,29.0,2.0,Over-Predicted
2022-06-25,23.0,23.0,0.0,Predicted
2022-06-26,22.0,22.0,0.0,Predicted
2022-06-27,17.0,17.0,0.0,Predicted
2022-06-28,23.0,22.0,1.0,Over-Predicted
2022-06-29,24.0,24.0,0.0,Predicted
2022-06-30,24.0,24.0,0.0,Predicted
2022-07-01,22.0,22.0,0.0,Predicted
2022-07-02,22.0,21.0,1.0,Over-Predicted
2022-07-03,51.0,29.0,22.0,Over-Predicted
2022-07-04,21.0,21.0,0.0,Predicted
2022-07-05,29.0,28.0,1.0,Over-Predicted
2022-07-06,19.0,19.0,0.0,Predicted
2022-07-07,1.0,20.0,-19.0,Under-Predicted
2022-07-08,23.0,23.0,0.0,Predicted
2022-07-09,24.0,24.0,0.0,Predicted
2022-07-10,24.0,26.0,-2.0,Under-Predicted
2022-07-11,21.0,21.0,0.0,Predicted
2022-07-12,23.0,20.0,3.0,Over-Predicted
2022-07-13,32.0,23.0,9.0,Over-Predicted
2022-07-14,22.0,22.0,0.0,Predicted
2022-07-15,17.0,14.0,3.0,Over-Predicted
2022-07-16,21.0,21.0,0.0,Predicted
2022-07-17,17.0,17.0,0.0,Predicted
2022-07-18,38.0,21.0,17.0,Over-Predicted
2022-07-19,0.0,18.0,-18.0,Under-Predicted
2022-07-20,31.0,25.0,6.0,Over-Predicted
2022-07-21,22.0,22.0,0.0,Predicted
2022-07-22,24.0,24.0,0.0,Predicted
2022-07-23,32.0,32.0,0.0,Predicted
2022-07-24,24.0,26.0,-2.0,Under-Predicted
2022-07-25,28.0,19.0,9.0,Over-Predicted
2022-07-26,27.0,26.0,1.0,Over-Predicted
2022-07-27,23.0,23.0,0.0,Predicted
2022-07-28,18.0,18.0,0.0,Predicted
2022-07-29,32.0,31.0,1.0,Over-Predicted
2022-07-30,34.0,23.0,11.0,Over-Predicted
2022-07-31,0.0,23.0,-23.0,Under-Predicted
2022-08-01,19.0,16.0,3.0,Over-Predicted
2022-08-02,22.0,23.0,-1.0,Under-Predicted
2022-08-03,26.0,26.0,0.0,Predicted
2022-08-04,12.0,25.0,-13.0,Under-Predicted
2022-08-05,20.0,20.0,0.0,Predicted
2022-08-06,29.0,28.0,1.0,Over-Predicted
2022-08-07,30.0,30.0,0.0,Predicted
2022-08-08,13.0,19.0,-6.0,Under-Predicted
2022-08-09,24.0,27.0,-3.0,Under-Predicted
2022-08-10,24.0,24.0,0.0,Predicted
2022-08-11,23.0,19.0,4.0,Over-Predicted
2022-08-12,22.0,22.0,0.0,Predicted
2022-08-13,26.0,26.0,0.0,Predicted
2022-08-14,23.0,26.0,-3.0,Under-Predicted
2022-08-15,44.0,33.0,11.0,Over-Predicted
2022-08-16,25.0,25.0,0.0,Predicted
2022-08-17,25.0,25.0,0.0,Predicted
2022-08-18,25.0,24.0,1.0,Over-Predicted
2022-08-19,13.0,24.0,-11.0,Under-Predicted
2022-08-20,27.0,25.0,2.0,Over-Predicted
2022-08-21,23.0,23.0,0.0,Predicted
2022-08-22,21.0,21.0,0.0,Predicted
2022-08-23,25.0,25.0,0.0,Predicted
2022-08-24,27.0,29.0,-2.0,Under-Predicted
2022-08-25,12.0,17.0,-5.0,Under-Predicted
2022-08-26,0.0,25.0,-25.0,Under-Predicted
2022-08-27,25.0,25.0,0.0,Predicted
2022-08-28,22.0,28.0,-6.0,Under-Predicted
2022-08-29,26.0,26.0,0.0,Predicted
2022-08-30,21.0,21.0,0.0,Predicted
2022-08-31,34.0,26.0,8.0,Over-Predicted
2022-09-01,27.0,27.0,0.0,Predicted
2022-09-02,32.0,28.0,4.0,Over-Predicted
2022-09-03,31.0,25.0,6.0,Over-Predicted
2022-09-04,16.0,16.0,0.0,Predicted
2022-09-05,16.0,22.0,-6.0,Under-Predicted
2022-09-06,26.0,30.0,-4.0,Under-Predicted
2022-09-07,43.0,32.0,11.0,Over-Predicted
2022-09-08,42.0,26.0,16.0,Over-Predicted
2022-09-09,22.0,22.0,0.0,Predicted
2022-09-10,26.0,26.0,0.0,Predicted
2022-09-11,10.0,23.0,-13.0,Under-Predicted
2022-09-12,22.0,28.0,-6.0,Under-Predicted
2022-09-13,25.0,25.0,0.0,Predicted
2022-09-14,34.0,34.0,0.0,Predicted
2022-09-15,36.0,30.0,6.0,Over-Predicted
2022-09-16,31.0,31.0,0.0,Predicted
2022-09-17,28.0,31.0,-3.0,Under-Predicted
2022-09-18,18.0,23.0,-5.0,Under-Predicted
2022-09-19,5.0,22.0,-17.0,Under-Predicted
2022-09-20,27.0,27.0,0.0,Predicted
2022-09-21,45.0,34.0,11.0,Over-Predicted
2022-09-22,28.0,28.0,0.0,Predicted
2022-09-23,22.0,22.0,0.0,Predicted
2022-09-24,22.0,22.0,0.0,Predicted
2022-09-25,19.0,27.0,-8.0,Under-Predicted
2022-09-26,33.0,32.0,1.0,Over-Predicted
2022-09-27,28.0,28.0,0.0,Predicted
2022-09-28,39.0,33.0,6.0,Over-Predicted
2022-09-29,33.0,33.0,0.0,Predicted
2022-09-30,18.0,25.0,-7.0,Under-Predicted
2022-10-01,28.0,28.0,0.0,Predicted
2022-10-02,26.0,26.0,0.0,Predicted
2022-10-03,13.0,22.0,-9.0,Under-Predicted
2022-10-04,27.0,25.0,2.0,Over-Predicted
2022-10-05,27.0,27.0,0.0,Predicted
2022-10-06,22.0,22.0,0.0,Predicted
2022-10-07,20.0,20.0,0.0,Predicted
2022-10-08,23.0,23.0,0.0,Predicted
2022-10-09,28.0,28.0,0.0,Predicted
2022-10-10,31.0,31.0,0.0,Predicted
2022-10-11,38.0,26.0,12.0,Over-Predicted
2022-10-12,22.0,24.0,-2.0,Under-Predicted
2022-10-13,28.0,28.0,0.0,Predicted
2022-10-14,27.0,27.0,0.0,Predicted
2022-10-15,27.0,27.0,0.0,Predicted
2022-10-16,16.0,16.0,0.0,Predicted
2022-10-17,30.0,27.0,3.0,Over-Predicted
2022-10-18,11.0,31.0,-20.0,Under-Predicted
2022-10-19,24.0,24.0,0.0,Predicted
2022-10-20,13.0,28.0,-15.0,Under-Predicted
2022-10-21,27.0,27.0,0.0,Predicted
2022-10-22,25.0,25.0,0.0,Predicted
2022-10-23,26.0,26.0,0.0,Predicted
2022-10-24,29.0,28.0,1.0,Over-Predicted
2022-10-25,27.0,21.0,6.0,Over-Predicted
2022-10-26,33.0,16.0,17.0,Over-Predicted
2022-10-27,36.0,27.0,9.0,Over-Predicted
2022-10-28,19.0,22.0,-3.0,Under-Predicted
2022-10-29,23.0,23.0,0.0,Predicted
2022-10-30,54.0,25.0,29.0,Over-Predicted
2022-10-31,25.0,25.0,0.0,Predicted
2022-11-01,0.0,26.0,-26.0,Under-Predicted
2022-11-02,23.0,23.0,0.0,Predicted
2022-11-03,25.0,25.0,0.0,Predicted
2022-11-04,21.0,21.0,0.0,Predicted
2022-11-05,19.0,19.0,0.0,Predicted
2022-11-06,39.0,28.0,11.0,Over-Predicted
2022-11-07,21.0,23.0,-2.0,Under-Predicted
2022-11-08,25.0,25.0,0.0,Predicted
2022-11-09,24.0,24.0,0.0,Predicted
2022-11-10,16.0,22.0,-6.0,Under-Predicted
2022-11-11,12.0,22.0,-10.0,Under-Predicted
2022-11-12,7.0,15.0,-8.0,Under-Predicted
2022-11-13,33.0,25.0,8.0,Over-Predicted
2022-11-14,0.0,25.0,-25.0,Under-Predicted
2022-11-15,26.0,26.0,0.0,Predicted
2022-11-16,23.0,23.0,0.0,Predicted
2022-11-17,23.0,22.0,1.0,Over-Predicted
2022-11-18,28.0,28.0,0.0,Predicted
2022-11-19,23.0,23.0,0.0,Predicted
2022-11-20,22.0,26.0,-4.0,Under-Predicted
2022-11-21,30.0,30.0,0.0,Predicted
2022-11-22,28.0,25.0,3.0,Over-Predicted
2022-11-23,21.0,21.0,0.0,Predicted
2022-11-24,17.0,26.0,-9.0,Under-Predicted
2022-11-25,17.0,25.0,-8.0,Under-Predicted
2022-11-26,28.0,28.0,0.0,Predicted
2022-11-27,28.0,28.0,0.0,Predicted
2022-11-28,28.0,23.0,5.0,Over-Predicted
2022-11-29,24.0,24.0,0.0,Predicted
2022-11-30,19.0,19.0,0.0,Predicted
2022-12-01,14.0,21.0,-7.0,Under-Predicted
2022-12-02,25.0,25.0,0.0,Predicted
