Date,Prediction,Actual,Delta,Comment
2021-06-10,25.0,25.0,0.0,Predicted
2021-06-11,10.0,6.0,4.0,Over-Predicted
2021-06-12,17.0,17.0,0.0,Predicted
2021-06-13,24.0,24.0,0.0,Predicted
2021-06-14,19.0,19.0,0.0,Predicted
2021-06-15,43.0,38.0,5.0,Over-Predicted
2021-06-16,9.0,9.0,0.0,Predicted
2021-06-17,22.0,22.0,0.0,Predicted
2021-06-18,16.0,16.0,0.0,Predicted
2021-06-19,9.0,14.0,-5.0,Under-Predicted
2021-06-20,53.0,42.0,11.0,Over-Predicted
2021-06-21,23.0,22.0,1.0,Over-Predicted
2021-06-22,35.0,21.0,14.0,Over-Predicted
2021-06-23,11.0,11.0,0.0,Predicted
2021-06-24,0.0,22.0,-22.0,Under-Predicted
2021-06-25,19.0,19.0,0.0,Predicted
2021-06-26,9.0,9.0,0.0,Predicted
2021-06-27,0.0,7.0,-7.0,Under-Predicted
2021-06-28,14.0,18.0,-4.0,Under-Predicted
2021-06-29,15.0,15.0,0.0,Predicted
2021-06-30,8.0,23.0,-15.0,Under-Predicted
2021-07-01,25.0,25.0,0.0,Predicted
2021-07-02,22.0,22.0,0.0,Predicted
2021-07-03,25.0,25.0,0.0,Predicted
2021-07-04,2.0,21.0,-19.0,Under-Predicted
2021-07-05,25.0,25.0,0.0,Predicted
2021-07-06,39.0,39.0,0.0,Predicted
2021-07-07,38.0,38.0,0.0,Predicted
2021-07-08,27.0,27.0,0.0,Predicted
2021-07-09,29.0,29.0,0.0,Predicted
2021-07-10,41.0,41.0,0.0,Predicted
2021-07-11,8.0,19.0,-11.0,Under-Predicted
2021-07-12,38.0,38.0,0.0,Predicted
2021-07-13,40.0,31.0,9.0,Over-Predicted
2021-07-14,0.0,15.0,-15.0,Under-Predicted
2021-07-15,51.0,45.0,6.0,Over-Predicted
2021-07-16,0.0,3.0,-3.0,Under-Predicted
2021-07-17,33.0,38.0,-5.0,Under-Predicted
2021-07-18,17.0,21.0,-4.0,Under-Predicted
2021-07-19,34.0,34.0,0.0,Predicted
2021-07-20,17.0,38.0,-21.0,Under-Predicted
2021-07-21,25.0,31.0,-6.0,Under-Predicted
2021-07-22,11.0,11.0,0.0,Predicted
2021-07-23,48.0,48.0,0.0,Predicted
2021-07-24,0.0,9.0,-9.0,Under-Predicted
2021-07-25,22.0,38.0,-16.0,Under-Predicted
2021-07-26,24.0,20.0,4.0,Over-Predicted
2021-07-27,14.0,14.0,0.0,Predicted
2021-07-28,25.0,25.0,0.0,Predicted
2021-07-29,18.0,27.0,-9.0,Under-Predicted
2021-07-30,20.0,20.0,0.0,Predicted
2021-07-31,10.0,11.0,-1.0,Under-Predicted
2021-08-01,28.0,28.0,0.0,Predicted
2021-08-02,30.0,31.0,-1.0,Under-Predicted
2021-08-03,2.0,27.0,-25.0,Under-Predicted
2021-08-04,13.0,23.0,-10.0,Under-Predicted
2021-08-05,32.0,30.0,2.0,Over-Predicted
2021-08-06,26.0,11.0,15.0,Over-Predicted
2021-08-07,14.0,14.0,0.0,Predicted
2021-08-08,9.0,18.0,-9.0,Under-Predicted
2021-08-09,0.0,12.0,-12.0,Under-Predicted
2021-08-10,34.0,34.0,0.0,Predicted
2021-08-11,32.0,25.0,7.0,Over-Predicted
2021-08-12,27.0,27.0,0.0,Predicted
2021-08-13,33.0,33.0,0.0,Predicted
2021-08-14,0.0,2.0,-2.0,Under-Predicted
2021-08-15,29.0,29.0,0.0,Predicted
2021-08-16,18.0,18.0,0.0,Predicted
2021-08-17,9.0,19.0,-10.0,Under-Predicted
2021-08-18,31.0,31.0,0.0,Predicted
2021-08-19,30.0,31.0,-1.0,Under-Predicted
2021-08-20,25.0,29.0,-4.0,Under-Predicted
2021-08-21,34.0,30.0,4.0,Over-Predicted
2021-08-22,12.0,18.0,-6.0,Under-Predicted
2021-08-23,38.0,35.0,3.0,Over-Predicted
2021-08-24,41.0,41.0,0.0,Predicted
2021-08-25,22.0,22.0,0.0,Predicted
2021-08-26,20.0,9.0,11.0,Over-Predicted
2021-08-27,9.0,17.0,-8.0,Under-Predicted
2021-08-28,21.0,21.0,0.0,Predicted
2021-08-29,38.0,33.0,5.0,Over-Predicted
2021-08-30,17.0,17.0,0.0,Predicted
2021-08-31,34.0,26.0,8.0,Over-Predicted
2021-09-01,26.0,26.0,0.0,Predicted
2021-09-02,16.0,16.0,0.0,Predicted
2021-09-03,23.0,15.0,8.0,Over-Predicted
2021-09-04,28.0,28.0,0.0,Predicted
2021-09-05,0.0,16.0,-16.0,Under-Predicted
2021-09-06,13.0,13.0,0.0,Predicted
2021-09-07,39.0,39.0,0.0,Predicted
2021-09-08,0.0,27.0,-27.0,Under-Predicted
2021-09-09,12.0,12.0,0.0,Predicted
2021-09-10,19.0,18.0,1.0,Over-Predicted
2021-09-11,22.0,16.0,6.0,Over-Predicted
2021-09-12,32.0,29.0,3.0,Over-Predicted
2021-09-13,17.0,17.0,0.0,Predicted
2021-09-14,30.0,31.0,-1.0,Under-Predicted
2021-09-15,24.0,24.0,0.0,Predicted
2021-09-16,29.0,29.0,0.0,Predicted
2021-09-17,18.0,18.0,0.0,Predicted
2021-09-18,9.0,9.0,0.0,Predicted
2021-09-19,10.0,10.0,0.0,Predicted
2021-09-20,28.0,25.0,3.0,Over-Predicted
2021-09-21,2.0,11.0,-9.0,Under-Predicted
2021-09-22,35.0,35.0,0.0,Predicted
2021-09-23,24.0,24.0,0.0,Predicted
2021-09-24,28.0,28.0,0.0,Predicted
2021-09-25,23.0,29.0,-6.0,Under-Predicted
2021-09-26,22.0,22.0,0.0,Predicted
2021-09-27,46.0,39.0,7.0,Over-Predicted
2021-09-28,6.0,34.0,-28.0,Under-Predicted
2021-09-29,52.0,46.0,6.0,Over-Predicted
2021-09-30,41.0,41.0,0.0,Predicted
2021-10-01,28.0,28.0,0.0,Predicted
2021-10-02,25.0,24.0,1.0,Over-Predicted
2021-10-03,23.0,23.0,0.0,Predicted
2021-10-04,21.0,40.0,-19.0,Under-Predicted
2021-10-05,12.0,12.0,0.0,Predicted
2021-10-06,42.0,42.0,0.0,Predicted
2021-10-07,33.0,38.0,-5.0,Under-Predicted
2021-10-08,23.0,23.0,0.0,Predicted
2021-10-09,23.0,28.0,-5.0,Under-Predicted
2021-10-10,0.0,10.0,-10.0,Under-Predicted
2021-10-11,27.0,27.0,0.0,Predicted
2021-10-12,52.0,41.0,11.0,Over-Predicted
2021-10-13,17.0,36.0,-19.0,Under-Predicted
2021-10-14,42.0,45.0,-3.0,Under-Predicted
2021-10-15,16.0,13.0,3.0,Over-Predicted
2021-10-16,30.0,24.0,6.0,Over-Predicted
2021-10-17,13.0,13.0,0.0,Predicted
2021-10-18,35.0,35.0,0.0,Predicted
2021-10-19,47.0,47.0,0.0,Predicted
2021-10-20,16.0,16.0,0.0,Predicted
2021-10-21,30.0,27.0,3.0,Over-Predicted
2021-10-22,43.0,32.0,11.0,Over-Predicted
2021-10-23,40.0,31.0,9.0,Over-Predicted
2021-10-24,29.0,29.0,0.0,Predicted
2021-10-25,0.0,23.0,-23.0,Under-Predicted
2021-10-26,31.0,31.0,0.0,Predicted
2021-10-27,24.0,19.0,5.0,Over-Predicted
2021-10-28,27.0,27.0,0.0,Predicted
2021-10-29,27.0,27.0,0.0,Predicted
2021-10-30,47.0,42.0,5.0,Over-Predicted
2021-10-31,14.0,14.0,0.0,Predicted
2021-11-01,0.0,26.0,-26.0,Under-Predicted
2021-11-02,24.0,24.0,0.0,Predicted
2021-11-03,44.0,35.0,9.0,Over-Predicted
2021-11-04,34.0,33.0,1.0,Over-Predicted
2021-11-05,0.0,21.0,-21.0,Under-Predicted
2021-11-06,32.0,32.0,0.0,Predicted
2021-11-07,39.0,39.0,0.0,Predicted
2021-11-08,55.0,39.0,16.0,Over-Predicted
2021-11-09,9.0,29.0,-20.0,Under-Predicted
2021-11-10,18.0,18.0,0.0,Predicted
2021-11-11,21.0,40.0,-19.0,Under-Predicted
2021-11-12,12.0,40.0,-28.0,Under-Predicted
2021-11-13,15.0,23.0,-8.0,Under-Predicted
2021-11-14,19.0,18.0,1.0,Over-Predicted
2021-11-15,34.0,34.0,0.0,Predicted
2021-11-16,16.0,16.0,0.0,Predicted
2021-11-17,6.0,6.0,0.0,Predicted
2021-11-18,36.0,38.0,-2.0,Under-Predicted
2021-11-19,14.0,14.0,0.0,Predicted
2021-11-20,37.0,37.0,0.0,Predicted
2021-11-21,23.0,23.0,0.0,Predicted
2021-11-22,18.0,7.0,11.0,Over-Predicted
2021-11-23,38.0,19.0,19.0,Over-Predicted
2021-11-24,27.0,26.0,1.0,Over-Predicted
2021-11-25,31.0,29.0,2.0,Over-Predicted
2021-11-26,27.0,27.0,0.0,Predicted
2021-11-27,44.0,23.0,21.0,Over-Predicted
2021-11-28,9.0,17.0,-8.0,Under-Predicted
2021-11-29,20.0,20.0,0.0,Predicted
2021-11-30,27.0,32.0,-5.0,Under-Predicted
2021-12-01,24.0,24.0,0.0,Predicted
2021-12-02,25.0,26.0,-1.0,Under-Predicted
2021-12-03,17.0,17.0,0.0,Predicted
2021-12-04,24.0,24.0,0.0,Predicted
2021-12-05,2.0,32.0,-30.0,Under-Predicted
2021-12-06,33.0,33.0,0.0,Predicted
2021-12-07,32.0,32.0,0.0,Predicted
2021-12-08,11.0,11.0,0.0,Predicted
2021-12-09,23.0,23.0,0.0,Predicted
2021-12-10,41.0,41.0,0.0,Predicted
2021-12-11,37.0,37.0,0.0,Predicted
2021-12-12,45.0,45.0,0.0,Predicted
2021-12-13,44.0,36.0,8.0,Over-Predicted
2021-12-14,32.0,32.0,0.0,Predicted
2021-12-15,25.0,25.0,0.0,Predicted
2021-12-16,0.0,16.0,-16.0,Under-Predicted
2021-12-17,7.0,12.0,-5.0,Under-Predicted
2021-12-18,15.0,15.0,0.0,Predicted
2021-12-19,36.0,36.0,0.0,Predicted
2021-12-20,0.0,10.0,-10.0,Under-Predicted
2021-12-21,48.0,48.0,0.0,Predicted
2021-12-22,34.0,34.0,0.0,Predicted
2021-12-23,21.0,21.0,0.0,Predicted
2021-12-24,42.0,42.0,0.0,Predicted
2021-12-25,31.0,31.0,0.0,Predicted
2021-12-26,27.0,27.0,0.0,Predicted
2021-12-27,21.0,22.0,-1.0,Under-Predicted
2021-12-28,27.0,27.0,0.0,Predicted
2021-12-29,27.0,27.0,0.0,Predicted
2021-12-30,22.0,26.0,-4.0,Under-Predicted
2021-12-31,23.0,13.0,10.0,Over-Predicted
2022-01-01,0.0,0.0,0.0,Predicted
2022-01-02,43.0,43.0,0.0,Predicted
2022-01-03,23.0,23.0,0.0,Predicted
2022-01-04,34.0,34.0,0.0,Predicted
2022-01-05,0.0,24.0,-24.0,Under-Predicted
2022-01-06,31.0,39.0,-8.0,Under-Predicted
2022-01-07,16.0,16.0,0.0,Predicted
2022-01-08,72.0,43.0,29.0,Over-Predicted
2022-01-09,34.0,24.0,10.0,Over-Predicted
2022-01-10,17.0,37.0,-20.0,Under-Predicted
2022-01-11,18.0,26.0,-8.0,Under-Predicted
2022-01-12,18.0,31.0,-13.0,Under-Predicted
2022-01-13,30.0,24.0,6.0,Over-Predicted
2022-01-14,32.0,20.0,12.0,Over-Predicted
2022-01-15,0.0,17.0,-17.0,Under-Predicted
2022-01-16,9.0,33.0,-24.0,Under-Predicted
2022-01-17,38.0,38.0,0.0,Predicted
2022-01-18,24.0,18.0,6.0,Over-Predicted
2022-01-19,16.0,25.0,-9.0,Under-Predicted
2022-01-20,0.0,0.0,0.0,Predicted
2022-01-21,22.0,20.0,2.0,Over-Predicted
2022-01-22,26.0,36.0,-10.0,Under-Predicted
2022-01-23,25.0,24.0,1.0,Over-Predicted
2022-01-24,53.0,52.0,1.0,Over-Predicted
2022-01-25,9.0,26.0,-17.0,Under-Predicted
2022-01-26,25.0,25.0,0.0,Predicted
2022-01-27,26.0,21.0,5.0,Over-Predicted
2022-01-28,12.0,12.0,0.0,Predicted
2022-01-29,42.0,42.0,0.0,Predicted
2022-01-30,39.0,33.0,6.0,Over-Predicted
2022-01-31,28.0,41.0,-13.0,Under-Predicted
2022-02-01,17.0,20.0,-3.0,Under-Predicted
2022-02-02,18.0,27.0,-9.0,Under-Predicted
2022-02-03,31.0,31.0,0.0,Predicted
2022-02-04,17.0,17.0,0.0,Predicted
2022-02-05,27.0,27.0,0.0,Predicted
2022-02-06,3.0,8.0,-5.0,Under-Predicted
2022-02-07,10.0,14.0,-4.0,Under-Predicted
2022-02-08,59.0,40.0,19.0,Over-Predicted
2022-02-09,20.0,27.0,-7.0,Under-Predicted
2022-02-10,31.0,26.0,5.0,Over-Predicted
2022-02-11,17.0,0.0,17.0,Over-Predicted
2022-02-12,17.0,23.0,-6.0,Under-Predicted
2022-02-13,11.0,31.0,-20.0,Under-Predicted
2022-02-14,16.0,16.0,0.0,Predicted
2022-02-15,31.0,31.0,0.0,Predicted
2022-02-16,24.0,24.0,0.0,Predicted
2022-02-17,34.0,21.0,13.0,Over-Predicted
2022-02-18,18.0,18.0,0.0,Predicted
2022-02-19,2.0,27.0,-25.0,Under-Predicted
2022-02-20,61.0,46.0,15.0,Over-Predicted
2022-02-21,0.0,17.0,-17.0,Under-Predicted
2022-02-22,16.0,19.0,-3.0,Under-Predicted
2022-02-23,0.0,0.0,0.0,Predicted
2022-02-24,0.0,23.0,-23.0,Under-Predicted
2022-02-25,29.0,29.0,0.0,Predicted
2022-02-26,49.0,33.0,16.0,Over-Predicted
2022-02-27,34.0,34.0,0.0,Predicted
2022-02-28,41.0,41.0,0.0,Predicted
2022-03-01,38.0,38.0,0.0,Predicted
2022-03-02,23.0,23.0,0.0,Predicted
2022-03-03,12.0,28.0,-16.0,Under-Predicted
2022-03-04,21.0,18.0,3.0,Over-Predicted
2022-03-05,20.0,21.0,-1.0,Under-Predicted
2022-03-06,31.0,11.0,20.0,Over-Predicted
2022-03-07,36.0,36.0,0.0,Predicted
2022-03-08,63.0,49.0,14.0,Over-Predicted
2022-03-09,18.0,18.0,0.0,Predicted
2022-03-10,39.0,36.0,3.0,Over-Predicted
2022-03-11,26.0,26.0,0.0,Predicted
2022-03-12,40.0,40.0,0.0,Predicted
2022-03-13,28.0,21.0,7.0,Over-Predicted
2022-03-14,0.0,25.0,-25.0,Under-Predicted
2022-03-15,52.0,44.0,8.0,Over-Predicted
2022-03-16,52.0,37.0,15.0,Over-Predicted
2022-03-17,18.0,18.0,0.0,Predicted
2022-03-18,28.0,23.0,5.0,Over-Predicted
2022-03-19,24.0,31.0,-7.0,Under-Predicted
2022-03-20,21.0,21.0,0.0,Predicted
2022-03-21,25.0,22.0,3.0,Over-Predicted
2022-03-22,32.0,32.0,0.0,Predicted
2022-03-23,20.0,20.0,0.0,Predicted
2022-03-24,24.0,17.0,7.0,Over-Predicted
2022-03-25,31.0,17.0,14.0,Over-Predicted
2022-03-26,11.0,11.0,0.0,Predicted
2022-03-27,11.0,27.0,-16.0,Under-Predicted
2022-03-28,46.0,59.0,-13.0,Under-Predicted
2022-03-29,18.0,15.0,3.0,Over-Predicted
2022-03-30,15.0,22.0,-7.0,Under-Predicted
2022-03-31,24.0,27.0,-3.0,Under-Predicted
2022-04-01,13.0,13.0,0.0,Predicted
2022-04-02,13.0,13.0,0.0,Predicted
2022-04-03,1.0,13.0,-12.0,Under-Predicted
2022-04-04,15.0,21.0,-6.0,Under-Predicted
2022-04-05,18.0,18.0,0.0,Predicted
2022-04-06,12.0,18.0,-6.0,Under-Predicted
2022-04-07,23.0,16.0,7.0,Over-Predicted
2022-04-08,31.0,31.0,0.0,Predicted
2022-04-09,21.0,15.0,6.0,Over-Predicted
2022-04-10,19.0,19.0,0.0,Predicted
2022-04-11,13.0,43.0,-30.0,Under-Predicted
2022-04-12,30.0,36.0,-6.0,Under-Predicted
2022-04-13,37.0,39.0,-2.0,Under-Predicted
2022-04-14,22.0,17.0,5.0,Over-Predicted
2022-04-15,4.0,6.0,-2.0,Under-Predicted
2022-04-16,26.0,26.0,0.0,Predicted
2022-04-17,13.0,13.0,0.0,Predicted
2022-04-18,31.0,31.0,0.0,Predicted
2022-04-19,24.0,29.0,-5.0,Under-Predicted
2022-04-20,16.0,28.0,-12.0,Under-Predicted
2022-04-21,41.0,41.0,0.0,Predicted
2022-04-22,22.0,22.0,0.0,Predicted
2022-04-23,45.0,41.0,4.0,Over-Predicted
2022-04-24,20.0,22.0,-2.0,Under-Predicted
2022-04-25,17.0,30.0,-13.0,Under-Predicted
2022-04-26,20.0,26.0,-6.0,Under-Predicted
2022-04-27,26.0,26.0,0.0,Predicted
2022-04-28,29.0,26.0,3.0,Over-Predicted
2022-04-29,18.0,18.0,0.0,Predicted
2022-04-30,30.0,34.0,-4.0,Under-Predicted
2022-05-01,34.0,34.0,0.0,Predicted
2022-05-02,4.0,19.0,-15.0,Under-Predicted
2022-05-03,31.0,15.0,16.0,Over-Predicted
2022-05-04,31.0,31.0,0.0,Predicted
2022-05-05,0.0,28.0,-28.0,Under-Predicted
2022-05-06,14.0,14.0,0.0,Predicted
2022-05-07,22.0,22.0,0.0,Predicted
2022-05-08,28.0,13.0,15.0,Over-Predicted
2022-05-09,21.0,21.0,0.0,Predicted
2022-05-10,34.0,34.0,0.0,Predicted
2022-05-11,25.0,25.0,0.0,Predicted
2022-05-12,24.0,27.0,-3.0,Under-Predicted
2022-05-13,37.0,38.0,-1.0,Under-Predicted
2022-05-14,32.0,32.0,0.0,Predicted
2022-05-15,35.0,31.0,4.0,Over-Predicted
2022-05-16,15.0,19.0,-4.0,Under-Predicted
2022-05-17,27.0,24.0,3.0,Over-Predicted
2022-05-18,20.0,16.0,4.0,Over-Predicted
2022-05-19,13.0,33.0,-20.0,Under-Predicted
2022-05-20,27.0,23.0,4.0,Over-Predicted
2022-05-21,26.0,28.0,-2.0,Under-Predicted
2022-05-22,0.0,29.0,-29.0,Under-Predicted
2022-05-23,19.0,19.0,0.0,Predicted
2022-05-24,23.0,23.0,0.0,Predicted
2022-05-25,35.0,30.0,5.0,Over-Predicted
2022-05-26,12.0,19.0,-7.0,Under-Predicted
2022-05-27,26.0,26.0,0.0,Predicted
2022-05-28,15.0,20.0,-5.0,Under-Predicted
2022-05-29,31.0,19.0,12.0,Over-Predicted
2022-05-30,9.0,24.0,-15.0,Under-Predicted
2022-05-31,32.0,28.0,4.0,Over-Predicted
2022-06-01,3.0,23.0,-20.0,Under-Predicted
2022-06-02,28.0,28.0,0.0,Predicted
2022-06-03,23.0,19.0,4.0,Over-Predicted
2022-06-04,26.0,28.0,-2.0,Under-Predicted
2022-06-05,11.0,12.0,-1.0,Under-Predicted
2022-06-06,57.0,42.0,15.0,Over-Predicted
2022-06-07,27.0,24.0,3.0,Over-Predicted
2022-06-08,36.0,38.0,-2.0,Under-Predicted
2022-06-09,27.0,27.0,0.0,Predicted
2022-06-10,9.0,9.0,0.0,Predicted
2022-06-11,19.0,19.0,0.0,Predicted
2022-06-12,8.0,8.0,0.0,Predicted
2022-06-13,0.0,18.0,-18.0,Under-Predicted
2022-06-14,28.0,28.0,0.0,Predicted
2022-06-15,36.0,20.0,16.0,Over-Predicted
2022-06-16,31.0,24.0,7.0,Over-Predicted
2022-06-17,31.0,26.0,5.0,Over-Predicted
2022-06-18,33.0,33.0,0.0,Predicted
2022-06-19,16.0,16.0,0.0,Predicted
2022-06-20,29.0,25.0,4.0,Over-Predicted
2022-06-21,61.0,32.0,29.0,Over-Predicted
2022-06-22,58.0,36.0,22.0,Over-Predicted
2022-06-23,4.0,4.0,0.0,Predicted
2022-06-24,11.0,12.0,-1.0,Under-Predicted
2022-06-25,45.0,51.0,-6.0,Under-Predicted
2022-06-26,25.0,25.0,0.0,Predicted
2022-06-27,17.0,13.0,4.0,Over-Predicted
2022-06-28,53.0,34.0,19.0,Over-Predicted
2022-06-29,14.0,20.0,-6.0,Under-Predicted
2022-06-30,10.0,31.0,-21.0,Under-Predicted
2022-07-01,11.0,31.0,-20.0,Under-Predicted
2022-07-02,29.0,24.0,5.0,Over-Predicted
2022-07-03,28.0,28.0,0.0,Predicted
2022-07-04,35.0,34.0,1.0,Over-Predicted
2022-07-05,23.0,23.0,0.0,Predicted
2022-07-06,25.0,31.0,-6.0,Under-Predicted
2022-07-07,31.0,30.0,1.0,Over-Predicted
2022-07-08,33.0,39.0,-6.0,Under-Predicted
2022-07-09,37.0,38.0,-1.0,Under-Predicted
2022-07-10,2.0,16.0,-14.0,Under-Predicted
2022-07-11,14.0,14.0,0.0,Predicted
2022-07-12,8.0,10.0,-2.0,Under-Predicted
2022-07-13,15.0,9.0,6.0,Over-Predicted
2022-07-14,11.0,7.0,4.0,Over-Predicted
2022-07-15,25.0,25.0,0.0,Predicted
2022-07-16,22.0,22.0,0.0,Predicted
2022-07-17,0.0,31.0,-31.0,Under-Predicted
2022-07-18,0.0,12.0,-12.0,Under-Predicted
2022-07-19,17.0,34.0,-17.0,Under-Predicted
2022-07-20,15.0,11.0,4.0,Over-Predicted
2022-07-21,30.0,21.0,9.0,Over-Predicted
2022-07-22,25.0,25.0,0.0,Predicted
2022-07-23,24.0,21.0,3.0,Over-Predicted
2022-07-24,16.0,18.0,-2.0,Under-Predicted
2022-07-25,33.0,34.0,-1.0,Under-Predicted
2022-07-26,32.0,32.0,0.0,Predicted
2022-07-27,25.0,43.0,-18.0,Under-Predicted
2022-07-28,12.0,19.0,-7.0,Under-Predicted
2022-07-29,30.0,37.0,-7.0,Under-Predicted
2022-07-30,29.0,29.0,0.0,Predicted
2022-07-31,7.0,7.0,0.0,Predicted
2022-08-01,31.0,36.0,-5.0,Under-Predicted
2022-08-02,21.0,21.0,0.0,Predicted
2022-08-03,13.0,30.0,-17.0,Under-Predicted
2022-08-04,14.0,19.0,-5.0,Under-Predicted
2022-08-05,25.0,36.0,-11.0,Under-Predicted
2022-08-06,24.0,24.0,0.0,Predicted
2022-08-07,25.0,25.0,0.0,Predicted
2022-08-08,21.0,21.0,0.0,Predicted
2022-08-09,18.0,23.0,-5.0,Under-Predicted
2022-08-10,31.0,31.0,0.0,Predicted
2022-08-11,34.0,21.0,13.0,Over-Predicted
2022-08-12,39.0,25.0,14.0,Over-Predicted
2022-08-13,16.0,11.0,5.0,Over-Predicted
2022-08-14,26.0,27.0,-1.0,Under-Predicted
2022-08-15,36.0,36.0,0.0,Predicted
2022-08-16,42.0,42.0,0.0,Predicted
2022-08-17,36.0,31.0,5.0,Over-Predicted
2022-08-18,37.0,37.0,0.0,Predicted
2022-08-19,11.0,16.0,-5.0,Under-Predicted
2022-08-20,13.0,13.0,0.0,Predicted
2022-08-21,46.0,46.0,0.0,Predicted
2022-08-22,35.0,30.0,5.0,Over-Predicted
2022-08-23,13.0,21.0,-8.0,Under-Predicted
2022-08-24,15.0,36.0,-21.0,Under-Predicted
2022-08-25,46.0,38.0,8.0,Over-Predicted
2022-08-26,42.0,42.0,0.0,Predicted
2022-08-27,29.0,29.0,0.0,Predicted
2022-08-28,27.0,28.0,-1.0,Under-Predicted
2022-08-29,7.0,27.0,-20.0,Under-Predicted
2022-08-30,25.0,25.0,0.0,Predicted
2022-08-31,9.0,16.0,-7.0,Under-Predicted
2022-09-01,31.0,31.0,0.0,Predicted
2022-09-02,18.0,18.0,0.0,Predicted
2022-09-03,27.0,27.0,0.0,Predicted
2022-09-04,16.0,22.0,-6.0,Under-Predicted
2022-09-05,13.0,13.0,0.0,Predicted
2022-09-06,61.0,53.0,8.0,Over-Predicted
2022-09-07,30.0,30.0,0.0,Predicted
2022-09-08,22.0,13.0,9.0,Over-Predicted
2022-09-09,12.0,30.0,-18.0,Under-Predicted
2022-09-10,25.0,33.0,-8.0,Under-Predicted
2022-09-11,3.0,11.0,-8.0,Under-Predicted
2022-09-12,27.0,27.0,0.0,Predicted
2022-09-13,45.0,45.0,0.0,Predicted
2022-09-14,40.0,40.0,0.0,Predicted
2022-09-15,36.0,36.0,0.0,Predicted
2022-09-16,41.0,36.0,5.0,Over-Predicted
2022-09-17,46.0,23.0,23.0,Over-Predicted
2022-09-18,23.0,23.0,0.0,Predicted
2022-09-19,34.0,27.0,7.0,Over-Predicted
2022-09-20,45.0,33.0,12.0,Over-Predicted
2022-09-21,21.0,21.0,0.0,Predicted
2022-09-22,40.0,35.0,5.0,Over-Predicted
2022-09-23,0.0,18.0,-18.0,Under-Predicted
2022-09-24,38.0,38.0,0.0,Predicted
2022-09-25,10.0,18.0,-8.0,Under-Predicted
2022-09-26,26.0,23.0,3.0,Over-Predicted
2022-09-27,36.0,42.0,-6.0,Under-Predicted
2022-09-28,22.0,23.0,-1.0,Under-Predicted
2022-09-29,47.0,47.0,0.0,Predicted
2022-09-30,9.0,9.0,0.0,Predicted
2022-10-01,12.0,21.0,-9.0,Under-Predicted
2022-10-02,32.0,26.0,6.0,Over-Predicted
2022-10-03,13.0,35.0,-22.0,Under-Predicted
2022-10-04,0.0,19.0,-19.0,Under-Predicted
2022-10-05,4.0,4.0,0.0,Predicted
2022-10-06,0.0,0.0,0.0,Predicted
2022-10-07,32.0,32.0,0.0,Predicted
2022-10-08,22.0,22.0,0.0,Predicted
2022-10-09,27.0,27.0,0.0,Predicted
2022-10-10,16.0,23.0,-7.0,Under-Predicted
2022-10-11,25.0,25.0,0.0,Predicted
2022-10-12,8.0,9.0,-1.0,Under-Predicted
2022-10-13,9.0,19.0,-10.0,Under-Predicted
2022-10-14,28.0,28.0,0.0,Predicted
2022-10-15,27.0,27.0,0.0,Predicted
2022-10-16,13.0,13.0,0.0,Predicted
2022-10-17,23.0,23.0,0.0,Predicted
2022-10-18,33.0,27.0,6.0,Over-Predicted
2022-10-19,22.0,14.0,8.0,Over-Predicted
2022-10-20,22.0,27.0,-5.0,Under-Predicted
2022-10-21,37.0,40.0,-3.0,Under-Predicted
2022-10-22,0.0,7.0,-7.0,Under-Predicted
2022-10-23,19.0,19.0,0.0,Predicted
2022-10-24,13.0,29.0,-16.0,Under-Predicted
2022-10-25,17.0,24.0,-7.0,Under-Predicted
2022-10-26,22.0,23.0,-1.0,Under-Predicted
2022-10-27,21.0,27.0,-6.0,Under-Predicted
2022-10-28,31.0,35.0,-4.0,Under-Predicted
2022-10-29,42.0,42.0,0.0,Predicted
2022-10-30,17.0,23.0,-6.0,Under-Predicted
2022-10-31,17.0,22.0,-5.0,Under-Predicted
2022-11-01,32.0,36.0,-4.0,Under-Predicted
2022-11-02,17.0,21.0,-4.0,Under-Predicted
2022-11-03,26.0,26.0,0.0,Predicted
2022-11-04,34.0,29.0,5.0,Over-Predicted
2022-11-05,25.0,25.0,0.0,Predicted
2022-11-06,14.0,14.0,0.0,Predicted
2022-11-07,21.0,21.0,0.0,Predicted
2022-11-08,2.0,21.0,-19.0,Under-Predicted
2022-11-09,2.0,10.0,-8.0,Under-Predicted
2022-11-10,25.0,25.0,0.0,Predicted
2022-11-11,24.0,24.0,0.0,Predicted
2022-11-12,43.0,40.0,3.0,Over-Predicted
2022-11-13,0.0,5.0,-5.0,Under-Predicted
2022-11-14,37.0,37.0,0.0,Predicted
2022-11-15,36.0,35.0,1.0,Over-Predicted
2022-11-16,20.0,20.0,0.0,Predicted
2022-11-17,10.0,11.0,-1.0,Under-Predicted
2022-11-18,26.0,26.0,0.0,Predicted
2022-11-19,18.0,18.0,0.0,Predicted
2022-11-20,16.0,16.0,0.0,Predicted
2022-11-21,42.0,42.0,0.0,Predicted
2022-11-22,27.0,27.0,0.0,Predicted
2022-11-23,19.0,26.0,-7.0,Under-Predicted
2022-11-24,25.0,24.0,1.0,Over-Predicted
2022-11-25,28.0,35.0,-7.0,Under-Predicted
2022-11-26,17.0,27.0,-10.0,Under-Predicted
2022-11-27,14.0,14.0,0.0,Predicted
2022-11-28,5.0,5.0,0.0,Predicted
