Park,Date/Time,Wait Time
Universal Studios Singapore,2024-11-16 17:55:00,14
Universal Studios Singapore,2024-11-16 18:00:00,15
Universal Studios Singapore,2024-11-16 18:05:00,16
Universal Studios Singapore,2024-11-16 18:10:00,16
Universal Studios Singapore,2024-11-16 18:15:00,16
Universal Studios Singapore,2024-11-16 18:25:00,14
Universal Studios Singapore,2024-11-16 18:30:00,12
Universal Studios Singapore,2024-11-16 18:35:00,9
Universal Studios Singapore,2024-11-16 18:40:00,8
Universal Studios Singapore,2024-11-16 18:45:00,8
Universal Studios Singapore,2024-11-16 18:50:00,8
Universal Studios Singapore,2024-11-16 18:55:00,8
Universal Studios Singapore,2024-11-17 10:00:00,7
Universal Studios Singapore,2024-11-17 10:05:00,7
Universal Studios Singapore,2024-11-17 10:10:00,7
Universal Studios Singapore,2024-11-17 10:15:00,7
Universal Studios Singapore,2024-11-17 10:20:00,8
Universal Studios Singapore,2024-11-17 10:25:00,8
Universal Studios Singapore,2024-11-17 10:30:00,8
Universal Studios Singapore,2024-11-17 10:35:00,9
Universal Studios Singapore,2024-11-17 10:40:00,9
Universal Studios Singapore,2024-11-17 10:45:00,9
Universal Studios Singapore,2024-11-17 10:50:00,9
Universal Studios Singapore,2024-11-17 10:55:00,10
Universal Studios Singapore,2024-11-17 11:00:00,10
Universal Studios Singapore,2024-11-17 11:10:00,10
Universal Studios Singapore,2024-11-17 11:15:00,10
Universal Studios Singapore,2024-11-17 11:20:00,11
Universal Studios Singapore,2024-11-17 11:25:00,11
Universal Studios Singapore,2024-11-17 11:30:00,13
Universal Studios Singapore,2024-11-17 11:35:00,13
Universal Studios Singapore,2024-11-17 11:40:00,13
Universal Studios Singapore,2024-11-17 11:45:00,13
Universal Studios Singapore,2024-11-17 11:50:00,13
Universal Studios Singapore,2024-11-17 11:55:00,12
Universal Studios Singapore,2024-11-17 12:00:00,12
Universal Studios Singapore,2024-11-17 12:05:00,12
Universal Studios Singapore,2024-11-17 12:10:00,12
Universal Studios Singapore,2024-11-17 12:15:00,12
Universal Studios Singapore,2024-11-17 12:20:00,14
Universal Studios Singapore,2024-11-17 12:30:00,14
Universal Studios Singapore,2024-11-17 12:40:00,13
Universal Studios Singapore,2024-11-17 12:45:00,13
Universal Studios Singapore,2024-11-17 12:50:00,13
Universal Studios Singapore,2024-11-17 12:55:00,13
Universal Studios Singapore,2024-11-17 13:00:00,13
Universal Studios Singapore,2024-11-17 13:05:00,11
Universal Studios Singapore,2024-11-17 13:10:00,11
Universal Studios Singapore,2024-11-17 13:15:00,11
Universal Studios Singapore,2024-11-17 13:20:00,11
Universal Studios Singapore,2024-11-17 13:25:00,12
Universal Studios Singapore,2024-11-17 13:30:00,12
Universal Studios Singapore,2024-11-17 13:35:00,12
Universal Studios Singapore,2024-11-17 13:40:00,12
Universal Studios Singapore,2024-11-17 13:45:00,15
Universal Studios Singapore,2024-11-17 13:50:00,15
Universal Studios Singapore,2024-11-17 13:55:00,15
Universal Studios Singapore,2024-11-17 14:00:00,14
Universal Studios Singapore,2024-11-17 14:05:00,12
Universal Studios Singapore,2024-11-17 14:10:00,13
Universal Studios Singapore,2024-11-17 14:15:00,13
Universal Studios Singapore,2024-11-17 14:20:00,13
Universal Studios Singapore,2024-11-17 14:25:00,13
Universal Studios Singapore,2024-11-17 14:30:00,13
Universal Studios Singapore,2024-11-17 14:35:00,13
Universal Studios Singapore,2024-11-17 14:40:00,12
Universal Studios Singapore,2024-11-17 14:45:00,12
Universal Studios Singapore,2024-11-17 14:50:00,12
Universal Studios Singapore,2024-11-17 14:55:00,12
Universal Studios Singapore,2024-11-17 15:00:00,12
Universal Studios Singapore,2024-11-17 15:05:00,12
Universal Studios Singapore,2024-11-17 15:10:00,12
Universal Studios Singapore,2024-11-17 15:15:00,13
Universal Studios Singapore,2024-11-17 15:20:00,13
Universal Studios Singapore,2024-11-17 15:25:00,13
Universal Studios Singapore,2024-11-17 15:30:00,13
Universal Studios Singapore,2024-11-17 15:35:00,12
Universal Studios Singapore,2024-11-17 15:45:00,12
Universal Studios Singapore,2024-11-17 15:50:00,13
Universal Studios Singapore,2024-11-17 15:55:00,13
Universal Studios Singapore,2024-11-17 16:00:00,19
Universal Studios Singapore,2024-11-17 16:05:00,20
Universal Studios Singapore,2024-11-17 16:10:00,20
Universal Studios Singapore,2024-11-17 16:15:00,21
Universal Studios Singapore,2024-11-17 16:20:00,21
Universal Studios Singapore,2024-11-17 16:25:00,21
Universal Studios Singapore,2024-11-17 16:30:00,21
Universal Studios Singapore,2024-11-17 16:35:00,19
Universal Studios Singapore,2024-11-17 16:50:00,16
Universal Studios Singapore,2024-11-17 16:55:00,15
Universal Studios Singapore,2024-11-17 17:00:00,14
Universal Studios Singapore,2024-11-17 17:05:00,11
Universal Studios Singapore,2024-11-17 17:10:00,10
Universal Studios Singapore,2024-11-17 17:15:00,10
Universal Studios Singapore,2024-11-17 17:20:00,9
Universal Studios Singapore,2024-11-17 17:25:00,9
Universal Studios Singapore,2024-11-17 17:30:00,8
Universal Studios Singapore,2024-11-17 17:35:00,8
Universal Studios Singapore,2024-11-17 17:40:00,8
Universal Studios Singapore,2024-11-17 17:45:00,8
Universal Studios Singapore,2024-11-17 17:50:00,8
Universal Studios Singapore,2024-11-17 17:55:00,9
Universal Studios Singapore,2024-11-17 18:00:00,9
Universal Studios Singapore,2024-11-17 18:05:00,9
Universal Studios Singapore,2024-11-17 18:10:00,10
Universal Studios Singapore,2024-11-17 18:15:00,10
Universal Studios Singapore,2024-11-17 18:20:00,10
Universal Studios Singapore,2024-11-17 18:25:00,10
Universal Studios Singapore,2024-11-17 18:30:00,7
Universal Studios Singapore,2024-11-17 18:35:00,7
Universal Studios Singapore,2024-11-17 18:40:00,7
Universal Studios Singapore,2024-11-17 18:45:00,7
Universal Studios Singapore,2024-11-17 18:50:00,7
Universal Studios Singapore,2024-11-17 18:55:00,7
Universal Studios Singapore,2024-11-18 10:00:00,7
Universal Studios Singapore,2024-11-18 10:05:00,7
Universal Studios Singapore,2024-11-18 10:10:00,8
Universal Studios Singapore,2024-11-18 10:15:00,8
Universal Studios Singapore,2024-11-18 10:20:00,8
Universal Studios Singapore,2024-11-18 10:25:00,8
Universal Studios Singapore,2024-11-18 10:30:00,8
Universal Studios Singapore,2024-11-18 10:35:00,9
Universal Studios Singapore,2024-11-18 10:40:00,11
Universal Studios Singapore,2024-11-18 10:45:00,12
Universal Studios Singapore,2024-11-18 10:50:00,12
Universal Studios Singapore,2024-11-18 10:55:00,12
Universal Studios Singapore,2024-11-18 11:00:00,14
Universal Studios Singapore,2024-11-18 11:05:00,16
Universal Studios Singapore,2024-11-18 11:10:00,16
Universal Studios Singapore,2024-11-18 11:15:00,16
Universal Studios Singapore,2024-11-18 11:20:00,19
Universal Studios Singapore,2024-11-18 11:25:00,20
Universal Studios Singapore,2024-11-18 11:30:00,20
Universal Studios Singapore,2024-11-18 11:35:00,20
Universal Studios Singapore,2024-11-18 11:40:00,21
Universal Studios Singapore,2024-11-18 11:45:00,22
Universal Studios Singapore,2024-11-18 11:50:00,20
Universal Studios Singapore,2024-11-18 11:55:00,23
Universal Studios Singapore,2024-11-18 12:00:00,24
Universal Studios Singapore,2024-11-18 12:05:00,23
Universal Studios Singapore,2024-11-18 12:10:00,23
Universal Studios Singapore,2024-11-18 12:15:00,23
Universal Studios Singapore,2024-11-18 12:20:00,26
Universal Studios Singapore,2024-11-18 12:25:00,28
Universal Studios Singapore,2024-11-18 12:30:00,26
Universal Studios Singapore,2024-11-18 12:35:00,26
Universal Studios Singapore,2024-11-18 12:40:00,29
Universal Studios Singapore,2024-11-18 12:45:00,29
Universal Studios Singapore,2024-11-18 12:50:00,25
Universal Studios Singapore,2024-11-18 12:55:00,24
Universal Studios Singapore,2024-11-18 13:00:00,24
Universal Studios Singapore,2024-11-18 13:05:00,25
Universal Studios Singapore,2024-11-18 13:10:00,24
Universal Studios Singapore,2024-11-18 13:15:00,24
Universal Studios Singapore,2024-11-18 13:20:00,20
Universal Studios Singapore,2024-11-18 13:25:00,19
Universal Studios Singapore,2024-11-18 13:30:00,19
Universal Studios Singapore,2024-11-18 13:35:00,19
Universal Studios Singapore,2024-11-18 13:40:00,19
Universal Studios Singapore,2024-11-18 13:45:00,19
Universal Studios Singapore,2024-11-18 13:50:00,21
Universal Studios Singapore,2024-11-18 13:55:00,22
Universal Studios Singapore,2024-11-18 14:00:00,26
Universal Studios Singapore,2024-11-18 14:05:00,26
Universal Studios Singapore,2024-11-18 14:10:00,26
Universal Studios Singapore,2024-11-18 14:15:00,26
Universal Studios Singapore,2024-11-18 14:20:00,25
Universal Studios Singapore,2024-11-18 14:25:00,27
Universal Studios Singapore,2024-11-18 14:35:00,28
Universal Studios Singapore,2024-11-18 14:40:00,27
Universal Studios Singapore,2024-11-18 14:45:00,27
Universal Studios Singapore,2024-11-18 14:50:00,28
Universal Studios Singapore,2024-11-18 14:55:00,25
Universal Studios Singapore,2024-11-18 15:00:00,27
Universal Studios Singapore,2024-11-18 15:05:00,23
Universal Studios Singapore,2024-11-18 15:10:00,21
Universal Studios Singapore,2024-11-18 15:15:00,17
Universal Studios Singapore,2024-11-18 15:25:00,20
Universal Studios Singapore,2024-11-18 15:30:00,21
Universal Studios Singapore,2024-11-18 15:35:00,21
Universal Studios Singapore,2024-11-18 15:40:00,20
Universal Studios Singapore,2024-11-18 15:45:00,20
Universal Studios Singapore,2024-11-18 15:50:00,20
Universal Studios Singapore,2024-11-18 15:55:00,19
Universal Studios Singapore,2024-11-18 16:00:00,20
Universal Studios Singapore,2024-11-18 16:05:00,19
Universal Studios Singapore,2024-11-18 16:10:00,18
Universal Studios Singapore,2024-11-18 16:15:00,18
Universal Studios Singapore,2024-11-18 16:20:00,18
Universal Studios Singapore,2024-11-18 16:25:00,18
Universal Studios Singapore,2024-11-18 16:30:00,17
Universal Studios Singapore,2024-11-18 16:35:00,17
Universal Studios Singapore,2024-11-18 16:40:00,18
Universal Studios Singapore,2024-11-18 16:45:00,16
Universal Studios Singapore,2024-11-18 16:50:00,15
Universal Studios Singapore,2024-11-18 16:55:00,16
Universal Studios Singapore,2024-11-18 17:00:00,14
Universal Studios Singapore,2024-11-18 17:05:00,14
Universal Studios Singapore,2024-11-18 17:10:00,14
Universal Studios Singapore,2024-11-18 17:15:00,11
Universal Studios Singapore,2024-11-18 17:20:00,10
Universal Studios Singapore,2024-11-18 17:25:00,10
Universal Studios Singapore,2024-11-18 17:30:00,10
Universal Studios Singapore,2024-11-18 17:35:00,11
Universal Studios Singapore,2024-11-18 17:40:00,11
Universal Studios Singapore,2024-11-18 17:45:00,11
Universal Studios Singapore,2024-11-18 17:50:00,11
Universal Studios Singapore,2024-11-18 17:55:00,11
Universal Studios Singapore,2024-11-18 18:00:00,10
Universal Studios Singapore,2024-11-18 18:05:00,9
Universal Studios Singapore,2024-11-18 18:10:00,9
Universal Studios Singapore,2024-11-18 18:15:00,10
Universal Studios Singapore,2024-11-18 18:20:00,10
Universal Studios Singapore,2024-11-18 18:25:00,10
Universal Studios Singapore,2024-11-18 18:30:00,10
Universal Studios Singapore,2024-11-18 18:35:00,9
Universal Studios Singapore,2024-11-18 18:40:00,9
Universal Studios Singapore,2024-11-18 18:45:00,9
Universal Studios Singapore,2024-11-18 18:50:00,9
Universal Studios Singapore,2024-11-18 18:55:00,9
Universal Studios Singapore,2024-11-19 10:00:00,8
Universal Studios Singapore,2024-11-19 10:05:00,7
Universal Studios Singapore,2024-11-19 10:10:00,7
Universal Studios Singapore,2024-11-19 10:15:00,7
Universal Studios Singapore,2024-11-19 10:20:00,8
Universal Studios Singapore,2024-11-19 10:25:00,7
Universal Studios Singapore,2024-11-19 10:30:00,7
Universal Studios Singapore,2024-11-19 10:35:00,7
Universal Studios Singapore,2024-11-19 10:40:00,8
Universal Studios Singapore,2024-11-19 10:45:00,8
Universal Studios Singapore,2024-11-19 10:50:00,8
Universal Studios Singapore,2024-11-19 10:55:00,8
Universal Studios Singapore,2024-11-19 11:00:00,8
Universal Studios Singapore,2024-11-19 11:05:00,8
Universal Studios Singapore,2024-11-19 11:10:00,8
Universal Studios Singapore,2024-11-19 11:15:00,8
Universal Studios Singapore,2024-11-19 11:25:00,9
Universal Studios Singapore,2024-11-19 11:30:00,9
Universal Studios Singapore,2024-11-19 11:35:00,10
Universal Studios Singapore,2024-11-19 11:40:00,11
Universal Studios Singapore,2024-11-19 11:45:00,12
Universal Studios Singapore,2024-11-19 11:50:00,13
Universal Studios Singapore,2024-11-19 11:55:00,13
Universal Studios Singapore,2024-11-19 12:00:00,13
Universal Studios Singapore,2024-11-19 12:05:00,12
Universal Studios Singapore,2024-11-19 12:15:00,11
Universal Studios Singapore,2024-11-19 12:20:00,11
Universal Studios Singapore,2024-11-19 12:25:00,11
Universal Studios Singapore,2024-11-19 12:30:00,11
Universal Studios Singapore,2024-11-19 12:35:00,10
Universal Studios Singapore,2024-11-19 12:40:00,10
Universal Studios Singapore,2024-11-19 12:45:00,10
Universal Studios Singapore,2024-11-19 12:50:00,10
Universal Studios Singapore,2024-11-19 13:00:00,12
Universal Studios Singapore,2024-11-19 13:05:00,12
Universal Studios Singapore,2024-11-19 13:10:00,13
Universal Studios Singapore,2024-11-19 13:15:00,14
Universal Studios Singapore,2024-11-19 13:20:00,13
Universal Studios Singapore,2024-11-19 13:25:00,14
Universal Studios Singapore,2024-11-19 13:30:00,14
Universal Studios Singapore,2024-11-19 13:35:00,14
Universal Studios Singapore,2024-11-19 13:40:00,14
Universal Studios Singapore,2024-11-19 13:45:00,14
Universal Studios Singapore,2024-11-19 13:50:00,14
Universal Studios Singapore,2024-11-19 13:55:00,14
Universal Studios Singapore,2024-11-19 14:00:00,13
Universal Studios Singapore,2024-11-19 14:05:00,13
Universal Studios Singapore,2024-11-19 14:10:00,15
Universal Studios Singapore,2024-11-19 14:15:00,15
Universal Studios Singapore,2024-11-19 14:20:00,14
Universal Studios Singapore,2024-11-19 14:25:00,13
Universal Studios Singapore,2024-11-19 14:30:00,15
Universal Studios Singapore,2024-11-19 14:35:00,14
Universal Studios Singapore,2024-11-19 14:40:00,17
Universal Studios Singapore,2024-11-19 14:45:00,16
Universal Studios Singapore,2024-11-19 14:50:00,18
Universal Studios Singapore,2024-11-19 14:55:00,17
Universal Studios Singapore,2024-11-19 15:00:00,17
Universal Studios Singapore,2024-11-19 15:05:00,18
Universal Studios Singapore,2024-11-19 15:10:00,15
Universal Studios Singapore,2024-11-19 15:15:00,16
Universal Studios Singapore,2024-11-19 15:20:00,16
Universal Studios Singapore,2024-11-19 15:25:00,15
Universal Studios Singapore,2024-11-19 15:30:00,16
Universal Studios Singapore,2024-11-19 15:35:00,16
Universal Studios Singapore,2024-11-19 15:40:00,14
Universal Studios Singapore,2024-11-19 15:45:00,13
Universal Studios Singapore,2024-11-19 15:50:00,13
Universal Studios Singapore,2024-11-19 15:55:00,13
Universal Studios Singapore,2024-11-19 16:00:00,13
Universal Studios Singapore,2024-11-19 16:05:00,13
Universal Studios Singapore,2024-11-19 16:10:00,12
Universal Studios Singapore,2024-11-19 16:15:00,12
Universal Studios Singapore,2024-11-19 16:20:00,11
Universal Studios Singapore,2024-11-19 16:25:00,11
Universal Studios Singapore,2024-11-19 16:30:00,11
Universal Studios Singapore,2024-11-19 16:35:00,9
Universal Studios Singapore,2024-11-19 16:40:00,9
Universal Studios Singapore,2024-11-19 16:45:00,8
Universal Studios Singapore,2024-11-19 16:50:00,8
Universal Studios Singapore,2024-11-19 16:55:00,8
Universal Studios Singapore,2024-11-19 17:00:00,8
Universal Studios Singapore,2024-11-19 17:05:00,8
Universal Studios Singapore,2024-11-19 17:10:00,8
Universal Studios Singapore,2024-11-19 17:15:00,8
Universal Studios Singapore,2024-11-19 17:20:00,8
Universal Studios Singapore,2024-11-19 17:25:00,8
Universal Studios Singapore,2024-11-19 17:30:00,8
Universal Studios Singapore,2024-11-19 17:35:00,8
Universal Studios Singapore,2024-11-19 17:40:00,8
Universal Studios Singapore,2024-11-19 17:45:00,7
Universal Studios Singapore,2024-11-19 17:50:00,7
Universal Studios Singapore,2024-11-19 17:55:00,8
Universal Studios Singapore,2024-11-19 18:00:00,8
Universal Studios Singapore,2024-11-19 18:05:00,8
Universal Studios Singapore,2024-11-19 18:15:00,7
Universal Studios Singapore,2024-11-19 18:20:00,7
Universal Studios Singapore,2024-11-19 18:25:00,7
Universal Studios Singapore,2024-11-19 18:30:00,7
Universal Studios Singapore,2024-11-19 18:35:00,7
Universal Studios Singapore,2024-11-19 18:40:00,7
Universal Studios Singapore,2024-11-19 18:45:00,7
Universal Studios Singapore,2024-11-19 18:50:00,7
Universal Studios Singapore,2024-11-19 18:55:00,7
Universal Studios Singapore,2024-11-20 10:00:00,7
Universal Studios Singapore,2024-11-20 10:05:00,7
Universal Studios Singapore,2024-11-20 10:10:00,8
Universal Studios Singapore,2024-11-20 10:15:00,8
Universal Studios Singapore,2024-11-20 10:25:00,9
Universal Studios Singapore,2024-11-20 10:30:00,9
Universal Studios Singapore,2024-11-20 10:35:00,8
Universal Studios Singapore,2024-11-20 10:40:00,9
Universal Studios Singapore,2024-11-20 10:45:00,9
Universal Studios Singapore,2024-11-20 10:55:00,10
Universal Studios Singapore,2024-11-20 11:00:00,10
Universal Studios Singapore,2024-11-20 11:05:00,10
Universal Studios Singapore,2024-11-20 11:10:00,11
Universal Studios Singapore,2024-11-20 11:15:00,11
Universal Studios Singapore,2024-11-20 11:20:00,12
Universal Studios Singapore,2024-11-20 11:25:00,13
Universal Studios Singapore,2024-11-20 11:30:00,13
Universal Studios Singapore,2024-11-20 11:35:00,14
Universal Studios Singapore,2024-11-20 11:40:00,13
Universal Studios Singapore,2024-11-20 11:45:00,15
Universal Studios Singapore,2024-11-20 11:50:00,16
Universal Studios Singapore,2024-11-20 11:55:00,15
Universal Studios Singapore,2024-11-20 12:00:00,15
Universal Studios Singapore,2024-11-20 12:05:00,15
Universal Studios Singapore,2024-11-20 12:10:00,14
Universal Studios Singapore,2024-11-20 12:15:00,14
Universal Studios Singapore,2024-11-20 12:20:00,14
Universal Studios Singapore,2024-11-20 12:25:00,14
Universal Studios Singapore,2024-11-20 12:30:00,14
Universal Studios Singapore,2024-11-20 12:35:00,16
Universal Studios Singapore,2024-11-20 12:40:00,15
Universal Studios Singapore,2024-11-20 12:45:00,15
Universal Studios Singapore,2024-11-20 12:50:00,14
Universal Studios Singapore,2024-11-20 12:55:00,17
Universal Studios Singapore,2024-11-20 13:00:00,17
Universal Studios Singapore,2024-11-20 13:05:00,18
Universal Studios Singapore,2024-11-20 13:10:00,18
Universal Studios Singapore,2024-11-20 13:15:00,18
Universal Studios Singapore,2024-11-20 13:20:00,18
Universal Studios Singapore,2024-11-20 13:30:00,18
Universal Studios Singapore,2024-11-20 13:35:00,17
Universal Studios Singapore,2024-11-20 13:40:00,17
Universal Studios Singapore,2024-11-20 13:45:00,17
Universal Studios Singapore,2024-11-20 13:50:00,18
Universal Studios Singapore,2024-11-20 13:55:00,18
Universal Studios Singapore,2024-11-20 14:05:00,17
Universal Studios Singapore,2024-11-20 14:10:00,17
Universal Studios Singapore,2024-11-20 14:15:00,17
Universal Studios Singapore,2024-11-20 14:20:00,14
Universal Studios Singapore,2024-11-20 14:25:00,13
Universal Studios Singapore,2024-11-20 14:30:00,14
Universal Studios Singapore,2024-11-20 14:35:00,14
Universal Studios Singapore,2024-11-20 14:40:00,14
Universal Studios Singapore,2024-11-20 14:45:00,14
Universal Studios Singapore,2024-11-20 14:55:00,14
Universal Studios Singapore,2024-11-20 15:00:00,14
Universal Studios Singapore,2024-11-20 15:10:00,13
Universal Studios Singapore,2024-11-20 15:15:00,12
Universal Studios Singapore,2024-11-20 15:20:00,13
Universal Studios Singapore,2024-11-20 15:25:00,13
Universal Studios Singapore,2024-11-20 15:30:00,13
Universal Studios Singapore,2024-11-20 15:35:00,14
Universal Studios Singapore,2024-11-20 15:40:00,12
Universal Studios Singapore,2024-11-20 15:45:00,14
Universal Studios Singapore,2024-11-20 15:50:00,14
Universal Studios Singapore,2024-11-20 15:55:00,14
Universal Studios Singapore,2024-11-20 16:00:00,13
Universal Studios Singapore,2024-11-20 16:05:00,11
Universal Studios Singapore,2024-11-20 16:10:00,10
Universal Studios Singapore,2024-11-20 16:20:00,10
Universal Studios Singapore,2024-11-20 16:30:00,11
Universal Studios Singapore,2024-11-20 16:35:00,10
Universal Studios Singapore,2024-11-20 16:40:00,10
Universal Studios Singapore,2024-11-20 16:45:00,10
Universal Studios Singapore,2024-11-20 16:50:00,10
Universal Studios Singapore,2024-11-20 17:00:00,9
Universal Studios Singapore,2024-11-20 17:05:00,9
Universal Studios Singapore,2024-11-20 17:10:00,9
Universal Studios Singapore,2024-11-20 17:15:00,8
Universal Studios Singapore,2024-11-20 17:20:00,8
Universal Studios Singapore,2024-11-20 17:25:00,8
Universal Studios Singapore,2024-11-20 17:30:00,8
Universal Studios Singapore,2024-11-20 17:35:00,7
Universal Studios Singapore,2024-11-20 17:40:00,7
Universal Studios Singapore,2024-11-20 17:45:00,7
Universal Studios Singapore,2024-11-20 17:50:00,7
Universal Studios Singapore,2024-11-20 17:55:00,7
Universal Studios Singapore,2024-11-20 18:00:00,8
Universal Studios Singapore,2024-11-20 18:05:00,8
Universal Studios Singapore,2024-11-20 18:10:00,8
Universal Studios Singapore,2024-11-20 18:15:00,7
Universal Studios Singapore,2024-11-20 18:20:00,7
Universal Studios Singapore,2024-11-20 18:25:00,7
Universal Studios Singapore,2024-11-20 18:30:00,7
Universal Studios Singapore,2024-11-20 18:35:00,7
Universal Studios Singapore,2024-11-20 18:40:00,7
Universal Studios Singapore,2024-11-20 18:45:00,7
Universal Studios Singapore,2024-11-20 18:50:00,7
Universal Studios Singapore,2024-11-20 18:55:00,7
Universal Studios Singapore,2024-11-21 10:00:00,7
Universal Studios Singapore,2024-11-21 10:05:00,7
Universal Studios Singapore,2024-11-21 10:10:00,7
Universal Studios Singapore,2024-11-21 10:15:00,9
Universal Studios Singapore,2024-11-21 10:20:00,9
Universal Studios Singapore,2024-11-21 10:25:00,12
Universal Studios Singapore,2024-11-21 10:35:00,13
Universal Studios Singapore,2024-11-21 10:40:00,13
Universal Studios Singapore,2024-11-21 10:45:00,15
Universal Studios Singapore,2024-11-21 10:50:00,17
Universal Studios Singapore,2024-11-21 10:55:00,17
Universal Studios Singapore,2024-11-21 11:00:00,18
Universal Studios Singapore,2024-11-21 11:05:00,18
Universal Studios Singapore,2024-11-21 11:10:00,19
Universal Studios Singapore,2024-11-21 11:15:00,19
Universal Studios Singapore,2024-11-21 11:20:00,25
Universal Studios Singapore,2024-11-21 11:25:00,27
Universal Studios Singapore,2024-11-21 11:35:00,27
Universal Studios Singapore,2024-11-21 11:45:00,26
Universal Studios Singapore,2024-11-21 11:50:00,28
Universal Studios Singapore,2024-11-21 11:55:00,26
Universal Studios Singapore,2024-11-21 12:00:00,27
Universal Studios Singapore,2024-11-21 12:05:00,27
Universal Studios Singapore,2024-11-21 12:15:00,26
Universal Studios Singapore,2024-11-21 12:20:00,26
Universal Studios Singapore,2024-11-21 12:25:00,26
Universal Studios Singapore,2024-11-21 12:30:00,27
Universal Studios Singapore,2024-11-21 12:35:00,26
Universal Studios Singapore,2024-11-21 12:40:00,26
Universal Studios Singapore,2024-11-21 12:45:00,26
Universal Studios Singapore,2024-11-21 12:50:00,25
Universal Studios Singapore,2024-11-21 12:55:00,25
Universal Studios Singapore,2024-11-21 13:00:00,22
Universal Studios Singapore,2024-11-21 13:05:00,22
Universal Studios Singapore,2024-11-21 13:10:00,21
Universal Studios Singapore,2024-11-21 13:15:00,21
Universal Studios Singapore,2024-11-21 13:20:00,20
Universal Studios Singapore,2024-11-21 13:25:00,21
Universal Studios Singapore,2024-11-21 13:30:00,20
Universal Studios Singapore,2024-11-21 13:35:00,20
Universal Studios Singapore,2024-11-21 13:40:00,20
Universal Studios Singapore,2024-11-21 13:45:00,18
Universal Studios Singapore,2024-11-21 13:50:00,20
Universal Studios Singapore,2024-11-21 13:55:00,21
Universal Studios Singapore,2024-11-21 14:00:00,21
Universal Studios Singapore,2024-11-21 14:05:00,24
Universal Studios Singapore,2024-11-21 14:10:00,24
Universal Studios Singapore,2024-11-21 14:20:00,23
Universal Studios Singapore,2024-11-21 14:25:00,22
Universal Studios Singapore,2024-11-21 14:30:00,22
Universal Studios Singapore,2024-11-21 14:40:00,22
Universal Studios Singapore,2024-11-21 14:50:00,23
Universal Studios Singapore,2024-11-21 14:55:00,23
Universal Studios Singapore,2024-11-21 15:00:00,22
Universal Studios Singapore,2024-11-21 15:05:00,21
Universal Studios Singapore,2024-11-21 15:10:00,21
Universal Studios Singapore,2024-11-21 15:15:00,21
Universal Studios Singapore,2024-11-21 15:20:00,22
Universal Studios Singapore,2024-11-21 15:25:00,22
Universal Studios Singapore,2024-11-21 15:30:00,23
Universal Studios Singapore,2024-11-21 15:35:00,23
Universal Studios Singapore,2024-11-21 15:45:00,23
Universal Studios Singapore,2024-11-21 15:50:00,23
Universal Studios Singapore,2024-11-21 16:00:00,21
Universal Studios Singapore,2024-11-21 16:10:00,21
Universal Studios Singapore,2024-11-21 16:15:00,21
Universal Studios Singapore,2024-11-21 16:20:00,21
Universal Studios Singapore,2024-11-21 16:25:00,21
Universal Studios Singapore,2024-11-21 16:30:00,20
Universal Studios Singapore,2024-11-21 16:35:00,20
Universal Studios Singapore,2024-11-21 16:40:00,20
Universal Studios Singapore,2024-11-21 16:45:00,20
Universal Studios Singapore,2024-11-21 16:50:00,19
Universal Studios Singapore,2024-11-21 16:55:00,18
Universal Studios Singapore,2024-11-21 17:00:00,18
Universal Studios Singapore,2024-11-21 17:05:00,17
Universal Studios Singapore,2024-11-21 17:10:00,18
Universal Studios Singapore,2024-11-21 17:15:00,16
Universal Studios Singapore,2024-11-21 17:20:00,16
Universal Studios Singapore,2024-11-21 17:25:00,13
Universal Studios Singapore,2024-11-21 17:30:00,13
Universal Studios Singapore,2024-11-21 17:35:00,13
Universal Studios Singapore,2024-11-21 17:40:00,11
Universal Studios Singapore,2024-11-21 17:45:00,11
Universal Studios Singapore,2024-11-21 17:50:00,11
Universal Studios Singapore,2024-11-21 17:55:00,12
Universal Studios Singapore,2024-11-21 18:05:00,16
Universal Studios Singapore,2024-11-21 18:10:00,15
Universal Studios Singapore,2024-11-21 18:15:00,13
Universal Studios Singapore,2024-11-21 18:20:00,12
Universal Studios Singapore,2024-11-21 18:25:00,12
Universal Studios Singapore,2024-11-21 18:30:00,12
Universal Studios Singapore,2024-11-21 18:40:00,8
Universal Studios Singapore,2024-11-21 18:45:00,8
Universal Studios Singapore,2024-11-21 18:50:00,8
Universal Studios Singapore,2024-11-21 18:55:00,8
Universal Studios Singapore,2024-11-22 10:00:00,7
Universal Studios Singapore,2024-11-22 10:05:00,7
Universal Studios Singapore,2024-11-22 10:10:00,7
Universal Studios Singapore,2024-11-22 10:15:00,8
Universal Studios Singapore,2024-11-22 10:20:00,8
Universal Studios Singapore,2024-11-22 10:25:00,9
Universal Studios Singapore,2024-11-22 10:30:00,9
Universal Studios Singapore,2024-11-22 10:35:00,9
Universal Studios Singapore,2024-11-22 10:40:00,11
Universal Studios Singapore,2024-11-22 10:45:00,11
Universal Studios Singapore,2024-11-22 10:50:00,11
Universal Studios Singapore,2024-11-22 10:55:00,12
Universal Studios Singapore,2024-11-22 11:00:00,12
Universal Studios Singapore,2024-11-22 11:05:00,13
Universal Studios Singapore,2024-11-22 11:10:00,13
Universal Studios Singapore,2024-11-22 11:15:00,15
Universal Studios Singapore,2024-11-22 11:20:00,16
Universal Studios Singapore,2024-11-22 11:25:00,16
