Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2019-11-29,26.2,12.8,12.8,14.6,27.0,32.6,24.6,4.3,27.0
2019-11-30,0.0,0.0,0.0,0.0,28.3,33.9,25.5,4.7,26.6
2019-12-01,0.0,0.0,0.0,0.0,28.9,32.8,26.3,5.8,25.6
2019-12-02,44.0,17.4,22.2,35.2,26.8,32.0,24.1,4.7,24.8
2019-12-03,0.0,0.0,0.0,0.0,28.1,31.0,26.1,6.1,33.5
2019-12-04,0.0,0.0,0.0,0.0,28.5,32.6,26.4,6.8,33.5
2019-12-05,0.0,0.0,0.0,0.0,28.3,31.7,26.8,5.8,26.3
2019-12-06,0.0,0.0,0.0,0.0,28.6,33.0,26.3,6.8,32.4
2019-12-07,0.0,0.0,0.0,0.0,28.1,30.5,26.7,6.5,33.1
2019-12-13,39.0,12.6,14.8,22.4,25.7,29.9,23.7,4.7,27.4
2019-12-14,27.2,2.6,4.8,8.4,24.4,26.2,23.5,4.3,16.2
2019-12-16,6.4,5.2,6.4,6.4,0.0,0.0,0.0,4.3,19.4
2019-12-17,5.2,2.0,2.8,3.6,0.0,0.0,0.0,2.9,17.6
2019-12-18,1.2,0.8,1.2,1.2,0.0,0.0,0.0,5.0,23.4
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,21.6
2019-12-20,0.0,0.0,0.0,0.0,28.0,31.4,26.1,4.7,27.4
2019-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,20.5
2019-12-23,0.2,0.2,0.2,0.2,0.0,0.0,0.0,5.4,23.8
2019-12-24,0.0,0.0,0.0,0.0,0.0,32.9,26.0,5.4,31.0
2019-12-25,3.8,3.6,3.6,3.6,0.0,0.0,0.0,4.7,21.6
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,22.7
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,23.0
2019-12-28,0.0,0.0,0.0,0.0,0.0,32.4,25.9,5.0,24.1
2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,23.8
2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,24.1
2019-12-31,0.0,0.0,0.0,0.0,0.0,33.5,26.2,6.1,29.5
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,32.8
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,18.7
2020-01-03,0.4,0.4,0.4,0.4,0.0,0.0,0.0,6.1,25.6
2020-01-04,1.0,0.4,0.4,0.4,0.0,31.3,26.2,6.1,27.7
2020-01-05,0.0,0.0,0.0,0.0,0.0,33.4,25.7,6.5,26.6
2020-01-06,6.0,3.6,5.6,5.8,27.2,32.8,24.7,6.8,31.3
2020-01-07,2.6,1.0,1.8,2.2,27.0,31.6,23.8,6.5,29.9
2020-01-08,0.0,0.0,0.0,0.0,28.3,32.3,26.0,6.1,29.9
2020-01-09,0.0,0.0,0.0,0.0,28.5,32.9,26.6,6.1,27.7
2020-01-10,0.0,0.0,0.0,0.0,27.6,31.3,25.9,5.0,25.6
2020-01-11,0.0,0.0,0.0,0.0,28.4,32.0,25.7,4.3,19.4
2020-01-12,4.4,2.8,3.6,4.4,27.5,31.8,24.3,5.0,23.8
2020-01-13,0.4,0.4,0.4,0.4,27.9,32.8,24.8,5.0,23.8
2020-01-14,0.0,0.0,0.0,0.0,28.3,33.1,25.9,5.8,26.3
2020-01-15,0.2,0.2,0.2,0.2,28.3,32.4,26.2,5.4,24.8
2020-01-16,5.2,3.6,3.8,3.8,27.8,31.8,25.8,5.0,34.2
2020-01-17,0.0,0.0,0.0,0.0,28.7,33.9,25.9,5.4,29.2
2020-01-18,1.0,1.0,1.0,1.0,27.9,31.4,25.9,4.7,25.6
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,27.4
2020-01-20,0.0,0.0,0.0,0.0,28.5,32.1,26.9,5.4,24.8
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,31.7
2020-01-23,0.0,0.0,0.0,0.0,0.0,34.2,26.3,5.8,25.9
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,31.7
2020-01-25,0.0,0.0,0.0,0.0,28.4,33.3,25.7,5.8,28.1
2020-01-26,0.0,0.0,0.0,0.0,28.5,33.4,26.0,7.2,29.5
2020-01-27,1.6,1.6,1.6,1.6,28.1,31.6,26.8,5.8,27.4
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,27.7
2020-01-29,168.6,46.0,80.4,110.0,26.4,31.5,23.1,5.0,27.7
2020-01-30,0.0,0.0,0.0,0.0,27.6,32.6,23.6,4.7,25.9
2020-01-31,0.0,0.0,0.0,0.0,28.9,33.5,26.8,6.5,25.6
2020-02-01,0.0,0.0,0.0,0.0,28.9,32.7,26.7,7.2,34.6
2020-02-02,0.8,0.6,0.6,0.6,28.2,32.1,26.6,6.5,32.8
2020-02-03,0.0,0.0,0.0,0.0,28.9,33.4,26.1,6.1,26.6
2020-02-04,0.0,0.0,0.0,0.0,28.1,32.7,25.8,5.8,26.3
2020-02-05,0.0,0.0,0.0,0.0,28.5,34.2,25.8,5.4,24.5
2020-02-06,0.0,0.0,0.0,0.0,28.8,33.7,26.2,5.8,28.4
2020-02-07,0.0,0.0,0.0,0.0,28.6,32.5,26.3,6.8,33.8
2020-02-08,0.0,0.0,0.0,0.0,28.3,32.3,25.6,5.0,25.6
2020-02-09,10.4,6.8,7.2,7.2,26.7,30.2,23.9,5.0,26.6
2020-02-10,1.2,0.8,1.2,1.2,27.1,30.5,23.7,6.1,27.7
2020-02-11,28.8,8.2,9.8,12.8,27.4,30.8,24.7,4.7,22.0
2020-02-12,0.2,0.2,0.2,0.2,28.3,32.5,25.1,5.4,29.5
2020-02-13,0.0,0.0,0.0,0.0,29.1,33.8,26.6,5.4,27.7
2020-02-14,0.0,0.0,0.0,0.0,28.9,33.5,26.4,5.8,25.2
2020-02-15,0.0,0.0,0.0,0.0,28.5,32.8,25.6,4.7,18.4
2020-02-16,0.0,0.0,0.0,0.0,28.6,31.9,27.1,4.7,21.6
2020-02-17,0.0,0.0,0.0,0.0,29.3,35.0,26.4,5.0,28.1
2020-02-18,0.0,0.0,0.0,0.0,28.2,32.0,25.6,5.8,34.6
2020-02-19,0.0,0.0,0.0,0.0,28.9,33.1,26.7,6.5,30.6
2020-02-20,1.0,1.0,1.0,1.0,28.6,32.7,26.4,7.2,31.0
2020-02-21,12.4,6.8,7.8,7.8,27.5,31.0,23.9,6.5,35.3
2020-02-22,2.0,2.0,2.0,2.0,28.4,31.9,25.3,7.2,34.6
2020-02-23,0.0,0.0,0.0,0.0,28.6,32.1,26.5,7.2,31.3
2020-02-24,3.2,2.0,2.0,2.4,27.6,31.2,25.7,6.1,37.4
2020-02-25,0.0,0.0,0.0,0.0,28.7,33.1,26.0,5.8,29.2
2020-02-26,0.0,0.0,0.0,0.0,29.2,34.7,26.1,5.8,31.7
2020-02-27,0.0,0.0,0.0,0.0,29.3,34.4,26.4,5.8,25.9
2020-02-28,0.0,0.0,0.0,0.0,28.9,32.7,26.7,6.5,25.9
2020-02-29,0.0,0.0,0.0,0.0,29.3,34.2,26.1,6.1,29.5
2020-03-01,0.0,0.0,0.0,0.0,29.1,35.3,26.1,5.0,24.8
2020-03-02,0.0,0.0,0.0,0.0,29.1,33.8,26.1,5.4,24.8
2020-03-03,0.0,0.0,0.0,0.0,29.3,34.1,26.8,6.5,30.2
2020-03-04,4.6,4.6,4.6,4.6,28.8,34.1,25.4,6.1,33.5
2020-03-05,0.0,0.0,0.0,0.0,28.1,30.5,27.1,5.8,24.5
2020-03-06,1.2,1.2,1.2,1.2,28.4,32.0,26.0,4.3,16.9
2020-03-07,16.6,13.8,16.2,16.4,28.1,32.2,24.8,5.0,28.1
2020-03-08,0.0,0.0,0.0,0.0,28.4,31.7,26.3,4.7,19.1
2020-03-09,0.0,0.0,0.0,0.0,28.5,32.2,25.8,5.4,20.5
2020-03-10,0.0,0.0,0.0,0.0,29.1,33.1,26.6,6.1,27.7
2020-03-11,0.0,0.0,0.0,0.0,29.4,33.0,27.3,5.0,20.5
2020-03-12,0.0,0.0,0.0,0.0,29.6,34.5,26.7,5.0,25.9
2020-03-13,0.0,0.0,0.0,0.0,29.3,32.2,26.8,7.6,30.6
2020-03-14,0.0,0.0,0.0,0.0,29.6,33.9,27.4,6.5,27.7
2020-03-15,0.0,0.0,0.0,0.0,29.9,34.1,27.5,6.8,31.0
2020-03-16,1.2,1.2,1.2,1.2,29.4,33.4,27.7,6.1,32.4
2020-03-17,0.0,0.0,0.0,0.0,29.8,34.3,26.9,5.8,29.9
2020-03-18,18.2,12.0,12.2,16.2,28.5,34.0,24.9,5.4,25.6
2020-03-19,0.0,0.0,0.0,0.0,28.7,33.5,26.6,5.4,23.0
2020-03-20,0.0,0.0,0.0,0.0,28.6,33.5,26.7,6.1,27.4
2020-03-21,1.4,1.4,1.4,1.4,28.6,32.9,26.5,5.4,27.0
2020-03-22,13.6,7.4,11.8,13.6,27.9,32.3,24.8,5.4,28.1
2020-03-23,3.8,3.8,3.8,3.8,26.9,29.8,25.2,4.0,30.2
2020-03-24,0.8,0.8,0.8,0.8,28.4,33.0,25.5,5.0,31.7
2020-03-25,0.0,0.0,0.0,0.0,29.0,34.2,26.1,5.8,29.5
2020-03-26,0.0,0.0,0.0,0.0,29.7,33.8,27.3,6.5,31.3
2020-03-27,8.0,6.4,8.0,8.0,28.7,31.9,26.1,5.4,31.7
2020-03-28,0.0,0.0,0.0,0.0,29.0,32.5,26.5,6.1,29.5
2020-03-29,0.0,0.0,0.0,0.0,29.8,35.2,27.2,5.4,24.8
2020-03-30,0.0,0.0,0.0,0.0,29.5,33.8,26.8,5.4,22.3
2020-03-31,0.0,0.0,0.0,0.0,29.6,33.1,27.7,6.8,26.6
2020-04-01,0.0,0.0,0.0,0.0,29.5,33.5,26.6,6.6,25.9
2020-04-02,0.0,0.0,0.0,0.0,29.5,33.5,27.5,5.6,30.9
2020-04-03,4.8,2.8,2.8,4.2,28.7,32.6,24.9,5.1,50.7
2020-04-04,0.0,0.0,0.0,0.0,29.7,33.7,27.2,6.1,34.3
2020-04-05,4.0,4.0,4.0,4.0,29.3,33.3,26.9,4.8,28.5
2020-04-06,112.8,48.6,77.2,100.6,27.8,33.1,22.8,3.5,25.6
2020-04-07,21.6,9.0,14.4,15.4,27.0,31.1,23.8,4.8,32.4
2020-04-08,0.0,0.0,0.0,0.0,28.9,32.4,26.5,5.0,24.4
2020-04-09,0.0,0.0,0.0,0.0,29.5,33.6,26.4,6.2,29.8
2020-04-10,0.0,0.0,0.0,0.0,29.1,33.2,26.3,6.1,25.6
2020-04-11,0.0,0.0,0.0,0.0,29.1,33.1,27.6,5.8,29.1
2020-04-12,0.0,0.0,0.0,0.0,29.7,34.1,27.5,4.5,21.3
2020-04-13,21.2,9.4,16.4,18.6,28.5,33.4,25.5,4.0,33.2
2020-04-14,0.0,0.0,0.0,0.0,29.7,33.3,27.4,6.1,28.9
2020-04-15,0.0,0.0,0.0,0.0,30.0,33.8,27.4,5.7,28.9
2020-04-16,0.2,0.2,0.2,0.2,29.5,33.6,27.5,7.1,30.9
2020-04-17,0.0,0.0,0.0,0.0,29.4,33.9,27.3,5.7,29.4
2020-04-18,0.0,0.0,0.0,0.0,29.7,32.8,27.2,6.8,35.9
2020-04-19,0.0,0.0,0.0,0.0,30.1,32.8,27.8,7.9,34.6
2020-04-20,0.0,0.0,0.0,0.0,30.1,33.9,28.0,8.3,33.5
2020-04-21,0.0,0.0,0.0,0.0,29.8,33.3,27.6,5.6,25.9
2020-04-22,0.0,0.0,0.0,0.0,30.6,34.8,28.2,4.8,30.6
2020-04-23,0.0,0.0,0.0,0.0,29.1,34.3,26.5,4.9,25.9
2020-04-24,0.0,0.0,0.0,0.0,27.7,32.5,23.5,3.5,37.8
2020-04-25,0.0,0.0,0.0,0.0,27.6,33.5,25.0,3.2,29.1
2020-04-26,0.0,0.0,0.0,0.0,28.0,31.0,26.3,4.3,17.6
2020-04-27,0.0,0.0,0.0,0.0,29.0,33.8,24.9,5.6,33.5
2020-04-28,0.0,0.0,0.0,0.0,28.8,31.7,26.9,5.4,25.6
2020-04-29,0.0,0.0,0.0,0.0,0.0,31.3,23.8,4.3,29.8
2020-04-30,0.0,0.0,0.0,0.0,0.0,33.6,24.4,4.5,27.8
2020-05-01,0.0,0.0,0.0,0.0,28.7,32.9,26.0,4.5,21.7
2020-05-02,0.0,0.0,0.0,0.0,30.4,33.6,28.2,4.9,19.1
2020-05-03,0.0,0.0,0.0,0.0,28.6,31.1,24.8,5.8,38.9
2020-05-04,0.0,0.0,0.0,0.0,29.9,33.8,27.8,6.1,22.4
2020-05-05,0.0,0.0,0.0,0.0,29.2,32.3,25.3,7.0,31.3
2020-05-06,0.0,0.0,0.0,0.0,30.2,34.1,28.4,7.8,22.6
2020-05-07,0.0,0.0,0.0,0.0,29.5,31.8,28.1,7.5,27.0
2020-05-08,0.0,0.0,0.0,0.0,28.7,32.5,25.4,6.6,36.3
2020-05-09,0.0,0.0,0.0,0.0,30.0,33.0,28.9,8.0,25.9
2020-05-10,0.0,0.0,0.0,0.0,28.1,31.0,24.8,5.3,39.6
2020-05-11,0.0,0.0,0.0,0.0,29.3,32.8,27.6,4.8,29.8
2020-05-12,0.0,0.0,0.0,0.0,29.9,32.9,28.1,7.2,22.4
2020-05-13,0.0,0.0,0.0,0.0,29.8,33.8,28.3,5.3,30.2
2020-05-14,0.0,0.0,0.0,0.0,28.0,32.4,24.3,6.3,46.1
2020-05-15,0.0,0.0,0.0,0.0,29.6,31.7,28.1,5.5,21.3
2020-05-16,0.0,0.0,0.0,0.0,29.3,33.9,24.5,6.1,25.2
2020-05-17,0.0,0.0,0.0,0.0,29.7,33.3,25.6,5.1,29.4
2020-05-18,0.0,0.0,0.0,0.0,28.9,33.8,23.3,3.9,28.9
2020-05-19,0.0,0.0,0.0,0.0,28.7,32.7,24.6,4.2,18.7
2020-05-20,0.0,0.0,0.0,0.0,30.1,33.4,28.3,5.1,17.2
2020-05-21,0.0,0.0,0.0,0.0,29.8,34.2,27.9,5.4,29.4
2020-05-22,0.0,0.0,0.0,0.0,28.6,33.4,26.1,4.6,31.7
2020-05-23,0.0,0.0,0.0,0.0,29.4,34.9,28.0,4.6,20.2
2020-05-24,0.0,0.0,0.0,0.0,29.3,32.2,27.5,5.6,25.9
2020-05-25,0.0,0.0,0.0,0.0,29.2,32.4,27.9,3.9,20.6
2020-05-26,0.0,0.0,0.0,0.0,29.1,32.0,27.1,4.3,21.3
2020-05-27,0.0,0.0,0.0,0.0,28.1,32.5,25.0,6.9,38.5
2020-05-28,0.0,0.0,0.0,0.0,29.3,32.1,27.9,6.0,25.6
2020-06-01,0.2,0.0,0.0,0.0,29.8,33.5,28.0,4.6,18.3
2020-06-02,0.0,0.0,0.0,0.0,29.9,33.4,28.0,6.9,24.8
2020-06-03,0.0,0.0,0.0,0.0,30.0,33.4,28.4,7.5,28.9
2020-06-12,3.6,2.4,3.4,3.6,28.8,31.2,26.5,4.9,20.9
2020-06-13,29.0,14.2,20.4,22.4,26.4,28.1,24.0,5.9,29.8
2020-06-14,0.0,0.0,0.0,0.0,28.6,32.6,26.2,5.8,22.0
2020-06-15,0.0,0.0,0.0,0.0,29.7,32.4,28.0,6.3,29.4
2020-06-16,5.8,1.6,2.4,2.6,28.0,31.5,25.1,3.9,30.9
2020-06-17,31.2,15.4,23.4,29.8,26.9,29.1,24.2,3.9,26.7
2020-06-18,5.8,3.4,3.6,4.8,27.7,29.9,25.1,4.7,24.4
2020-06-19,2.8,3.6,4.6,5.8,28.0,30.7,25.0,6.7,21.3
2020-06-20,33.6,13.4,14.0,20.6,26.8,29.0,24.0,5.7,36.3
2020-06-21,52.6,18.0,24.8,30.6,26.4,27.8,23.7,5.5,35.2
2020-06-22,31.0,13.8,24.0,29.2,27.5,29.9,23.8,5.6,35.9
2020-06-23,75.0,18.2,32.2,39.2,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0,28.3,31.5,26.2,5.8,20.2
2020-06-26,0.0,0.0,0.0,0.0,28.8,31.4,26.8,5.9,31.7
2020-06-27,0.0,0.0,0.0,0.0,29.1,31.2,28.1,6.8,25.9
2020-06-28,0.0,0.0,0.0,0.0,29.0,31.7,27.6,7.3,28.5
2020-06-29,0.0,0.0,0.0,0.0,29.4,32.3,27.7,6.8,26.3
2020-06-30,0.0,0.0,0.0,0.0,29.3,32.3,27.5,7.7,26.3
2020-07-01,0.0,0.0,0.0,0.0,28.9,31.1,27.6,6.2,25.2
2020-07-02,0.0,0.0,0.0,0.0,29.1,33.2,27.7,7.8,24.4
2020-07-03,0.0,0.0,0.0,0.0,29.3,32.4,27.8,7.1,27.8
2020-07-04,33.8,21.4,22.2,22.8,28.3,32.3,23.6,6.8,37.8
2020-07-05,0.0,0.0,0.0,0.0,28.4,32.3,25.7,5.6,24.4
2020-07-06,0.0,0.0,0.0,0.0,29.1,32.7,27.4,7.3,25.9
2020-07-07,2.8,2.6,2.6,2.6,27.7,30.4,25.7,5.0,33.9
2020-07-08,0.0,0.0,0.0,0.0,27.8,30.0,26.7,5.4,22.0
2020-07-09,38.8,18.2,24.6,28.8,26.0,28.1,24.0,7.5,31.3
2020-07-10,0.0,0.0,0.0,0.0,27.4,30.5,25.6,3.5,24.1
2020-07-11,1.2,0.8,1.0,1.0,27.7,29.6,25.9,4.5,23.0
2020-07-12,2.4,2.2,2.2,2.2,28.4,30.9,25.5,5.8,27.0
2020-07-13,31.6,19.6,23.6,26.0,26.4,29.3,24.5,7.1,28.9
2020-07-14,0.2,0.2,0.2,0.2,27.0,27.9,26.0,6.0,21.3
2020-07-15,0.0,0.0,0.0,0.0,27.7,29.9,26.5,6.7,25.9
2020-07-18,5.4,5.4,5.4,5.4,27.7,32.1,24.4,4.6,27.0
2020-07-19,0.0,0.0,0.0,0.0,28.4,31.7,26.1,5.4,21.3
2020-07-20,0.0,0.0,0.0,0.0,29.0,32.8,27.3,6.2,29.1
2020-07-21,0.0,0.0,0.0,0.0,28.9,31.9,27.2,5.5,27.0
2020-07-22,0.2,0.2,0.2,0.2,28.4,31.2,27.1,4.1,27.8
2020-07-23,18.4,16.0,18.2,18.2,27.6,30.0,22.7,4.9,31.3
2020-07-24,1.0,0.4,0.6,0.6,27.4,30.1,25.7,4.8,25.9
2020-07-25,21.0,8.5,9.5,14.0,26.7,30.5,24.7,4.7,33.9
2020-07-26,5.0,3.0,3.5,5.0,27.3,31.1,24.7,5.6,47.8
2020-07-27,16.0,5.5,7.5,10.5,27.0,29.3,24.1,5.5,35.6
2020-07-28,1.0,0.5,0.5,1.0,28.1,30.7,26.2,5.7,28.2
2020-07-29,17.5,6.0,10.5,13.5,26.2,28.6,24.1,4.3,31.3
2020-07-30,0.5,0.5,0.5,0.5,28.2,32.1,25.7,5.4,19.1
2020-07-31,1.5,1.5,1.5,1.5,28.3,30.7,24.9,6.4,27.8
2020-08-01,0.5,0.5,0.5,0.5,28.2,31.4,25.2,6.5,24.4
2020-08-02,0.0,0.0,0.0,0.0,28.8,31.5,27.2,6.9,24.1
2020-08-03,0.0,0.0,0.0,0.0,29.1,32.9,27.1,7.2,21.3
2020-08-04,3.4,3.0,3.4,3.4,27.4,30.1,24.0,5.9,41.9
2020-08-05,0.0,0.0,0.0,0.0,28.7,31.5,26.9,6.3,23.3
2020-08-06,0.0,0.0,0.0,0.0,29.0,31.5,27.5,4.9,20.6
2020-08-07,0.0,0.0,0.0,0.0,29.3,33.7,27.2,6.5,27.4
2020-08-08,0.0,0.0,0.0,0.0,29.7,33.4,27.5,6.3,19.1
2020-08-09,0.0,0.0,0.0,0.0,29.6,33.6,27.6,5.9,21.7
2020-08-10,0.0,0.0,0.0,0.0,29.8,33.0,27.8,7.4,24.4
2020-08-11,0.0,0.0,0.0,0.0,29.7,32.5,28.0,6.5,27.4
2020-08-12,0.0,0.0,0.0,0.0,28.4,31.1,26.2,5.7,33.9
2020-08-13,7.8,3.4,5.8,7.4,28.5,32.4,25.2,6.3,31.3
2020-08-14,36.2,27.6,31.8,32.4,26.5,28.8,23.2,3.7,29.8
2020-08-15,0.4,0.4,0.4,0.4,28.1,31.7,25.3,4.5,23.3
2020-08-16,4.4,4.4,4.4,4.4,27.7,30.1,23.9,6.1,33.2
2020-08-17,18.6,15.0,17.6,18.6,27.5,31.5,23.1,4.7,29.4
2020-08-18,0.0,0.0,0.0,0.0,27.5,29.4,26.2,6.1,32.8
2020-08-19,11.2,8.6,11.2,11.2,28.2,31.2,24.5,4.4,33.5
2020-08-20,0.2,0.2,0.2,0.2,28.2,31.6,26.1,5.8,26.3
2020-08-21,0.4,0.2,0.2,0.4,29.3,32.9,27.4,7.0,22.6
2020-08-22,0.6,0.4,0.4,0.4,27.9,33.2,25.9,5.4,35.2
2020-08-23,19.4,9.0,10.4,14.6,25.8,28.7,23.2,4.1,39.6
2020-08-24,4.2,4.2,4.2,4.2,28.2,33.0,25.3,5.2,31.7
2020-08-25,0.2,0.2,0.2,0.2,27.8,31.2,26.2,6.0,39.3
2020-08-26,3.0,1.8,2.8,3.0,26.9,30.3,25.3,8.0,34.3
2020-08-27,0.0,0.0,0.0,0.0,27.7,30.6,26.0,6.1,30.6
2020-08-28,0.0,0.0,0.0,0.0,28.8,32.0,26.9,7.0,26.3
2020-08-29,13.2,4.0,6.0,10.4,26.8,29.3,25.1,4.8,32.0
2020-08-30,0.8,0.8,0.8,0.8,28.2,32.9,25.8,5.7,32.0
2020-08-31,0.0,0.0,0.0,0.0,29.0,32.0,27.0,6.4,30.9
2020-09-01,0.0,0.0,0.0,0.0,28.5,32.0,27.0,5.9,37.0
2020-09-02,0.0,0.0,0.0,0.0,28.5,31.2,27.3,6.1,27.4
2020-09-03,12.8,8.2,10.6,10.8,27.0,29.7,24.9,3.9,28.9
2020-09-04,15.8,7.4,12.6,15.2,27.2,29.9,25.9,4.0,27.0
2020-09-05,30.8,5.4,8.0,12.4,25.7,27.3,24.4,5.3,28.5
2020-09-06,5.4,4.2,5.0,5.2,26.8,31.0,24.4,4.9,22.4
2020-09-07,0.0,0.0,0.0,0.0,28.4,32.6,25.7,6.0,29.4
2020-09-08,1.6,1.6,1.6,1.6,27.9,32.0,25.8,6.0,30.9
2020-09-09,0.0,0.0,0.0,0.0,28.2,32.1,26.6,4.8,33.2
2020-09-10,4.0,1.6,2.4,3.2,27.4,29.8,24.0,5.2,27.4
2020-09-11,27.2,16.4,17.8,23.8,27.4,30.8,23.5,6.9,37.0
2020-09-12,10.6,3.2,3.2,4.8,26.1,29.2,23.4,5.3,31.7
2020-09-13,59.8,24.4,34.8,38.8,25.0,27.2,23.1,4.5,34.6
2020-09-14,8.8,4.0,6.2,8.6,25.8,29.3,24.1,4.2,35.0
2020-09-15,0.0,0.0,0.0,0.0,27.8,30.6,25.7,5.2,20.9
2020-09-16,14.6,6.8,9.0,11.2,26.7,29.9,22.2,6.4,47.2
2020-09-17,0.2,0.2,0.2,0.2,27.9,32.4,26.0,5.9,35.6
2020-09-18,0.2,0.4,0.4,0.4,28.6,32.3,25.5,6.5,26.7
2020-09-19,1.6,1.0,1.0,1.0,28.1,32.8,24.6,6.5,34.3
2020-09-20,0.0,0.0,0.0,0.0,29.2,33.0,27.5,4.5,18.0
2020-09-21,40.2,30.2,37.0,37.6,26.1,28.5,23.3,5.5,25.9
2020-09-22,0.0,0.0,0.0,0.0,27.8,30.7,26.0,7.0,22.0
2020-09-23,0.0,0.0,0.0,0.0,28.8,32.0,27.0,4.8,22.0
2020-09-24,5.8,5.8,5.8,5.8,28.2,31.2,24.6,5.9,31.3
2020-09-25,6.2,5.6,6.2,6.2,28.8,32.8,24.2,4.0,29.1
2020-09-26,39.0,14.6,18.0,20.4,25.9,28.9,23.2,7.0,28.2
2020-09-27,4.0,1.8,2.6,5.2,26.6,28.1,23.6,7.3,27.8
2020-09-28,0.0,0.0,0.0,0.0,28.5,32.2,27.2,5.9,28.5
2020-09-29,10.6,10.6,10.6,10.6,27.0,29.0,23.3,4.8,29.8
2020-09-30,3.6,2.4,3.6,3.6,28.1,33.8,26.0,5.5,32.8
2020-10-01,8.0,4.4,5.0,5.2,26.5,29.7,24.4,3.5,21.7
2020-10-02,6.0,4.8,6.0,6.0,27.7,30.9,24.1,6.2,28.9
2020-10-03,3.0,2.2,6.6,8.2,27.4,30.3,24.0,8.0,33.5
2020-10-04,0.0,0.0,0.0,0.0,28.6,30.3,27.6,5.4,20.6
2020-10-05,0.0,0.0,0.0,0.0,28.7,31.8,26.9,4.1,16.5
2020-10-06,0.0,0.0,0.0,0.0,28.4,30.5,26.9,6.1,26.7
2020-10-07,1.0,0.6,0.6,0.6,28.2,32.3,25.3,6.2,39.6
2020-10-08,38.2,13.8,14.2,16.8,27.1,31.3,24.1,7.1,41.1
2020-10-09,0.0,0.0,0.0,0.0,27.9,29.4,26.5,6.7,27.8
2020-10-10,5.6,2.2,3.6,5.2,27.6,29.3,24.3,5.6,46.5
2020-10-11,7.6,7.0,7.0,7.0,27.5,30.3,24.0,8.0,46.5
2020-10-12,0.0,0.0,0.0,0.0,28.4,31.1,27.1,9.4,32.8
2020-10-13,0.0,0.0,0.0,0.0,29.0,32.1,27.4,6.1,22.6
2020-10-14,0.0,0.0,0.0,0.0,28.9,31.4,26.1,6.1,28.5
2020-10-15,0.4,0.4,0.4,0.4,28.6,32.2,25.8,7.3,32.8
2020-10-16,2.0,1.8,1.8,1.8,28.8,33.1,25.2,6.1,36.7
2020-10-17,0.0,0.0,0.0,0.0,29.5,33.6,27.3,5.8,23.3
2020-10-18,1.4,0.8,0.8,1.0,28.1,31.9,24.3,4.5,41.9
2020-10-19,0.0,0.0,0.0,0.0,28.3,31.8,25.5,6.8,25.2
2020-10-20,0.2,0.2,0.2,0.2,28.1,30.3,26.6,4.1,23.7
2020-10-21,2.2,1.6,2.2,2.2,28.8,33.1,25.4,5.2,24.8
2020-10-22,10.2,4.6,8.0,9.2,27.5,31.3,23.7,7.7,39.6
2020-10-23,0.6,0.6,0.6,0.6,28.9,31.8,27.0,5.0,18.3
2020-10-24,0.4,0.4,0.6,0.6,28.0,30.1,25.6,4.0,16.9
2020-10-25,0.4,0.4,0.4,0.4,28.7,32.5,24.6,6.2,45.4
2020-10-26,64.4,46.8,58.8,59.6,27.2,29.2,23.2,4.3,40.7
2020-10-27,0.0,0.0,0.0,0.0,29.5,33.5,26.9,5.7,27.4
2020-10-28,2.2,2.2,2.2,2.2,27.7,29.0,25.2,3.3,18.7
2020-10-29,0.0,0.0,0.0,0.0,28.2,31.5,26.3,5.6,25.6
2020-10-30,0.0,0.0,0.0,0.0,28.6,32.1,26.1,4.6,19.1
2020-10-31,35.8,25.2,33.4,34.8,27.6,32.4,23.5,4.4,34.3
2020-11-01,0.0,0.0,0.0,0.0,28.3,31.7,25.4,6.5,27.8
2020-11-02,10.4,10.0,10.0,10.4,27.6,33.8,24.3,4.4,30.9
2020-11-03,0.2,0.2,0.2,0.2,27.6,29.7,26.0,4.1,18.0
2020-11-04,13.4,3.4,3.4,6.0,26.1,28.5,23.5,3.1,34.3
2020-11-05,0.0,0.0,0.0,0.0,28.1,32.2,25.2,4.3,17.6
2020-11-06,0.0,0.0,0.0,0.0,28.9,32.1,26.6,4.8,17.2
