,timestamp,visited_US,visit_freq,age,gender,monthly_income,nationality,companion,ride_pref,time_in_park,visit_day,visit_reason,mkting_content_seen,mkting_content_pref,get_ticket,fee_pricing,queuing,fast_pass_worth,cleanliness,facilities,navigation,rides,theme,relavamce,staffing,friendliness,return_likelihood,concern_malfucntion,concern_violence,concern_crowd_crush,concern_theft,concern_getting_lost,concern_medical_access,concern_weather,concern_food_safety,visit_deterrents,attraction_decision,top_expense,hollywood,minion_land,far_far_away,lost_world,ancient_egypt,scifi_city,new_york
124,23/02/2025 15:19:28,True,A few times every year,26-35 years old,Female,"$10,000 - $19,999",singaporean/pr,Family,high,Afternoon (12pm-5pm),"Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends","Online banner ads, Billboard or outdoor ads, Print advertisements (e.g., magazines, brochures)","Discounts, special offers, or bundles",6,4,4,5,5,6,6,5,5,5,5,4,4,1,3,3,2,2,3,2,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Boring",I follow a planned route with specific rides in mind.,F&B,1,1,1,1,1,1,1
125,23/02/2025 16:30:46,True,< Once every 3 years,26-35 years old,Female,"$2,000 - $5,999",singaporean/pr,Family,medium,Morning (10am-12pm),"For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation, As part of a larger travel plan (e.g., trip to the area), To visit a newly opened or recently renovated park/area","Social media ads, YouTube videos or influencer content (can be overseas theme parks as well), Online banner ads","Discounts, special offers, or bundles, Behind-the-scenes content or exclusive previews",4,1,1,1,4,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions",I follow a planned route with specific rides in mind.,F&B,,,,,,,
126,23/02/2025 16:38:52,True,Once every year,26-35 years old,Male,"$2,000 - $5,999",singaporean/pr,Friends,high,Morning (10am-12pm),Weekdays (Mondays to Thursdays),"To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, As part of a larger travel plan (e.g., trip to the area)","YouTube videos or influencer content (can be overseas theme parks as well), Theme park websites or blogs, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, Behind-the-scenes content or exclusive previews",7,4,1,1,4,5,5,5,5,4,5,4,5,3,3,3,3,3,3,3,3,"Costs (F&B, admission tickets, etc.), Long wait time",I decide based on which rides are closest to me at the moment.,Merchandise,6,,5,4,3,1,2
127,23/02/2025 16:40:24,True,Once every year,15-18 years old,Male,Below $2000,singaporean/pr,Friends,high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)",Weekdays (Mondays to Thursdays),For a relaxing getaway or vacation,"Social media ads, YouTube videos or influencer content (can be overseas theme parks as well), Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, Behind-the-scenes content or exclusive previews",7,2,5,2,7,7,7,6,7,7,4,7,6,1,1,2,1,1,1,3,1,"Costs (F&B, admission tickets, etc.)","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,,,,,,,
128,23/02/2025 16:53:41,True,Once every year,19-25 years old,Female,"$2,000 - $5,999",singaporean/pr,Friends,medium,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, For a relaxing getaway or vacation","Social media ads, YouTube videos or influencer content (can be overseas theme parks as well), Print advertisements (e.g., magazines, brochures)","Discounts, special offers, or bundles, New attractions or event announcements",6,4,5,2,6,6,6,7,6,6,7,7,7,4,1,5,2,1,1,5,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions",I decide based on which rides are closest to me at the moment.,Merchandise,5,7,4,3,2,1,6
129,23/02/2025 16:53:47,True,Once every year,19-25 years old,Female,No income,singaporean/pr,"Couple (I go with my partner), Friends",high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, For a relaxing getaway or vacation",Social media ads,"Discounts, special offers, or bundles, New attractions or event announcements",7,4,4,2,7,7,6,6,7,6,6,6,6,2,1,2,2,1,2,5,1,"Crowd, Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,7,6,4,5,3,2,1
130,23/02/2025 17:25:30,True,Once every year,26-35 years old,Male,"$2,000 - $5,999",french,Couple (I go with my partner),medium,Morning (10am-12pm),"Saturdays, Sundays","To spend time with family/friends, To visit a newly opened or recently renovated park/area",Social media ads,"Discounts, special offers, or bundles, New attractions or event announcements",7,2,6,1,6,7,6,7,7,7,7,7,6,5,5,5,5,5,2,2,2,"Costs (F&B, admission tickets, etc.)",I follow a planned route with specific rides in mind.,F&B,4,1,2,,,3,
131,23/02/2025 18:00:48,True,< Once every 3 years,<15 years old,Female,No income,singaporean/pr,Family,medium,"Morning (10am-12pm), Afternoon (12pm-5pm)","Saturdays, Sundays, Public Holidays, School Holidays",To spend time with family/friends,YouTube videos or influencer content (can be overseas theme parks as well),"Discounts, special offers, or bundles",5,4,4,3,6,6,6,6,6,6,6,6,6,1,1,1,1,2,1,2,1,"Crowd, Long wait time, Boring",I decide based on which rides are closest to me at the moment.,F&B,,,,,,,
132,23/02/2025 18:20:35,True,A few times every year,36-45 years old,Male,"$10,000 - $19,999",chinese,Family,medium,"Morning (10am-12pm), Afternoon (12pm-5pm)","Weekdays (Mondays to Thursdays), Fridays, Public Holidays, School Holidays, For special events (eg. Halloween, Christmas etc.)","To spend time with family/friends, For a relaxing getaway or vacation",Theme park websites or blogs,New attractions or event announcements,7,5,5,7,6,6,5,7,5,5,4,7,7,5,5,5,5,1,5,1,3,smoking area too less,I stick to the few rides/attractions that I enjoy the most.,Merchandise,2,1,2,2,2,2,2
133,23/02/2025 18:24:35,True,Once every year,15-18 years old,Female,Below $2000,singaporean/pr,"Friends, Family",high,"Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), Public Holidays, School Holidays, For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation, To visit a newly opened or recently renovated park/area","Social media ads, TV commercials, YouTube videos or influencer content (can be overseas theme parks as well), Email newsletter or promotional offers, Online banner ads, Billboard or outdoor ads, Print advertisements (e.g., magazines, brochures), Theme park websites or blogs, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements",7,5,3,5,4,4,5,6,5,5,5,5,6,4,3,4,3,3,3,4,3,"Crowd, Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
134,23/02/2025 18:25:10,True,Once every year,15-18 years old,Female,No income,singaporean/pr,"Friends, Family",high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), School Holidays, For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends","Social media ads, Email newsletter or promotional offers, Online banner ads, Theme park websites or blogs, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles",7,3,1,4,6,7,7,5,6,5,5,5,5,1,2,4,4,1,2,5,3,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions",I stick to the few rides/attractions that I enjoy the most.,F&B,,,,,,,
135,23/02/2025 18:28:25,True,Once every year,19-25 years old,Female,Below $2000,singaporean/pr,"Couple (I go with my partner), Friends",high,"Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), School Holidays, For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, To visit a newly opened or recently renovated park/area",Social media ads,"Discounts, special offers, or bundles, New attractions or event announcements",7,4,5,5,6,5,6,5,5,4,5,6,5,2,2,4,3,4,2,5,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions, Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,6,7,4,3,1,2,5
136,23/02/2025 18:30:16,True,Once every 2-3 years,19-25 years old,Female,No income,singaporean/pr,Friends,high,Morning (10am-12pm),Weekdays (Mondays to Thursdays),To spend time with family/friends,Social media ads,"Discounts, special offers, or bundles",7,3,2,4,7,7,7,7,7,6,5,6,5,3,3,2,3,1,2,3,3,"Long wait time, Unpredictable weather conditions, Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,2,3,4,1,1,2,3
137,23/02/2025 18:33:35,True,A few times every year,19-25 years old,Female,No income,singaporean/pr,"Couple (I go with my partner), Friends",high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), Sundays, For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, To visit a newly opened or recently renovated park/area","Social media ads, TV commercials, Theme park websites or blogs","Discounts, special offers, or bundles, New attractions or event announcements",6,2,6,6,6,6,6,6,5,6,6,4,6,4,4,3,3,3,4,4,3,"Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,6,1,2,3,4,5,7
138,23/02/2025 18:57:33,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,"Couple (I go with my partner), Friends, Family",high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","Because of a special promotion or discount, To spend time with family/friends",Social media ads,"Discounts, special offers, or bundles",5,3,2,2,6,6,6,6,6,5,6,6,5,2,1,3,2,2,1,4,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
139,23/02/2025 19:38:11,True,Once every 2-3 years,26-35 years old,Female,"$2,000 - $5,999",singaporean/pr,"Couple (I go with my partner), Friends",medium,"Morning (10am-12pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends, To visit a newly opened or recently renovated park/area","YouTube videos or influencer content (can be overseas theme parks as well), Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, User-generated content (e.g., visitor testimonials, influencer partnerships)",7,5,3,5,5,5,5,5,5,3,5,5,4,3,1,4,1,1,1,2,1,"Costs (F&B, admission tickets, etc.), Long wait time, Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
140,23/02/2025 20:31:40,True,When on vacation,55 and above,Female,"$2,000 - $5,999",singaporean/pr,Family,medium,Morning (10am-12pm),Public Holidays,To experience a specific attraction or ride,"Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, Interactive experiences (e.g., virtual tours, social media contests)",7,4,1,2,5,5,4,4,3,3,4,3,3,3,3,3,2,2,2,3,2,Long wait time,"A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,1,1,2,2,1,3,3
141,23/02/2025 20:48:01,True,When on vacation,46-54 years old,Female,"$2,000 - $5,999",singaporean/pr,Family,low,Morning (10am-12pm),"Saturdays, Sundays, Public Holidays, School Holidays","Because of a special promotion or discount, For a relaxing getaway or vacation","Social media ads, Email newsletter or promotional offers, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, Interactive experiences (e.g., virtual tours, social media contests)",6,3,4,4,5,6,5,6,6,5,4,6,5,2,2,2,2,2,2,2,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
142,23/02/2025 20:55:18,True,When on vacation,26-35 years old,Female,"$2,000 - $5,999",malaysian,"Couple (I go with my partner), Friends, Family",high,Afternoon (12pm-5pm),"Saturdays, Sundays, Public Holidays, For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation","Social media ads, Email newsletter or promotional offers, Print advertisements (e.g., magazines, brochures), Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, Interactive experiences (e.g., virtual tours, social media contests)",5,3,3,5,6,5,4,6,6,6,5,5,6,1,1,2,2,2,1,3,1,"Crowd, Costs (F&B, admission tickets, etc.)","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,5,7,3,4,2,1,6
143,23/02/2025 21:01:04,True,< Once every 3 years,26-35 years old,Male,"$2,000 - $5,999",singaporean/pr,"Couple (I go with my partner), Friends",medium,"Morning (10am-12pm), Afternoon (12pm-5pm)",Weekdays (Mondays to Thursdays),"To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation, As part of a larger travel plan (e.g., trip to the area), To visit a newly opened or recently renovated park/area, Because of a social media post or influencer recommendation","YouTube videos or influencer content (can be overseas theme parks as well), Online banner ads, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, User-generated content (e.g., visitor testimonials, influencer partnerships)",7,7,4,7,7,5,7,7,7,5,5,7,7,3,1,2,2,1,3,2,3,"Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
144,23/02/2025 21:09:07,True,Once every 2-3 years,<15 years old,Female,No income,singaporean/pr,Family,medium,Afternoon (12pm-5pm),"Public Holidays, School Holidays","For a relaxing getaway or vacation, As part of a larger travel plan (e.g., trip to the area)","Billboard or outdoor ads, Theme park websites or blogs",New attractions or event announcements,4,5,4,5,6,6,5,6,6,6,6,6,6,3,2,2,3,2,2,2,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,,,,,,,
145,23/02/2025 21:13:41,True,Once every 2-3 years,55 and above,Female,No income,singaporean/pr,Family,medium,Morning (10am-12pm),"For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises)",Social media ads,"Discounts, special offers, or bundles, New attractions or event announcements",6,5,5,2,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions, Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
146,23/02/2025 22:22:29,True,< Once every 3 years,19-25 years old,Male,No income,singaporean/pr,"Friends, Family",medium,Morning (10am-12pm),Weekdays (Mondays to Thursdays),"Because of a special promotion or discount, To spend time with family/friends","Social media ads, Online banner ads","Discounts, special offers, or bundles",6,4,6,3,7,7,7,5,6,6,6,7,6,4,1,1,1,1,1,2,1,"Costs (F&B, admission tickets, etc.), Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,,,,,,,
147,23/02/2025 22:58:40,True,When on vacation,26-35 years old,Female,Below $2000,malaysian,"Friends, Family",medium,Afternoon (12pm-5pm),"Saturdays, Sundays, Public Holidays, For special events (eg. Halloween, Christmas etc.), Evenings/Night visits (After 6pm)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), For a relaxing getaway or vacation, As part of a larger travel plan (e.g., trip to the area)","Social media ads, YouTube videos or influencer content (can be overseas theme parks as well), Billboard or outdoor ads, Theme park websites or blogs","Behind-the-scenes content or exclusive previews, User-generated content (e.g., visitor testimonials, influencer partnerships), Interactive experiences (e.g., virtual tours, social media contests)",6,5,5,7,6,6,5,6,6,6,6,6,6,2,1,2,2,3,3,4,2,"Crowd, Costs (F&B, admission tickets, etc.), Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
148,25/02/2025 09:37:54,True,< Once every 3 years,19-25 years old,Male,No income,singaporean/pr,Friends,low,"Morning (10am-12pm), Afternoon (12pm-5pm)","Fridays, Saturdays, Sundays, School Holidays, For special events (eg. Halloween, Christmas etc.)","To spend time with family/friends, As part of a larger travel plan (e.g., trip to the area)",Online banner ads,"Discounts, special offers, or bundles, Interactive experiences (e.g., virtual tours, social media contests)",6,3,2,6,6,4,2,4,6,6,6,6,5,4,3,4,4,2,3,4,3,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions, Boring","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
149,25/02/2025 11:10:53,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,"Friends, Family",low,Afternoon (12pm-5pm),"Saturdays, Sundays, Public Holidays, School Holidays, For special events (eg. Halloween, Christmas etc.)",To spend time with family/friends,YouTube videos or influencer content (can be overseas theme parks as well),"Discounts, special offers, or bundles, Behind-the-scenes content or exclusive previews",5,3,4,5,6,4,4,6,6,6,6,5,5,5,3,4,2,2,3,3,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
150,25/02/2025 20:59:16,True,When on vacation,19-25 years old,Female,No income,singaporean/pr,"Friends, Family",low,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)",Weekdays (Mondays to Thursdays),"To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation, As part of a larger travel plan (e.g., trip to the area), To visit a newly opened or recently renovated park/area",YouTube videos or influencer content (can be overseas theme parks as well),New attractions or event announcements,5,3,4,2,5,6,4,5,5,4,5,5,4,4,4,4,4,4,4,4,3,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
151,25/02/2025 21:03:48,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,"Friends, Family",low,Afternoon (12pm-5pm),"Weekdays (Mondays to Thursdays), Saturdays, School Holidays","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation","Social media ads, TV commercials, YouTube videos or influencer content (can be overseas theme parks as well), Email newsletter or promotional offers","Discounts, special offers, or bundles, New attractions or event announcements, User-generated content (e.g., visitor testimonials, influencer partnerships)",5,3,2,5,5,6,5,5,5,5,5,5,5,3,2,3,3,3,2,4,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
152,27/02/2025 09:40:31,True,Once every 2-3 years,26-35 years old,Male,No income,indian,"Single (I go alone), Friends",medium,"Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), Fridays, Saturdays, Sundays, Evenings/Night visits (After 6pm)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), Because of a special promotion or discount, To spend time with family/friends, For a relaxing getaway or vacation, Because of a social media post or influencer recommendation","Online banner ads, Billboard or outdoor ads","Discounts, special offers, or bundles, Interactive experiences (e.g., virtual tours, social media contests)",5,2,3,7,7,7,6,7,6,5,7,7,7,4,5,5,3,3,4,2,3,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time",I decide based on which rides are closest to me at the moment.,Merchandise,,,,,,,
153,27/02/2025 15:18:44,True,< Once every 3 years,15-18 years old,Male,No income,singaporean/pr,Family,high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), School Holidays","Because of a special promotion or discount, To spend time with family/friends, As part of a larger travel plan (e.g., trip to the area)","Social media ads, YouTube videos or influencer content (can be overseas theme parks as well), Billboard or outdoor ads, Theme park websites or blogs, Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, User-generated content (e.g., visitor testimonials, influencer partnerships)",6,4,3,5,5,6,6,5,5,7,7,7,4,4,1,4,3,5,1,5,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
154,27/02/2025 15:54:49,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,Friends,medium,Morning (10am-12pm),Fridays,"Because of a special promotion or discount, To spend time with family/friends","Social media ads, Theme park websites or blogs","Discounts, special offers, or bundles",4,2,3,4,5,5,5,5,5,5,5,5,4,1,2,4,1,1,1,1,1,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
155,27/02/2025 20:29:19,True,When on vacation,19-25 years old,Female,No income,singaporean/pr,Family,low,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)",Weekdays (Mondays to Thursdays),"As part of a larger travel plan (e.g., trip to the area)",YouTube videos or influencer content (can be overseas theme parks as well),"Discounts, special offers, or bundles, New attractions or event announcements",5,2,2,5,4,4,5,5,4,5,4,4,2,3,3,3,3,3,3,3,3,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
156,27/02/2025 22:30:51,True,< Once every 3 years,19-25 years old,Female,Below $2000,singaporean/pr,"Friends, Family",high,Morning (10am-12pm),"Saturdays, Sundays","To spend time with family/friends, To visit a newly opened or recently renovated park/area","Social media ads, Theme park websites or blogs, my parents know about it","Discounts, special offers, or bundles, New attractions or event announcements",4,1,2,4,6,6,5,6,6,6,5,6,6,2,3,4,1,4,4,4,3,"Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
157,27/02/2025 22:51:51,True,< Once every 3 years,19-25 years old,Female,Below $2000,singaporean/pr,Friends,medium,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Saturdays, For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises)","Social media ads, Theme park websites or blogs","Discounts, special offers, or bundles, New attractions or event announcements",6,3,3,3,6,5,5,6,7,5,5,4,5,4,2,5,4,3,2,4,2,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
158,27/02/2025 23:37:57,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,"Friends, Family",high,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)",Weekdays (Mondays to Thursdays),"Because of a special promotion or discount, To spend time with family/friends, To visit a newly opened or recently renovated park/area",Social media ads,"Discounts, special offers, or bundles",6,3,4,1,6,6,5,6,6,6,6,6,7,1,1,1,1,3,1,3,1,"Costs (F&B, admission tickets, etc.)","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,,,,,,,
159,28/02/2025 00:22:08,True,< Once every 3 years,19-25 years old,Male,No income,singaporean/pr,Family,low,"Morning (10am-12pm), Afternoon (12pm-5pm)","Saturdays, Sundays, Public Holidays, School Holidays","Because of a special promotion or discount, To spend time with family/friends, To visit a newly opened or recently renovated park/area","YouTube videos or influencer content (can be overseas theme parks as well), Promotions or discounts offered by travel agencies or third-party platforms like Agoda, Groupon, etc.","Discounts, special offers, or bundles, New attractions or event announcements, Behind-the-scenes content or exclusive previews",6,5,3,3,6,6,6,6,6,4,6,6,5,1,1,2,1,1,1,3,1,"Costs (F&B, admission tickets, etc.), Long wait time","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
160,28/02/2025 00:26:39,True,Once every 2-3 years,19-25 years old,Male,No income,singaporean/pr,Friends,low,"Morning (10am-12pm), Afternoon (12pm-5pm), Evening (5pm-7pm)","Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To spend time with family/friends","YouTube videos or influencer content (can be overseas theme parks as well), Theme park websites or blogs","Discounts, special offers, or bundles",7,6,2,7,7,7,4,4,4,4,4,7,4,2,2,2,4,1,1,4,1,Long wait time,"A mix of both of the above —some planned rides, but I also go with what’s nearby.",Merchandise,,,,,,,
161,28/02/2025 00:33:29,True,< Once every 3 years,19-25 years old,Male,No income,singaporean/pr,Friends,high,"Afternoon (12pm-5pm), Evening (5pm-7pm)","Saturdays, Public Holidays, School Holidays, For special events (eg. Halloween, Christmas etc.)",To spend time with family/friends,Billboard or outdoor ads,"Discounts, special offers, or bundles",6,4,2,4,7,6,5,5,6,6,6,7,6,4,3,3,5,2,3,5,4,"Costs (F&B, admission tickets, etc.), Unpredictable weather conditions",I stick to the few rides/attractions that I enjoy the most.,F&B,,,,,,,
162,28/02/2025 02:42:19,True,Once every year,19-25 years old,Male,No income,singaporean/pr,"Friends, Family",medium,Afternoon (12pm-5pm),"Weekdays (Mondays to Thursdays), School Holidays",To spend time with family/friends,"Social media ads, TV commercials","Discounts, special offers, or bundles",4,2,4,3,6,6,6,6,6,6,6,6,6,2,1,3,1,1,1,3,1,"Crowd, Costs (F&B, admission tickets, etc.), Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",Transportation,,,,,,,
163,28/02/2025 04:03:06,True,< Once every 3 years,19-25 years old,Female,No income,singaporean/pr,"Friends, Family",high,Morning (10am-12pm),"Weekdays (Mondays to Thursdays), For special events (eg. Halloween, Christmas etc.)","To experience a specific attraction or ride, To attend a special event or seasonal celebration (e.g., Halloween, Christmas, Exhibitions in collaboration with other franchises), To visit a newly opened or recently renovated park/area",Social media ads,"Discounts, special offers, or bundles, New attractions or event announcements",7,4,3,6,4,4,6,6,6,6,5,5,6,2,3,3,3,1,2,2,2,"Crowd, Long wait time, Unpredictable weather conditions","A mix of both of the above —some planned rides, but I also go with what’s nearby.",F&B,5,6,7,1,2,3,5
