date,actual_date,forecast_day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),avg_daily_relative_humidity,windspeed
26/11/2025,Wednesday,Thursday,25.54,32.38,41.65,78.24,Afternoon thundery showers ,Fair & Warm,9.21,17.45,NNW,54.58,36.88,49.45,36.29,55.63,53.26,west_avg_daily_psi,Moderate,6.68,3.21,3.99,5.22,28.315,30.62,26.01,8.23,10.86,24.24,1.25
27/11/2025,Thursday,Friday,23.74,32.91,29.7,60.29,Afternoon Showers  ,Light Rain,15.1,16.39,NNW,36.77,48.79,39.3,42.59,30.74,46.92,south_avg_daily_psi,Good,3.41,1.69,2.23,2.88,28.545,31.49,25.6,8.17,10.85,85.35,1.94
28/11/2025,Friday,Saturday,23.84,31.99,78.82,67.41,Afternoon thundey showers.,Hazy,15.41,11.22,SSW,28.24,26.09,34.1,53.34,63.79,37.23,north_avg_daily_psi,Good,17.15,4.29,10.3,17.12,27.055,28.86,25.25,6.87,10.68,96.84,2.95
29/11/2025,Saturday,Sunday,25.89,32.57,64.34,76.05,Showers,Moderate Rain,8.94,24.34,NW,39.61,36.43,29.96,37.04,18.18,26.65,central_avg_daily_psi,Good,5.72,2.21,3.41,4.45,26.955,29.68,24.23,6.44,10.15,47.97,5.92
30/11/2025,Sunday,Monday,24.99,34.9,80.14,65.75,Hazy.,Hazy,8.97,17.1,NNE,45.46,53.12,53.02,36.83,42.75,50.48,west_avg_daily_psi,Moderate,11.47,5.18,5.3,11.06,28.905,31.34,26.47,6.34,9.32,50.87,2.37
1/12/2025,Monday,Tuesday,25.3,34.15,58.91,78.94,Showers in the morning. Thundery showers in the afternoon.  ,Fair (Day),7.77,24.28,SE,33.87,42.99,45.96,31.64,51.89,21.8,east_avg_daily_psi,Good,2.9,0.03,1.01,1.1,26.395,28.25,24.54,8.71,12.22,58.32,1.36
2/12/2025,Tuesday,Wednesday,24.89,33.99,61.38,61.54,Showers.,Light Rain,8.56,17.45,ENE,43.76,48.25,43.05,50.18,39.19,35.98,north_avg_daily_psi,Good,8.91,0.14,2.12,3.88,26.315,28.1,24.53,7.49,9.56,107.17,1.11
3/12/2025,Wednesday,Thursday,23.76,34.31,62.78,72.8,Occasionally windy. Showers in the afternoon and evening.,Windy,8.47,14.41,VARIABLE,67.88,33.64,22.53,38.41,40.97,31.96,east_avg_daily_psi,Good,12.52,2.71,4.48,4.98,27.155,29.24,25.07,5.86,9.81,78.91,0.36
4/12/2025,Thursday,Friday,23.91,32.9,56.54,74.2,Occasionally windy. Afternoon and night periods of showers.,Cloudy,10.2,20.58,ENE,34.06,44.03,53,197,28.4,67.99,south,Moderate,8.79,0.3,0.73,2.68,27.595,29.54,25.65,5.96,9.3,30.59,1.93
5/12/2025,Friday,Saturday,24.87,32.53,34.46,71.66,Morning Thundery Showers.,Moderate Rain,11.11,16.59,ENE,24.59,54.3,39.57,40.89,42.54,45.03,east,Good,13.82,0.65,5.77,8.43,27.79,29.39,26.19,7.08,10.17,64.43,0
6/12/2025,Saturday,Sunday,24.74,33.67,72.77,78.07,Occasionally windy. Predawn hours and early morning thundery showers.,Showers,9.93,21.29,N,29.21,42.6,39.65,46.41,51.23,196,west,Unhealthy,7.74,1.7,2.36,4.05,30.76,33.11,28.41,6.7,9.32,43.79,1.81
7/12/2025,Sunday,Monday,25.44,33.79,60.23,60.24,Predawn and early morning thundery showers.,Heavy Thundery Showers,11.71,20.95,SSW,50.7,36.25,39.95,36.52,39.35,50.36,central,Moderate,5.42,1.26,4.63,4.66,26.735,28.93,24.54,8.05,10.43,61.01,3.7
8/12/2025,Monday,Tuesday,23.19,31.51,59.26,66.43,Late morning early afternoon thundery showers.,Fair & Warm,4.37,14.9,SW,38.62,44.07,41.61,51.78,39.46,21.55,east,Good,13.68,1.46,4.4,8.57,26.68,28.75,24.61,6.49,9.33,84.61,0.93
9/12/2025,Tuesday,Wednesday,24.18,33.11,67.72,63.64,Afternoon thundery showers. ,Light Rain,2.39,21.17,NNW,53.79,38.98,42.5,26.07,28.08,51.91,central_avg_daily_psi,Moderate,7.61,0.96,1.27,4.57,28.88,31.31,26.45,7.21,9.65,68.53,2.61
10/12/2025,Wednesday,Thursday,24.85,32.84,61.94,62.54,Morning showers.,Moderate Rain,3.85,6.21,E,25.52,47.92,44.77,37.7,24.12,24.08,central,Good,12.1,1.99,5.01,7.73,28.66,31.27,26.05,7.79,9.94,122.43,1.93
11/12/2025,Thursday,Friday,24.92,33.29,78.75,73.07,Overnight rain. Afternoon thundery showers.,Showers,7.54,19.23,SSE,34.81,26.18,55.84,44,15.8,43.06,south_avg_daily_psi,Good,4.16,1.44,1.45,2.55,27.21,30.06,24.36,6.4,8.43,40.76,1.35
12/12/2025,Friday,Saturday,24.65,31.66,76.01,87.78,Morning Thundery Showers.,Heavy Thundery Showers with Gusty Winds,12.52,32.36,E,53.86,28.94,45.93,35.17,39.33,32.92,south_avg_daily_psi,Good,18.9,1.81,3.95,9.79,28.915,31.72,26.11,7.65,10.41,47.64,2.95
13/12/2025,Saturday,Sunday,24.1,33.18,57.84,61.11,Late morning and early afternoon  thundery showers,Light Rain,13.2,24.47,ESE,37.59,42.55,38.94,35.46,38.67,43.38,west,Good,5.62,2.2,2.75,4.75,27.51,29.39,25.63,6.86,9.52,52.03,2.71
14/12/2025,Sunday,Monday,25.57,32.3,60.24,54.4,Early hours and pre-dawn thundery showers with gusty winds.,Thundery Showers,10.82,12.55,S,41.65,27.94,46.86,34.12,26.66,28.16,central_avg_daily_psi,Good,9.16,1.81,3.68,8.05,27.79,29.82,25.76,6.77,10.75,78.73,2.15
15/12/2025,Monday,Tuesday,24.57,34.7,59.59,74.91,Late morning and early afternoon thundery showers,Heavy Thundery Showers,3.61,24.37,SE,53.21,38.91,37.98,33.59,39.11,43.47,south_avg_daily_psi,Good,5.76,1.39,4.57,5.5,26.81,29.2,24.42,6.56,9.76,48.69,1.12
16/12/2025,Tuesday,Wednesday,24.3,31.89,69.76,52.74,Occasionally windy with passing showers.,Showers,4.17,22.44,S,46.8,51.07,50.82,38.84,34.37,40.82,south,Good,12.47,6.75,8.16,9,30.15,32.86,27.44,4.68,7.91,38.1,1.44
17/12/2025,Wednesday,Thursday,24.39,34.78,55.55,68.05,Thundery showers over many areas in the late morning and afternoon. ,Windy,3.6,19.53,WSW,36.62,24.32,46.94,27.8,38.31,57.59,central,Moderate,5.12,2.37,2.48,3.11,28.91,31.79,26.03,6.36,9.92,72.39,1.06
18/12/2025,Thursday,Friday,24.21,32.49,59.97,76.72,Partly cloudy.,Light Showers,15.41,13.29,E,54.39,47.29,42.55,34.5,51.24,54.44,west_avg_daily_psi,Moderate,3.87,0.47,1.32,2.73,27.025,29.05,25,7.62,10.09,66.04,3.07
19/12/2025,Friday,Saturday,24.3,33.26,46.54,57.94,Morning thundery showers..,Heavy Rain,6.48,14.51,SE,25.86,59.32,36.72,42.35,43.28,52.2,north,Moderate,7.82,0.75,1.03,1.29,29.555,31.92,27.19,6.28,8.8,43.44,1.55
20/12/2025,Saturday,Sunday,23.5,33.35,50.17,62.05,Pre-dawn hours and early morning thundery showers ,Partly Cloudy (Day),6.8,15.3,W,43.45,46.08,36.56,38.16,35.56,44.39,central_avg_daily_psi,Good,5.62,1.09,1.36,5.15,26.965,29.23,24.7,8.54,11.03,30.13,0.54
21/12/2025,Sunday,Monday,23.95,33.09,50.75,54.42,Pre-dawn hours and early morning showers. Afternoon and evening thundery showers.,Light Rain,10.22,16.97,ESE,40.01,29.97,39.29,35.06,37.64,53.67,central_avg_daily_psi,Moderate,4.01,0.06,0.24,0.58,26.365,28.36,24.37,6.5,9.22,35.23,0
22/12/2025,Monday,Tuesday,23.97,33.9,67.09,67.71,Late afternoon and evening thundery showers ,Light Showers,10.5,19.92,ENE,47.73,20.53,23.09,20.6,37.78,48.43,central,Good,10.6,1.54,1.89,3.47,27.895,30.55,25.24,6.99,10.93,85.6,1.42
23/12/2025,Tuesday,Wednesday,25.47,32.22,52.85,65.25,"Afternoon passing showers, extending into the evening",Windy,5.02,14.22,NE,54.62,41.23,47.25,39.08,31.17,23.49,west,Good,6.43,2.03,4.11,4.16,27.15,28.65,25.65,6.72,9,22.04,1.87
24/12/2025,Wednesday,Thursday,24.46,34.81,50.01,62.72,Fair except for showers in the early afternoon.,Light Rain,9.55,12.74,ESE,36.1,26.82,41.15,41.65,53.96,35.45,east_avg_daily_psi,Good,7.51,0.16,0.63,1.88,26.51,28.22,24.8,7.91,11.34,30.01,3.57
25/12/2025,Thursday,Friday,22.81,34.93,86.91,77.11,"Pre-dawn hours and early morning thundery showers
",Fair (Day),7.32,6.76,ENE,29.82,116,38.11,31.81,30.56,28.46,central_avg_daily_psi,Good,3.08,2.26,2.45,2.57,26.165,27.91,24.42,7.98,11.82,26.95,1.11
26/12/2025,Friday,Saturday,23.05,31.66,55.15,88.39,Pre-dawn and early morning thundery showers,Heavy Showers,8.43,20.3,N,39.37,31.96,55.53,29.77,57.19,46.32,central,Good,11.21,0.49,2.56,3.46,30.99,32.81,29.17,7.71,11.1,0,0
27/12/2025,Saturday,Sunday,22.55,31.34,58.53,77.68,"Overcast and windy, with rain, heavy at times. ",Fair & Warm,6.12,28.91,NE,29.75,49.55,47.3,37.39,43.67,141,south,Unhealthy,10.78,1.26,7.03,8.48,27.795,30.43,25.16,6.99,9.58,146.71,0.78
28/12/2025,Sunday,Monday,23.24,32.05,56.51,71.51,Occasionally windy. Afternoon passing showers.,Fair & Warm,12.19,27.09,NW,39.08,28.48,37.67,38.15,27.87,61.06,west,Moderate,8.46,2.15,3.56,5.5,28.16,30.22,26.1,5.72,8.33,64.44,1.24
29/12/2025,Monday,Tuesday,24.31,32.94,49.36,70.47,Afternoon thundery showers clearing in the evening.,Heavy Thundery Showers,13.31,18.77,SE,25.82,32.12,42.77,47.92,32.67,39.02,west_avg_daily_psi,Good,15.41,0.4,6.48,10.78,27.85,29.63,26.07,6.03,8.09,52.68,1.79
30/12/2025,Tuesday,Wednesday,25.33,33.16,48.55,66.08,Early hours thundery showers with gusty winds. Afternoon showers.,Fair & Warm,15.03,31.38,NE,17.77,24.47,33.13,36.98,46.16,43.89,north_avg_daily_psi,Good,6.05,1.18,1.37,5.7,30.415,33.2,27.63,6.99,10.99,60.55,0
31/12/2025,Wednesday,Thursday,23.67,33.37,37.42,72.73,Generally fair and occasionally windy.,Moderate Rain,6.66,31.19,NE,38.28,32.55,42.72,34.49,46.84,44.46,east_avg_daily_psi,Good,10.47,1.01,3.1,6.69,27.055,29.94,24.17,7.04,10.98,10.97,1.96
