record_date,forecast_timestamp,forecast_date,day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction
2016-05-11,2016-05-12T00:00:00+08:00,12/05/2016,Thursday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,SE
2016-05-11,2016-05-13T00:00:00+08:00,13/05/2016,Friday,24,33,65,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SE
2016-05-11,2016-05-14T00:00:00+08:00,14/05/2016,Saturday,24,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SE
2016-05-11,2016-05-15T00:00:00+08:00,15/05/2016,Sunday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-12,2016-05-13T00:00:00+08:00,13/05/2016,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-05-12,2016-05-14T00:00:00+08:00,14/05/2016,Saturday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2016-05-12,2016-05-15T00:00:00+08:00,15/05/2016,Sunday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,10,20,WSW
2016-05-12,2016-05-16T00:00:00+08:00,16/05/2016,Monday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,10,25,NW
2016-05-13,2016-05-14T00:00:00+08:00,14/05/2016,Saturday,24,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2016-05-13,2016-05-15T00:00:00+08:00,15/05/2016,Sunday,25,35,60,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-13,2016-05-16T00:00:00+08:00,16/05/2016,Monday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-13,2016-05-17T00:00:00+08:00,17/05/2016,Tuesday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-14,2016-05-15T00:00:00+08:00,15/05/2016,Sunday,25,35,60,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,SW
2016-05-14,2016-05-16T00:00:00+08:00,16/05/2016,Monday,25,35,60,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,W
2016-05-14,2016-05-17T00:00:00+08:00,17/05/2016,Tuesday,25,35,60,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-14,2016-05-18T00:00:00+08:00,18/05/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-05-15,2016-05-16T00:00:00+08:00,16/05/2016,Monday,25,35,50,95,Warm. Afternoon thundery showers.,Thundery Showers,10,20,W
2016-05-15,2016-05-17T00:00:00+08:00,17/05/2016,Tuesday,25,35,50,95,Warm. Afternoon thundery showers.,Thundery Showers,5,20,SE
2016-05-15,2016-05-18T00:00:00+08:00,18/05/2016,Wednesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2016-05-15,2016-05-19T00:00:00+08:00,19/05/2016,Thursday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2016-05-16,2016-05-17T00:00:00+08:00,17/05/2016,Tuesday,25,35,55,95,Warm. Afternoon thundery showers.,Thundery Showers,10,20,SE
2016-05-16,2016-05-18T00:00:00+08:00,18/05/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SE
2016-05-16,2016-05-19T00:00:00+08:00,19/05/2016,Thursday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SE
2016-05-16,2016-05-20T00:00:00+08:00,20/05/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SW
2016-05-17,2016-05-18T00:00:00+08:00,18/05/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2016-05-17,2016-05-19T00:00:00+08:00,19/05/2016,Thursday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-05-17,2016-05-20T00:00:00+08:00,20/05/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-05-17,2016-05-21T00:00:00+08:00,21/05/2016,Saturday,24,33,60,95,Pre-dawn and early morning thundery showers.,Thundery Showers,15,35,WSW
2016-05-18,2016-05-19T00:00:00+08:00,19/05/2016,Thursday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SE
2016-05-18,2016-05-20T00:00:00+08:00,20/05/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-05-18,2016-05-21T00:00:00+08:00,21/05/2016,Saturday,24,33,60,95,Pre-dawn and early morning thundery showers.,Thundery Showers,15,35,W
2016-05-18,2016-05-22T00:00:00+08:00,22/05/2016,Sunday,25,35,60,95,Warm. Afternoon thundery showers.,Thundery Showers,10,20,VARIABLE
2016-05-19,2016-05-20T00:00:00+08:00,20/05/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-05-19,2016-05-21T00:00:00+08:00,21/05/2016,Saturday,23,32,65,95,Pre-dawn hours and morning thundery showers with gusty winds.,Heavy Thundery Showers with Gusty Winds,15,40,WSW
2016-05-19,2016-05-22T00:00:00+08:00,22/05/2016,Sunday,24,35,50,95,Warm. Late afternoon and evening thundery showers.,Thundery Showers,5,20,VARIABLE
2016-05-19,2016-05-23T00:00:00+08:00,23/05/2016,Monday,24,35,50,95,Warm. Afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-05-20,2016-05-21T00:00:00+08:00,21/05/2016,Saturday,23,31,60,95,Pre-dawn hours and morning thundery showers with gusty winds.,Heavy Thundery Showers with Gusty Winds,15,40,W
2016-05-20,2016-05-22T00:00:00+08:00,22/05/2016,Sunday,25,35,65,95,Warm. Late afternoon and evening thundery showers.,Thundery Showers,5,15,SW
2016-05-20,2016-05-23T00:00:00+08:00,23/05/2016,Monday,25,35,50,95,Warm. Late afternoon and evening thundery showers.,Thundery Showers,10,25,SW
2016-05-20,2016-05-24T00:00:00+08:00,24/05/2016,Tuesday,24,34,50,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-05-21,2016-05-22T00:00:00+08:00,22/05/2016,Sunday,25,34,50,95,Partly cloudy.,Partly Cloudy (Day),5,20,SW
2016-05-21,2016-05-23T00:00:00+08:00,23/05/2016,Monday,25,35,50,95,Warm. Late afternoon and evening showers.,Showers,10,25,S
2016-05-21,2016-05-24T00:00:00+08:00,24/05/2016,Tuesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-05-21,2016-05-25T00:00:00+08:00,25/05/2016,Wednesday,25,33,55,95,Morning thundery showers.,Thundery Showers,10,25,SSW
2016-05-22,2016-05-23T00:00:00+08:00,23/05/2016,Monday,25,34,55,95,Partly cloudy.,Partly Cloudy (Day),10,20,S
2016-05-22,2016-05-24T00:00:00+08:00,24/05/2016,Tuesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-05-22,2016-05-25T00:00:00+08:00,25/05/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-05-22,2016-05-26T00:00:00+08:00,26/05/2016,Thursday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2016-05-23,2016-05-24T00:00:00+08:00,24/05/2016,Tuesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-05-23,2016-05-25T00:00:00+08:00,25/05/2016,Wednesday,25,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SSW
2016-05-23,2016-05-26T00:00:00+08:00,26/05/2016,Thursday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SW
2016-05-23,2016-05-27T00:00:00+08:00,27/05/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-05-24,2016-05-25T00:00:00+08:00,25/05/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-05-24,2016-05-26T00:00:00+08:00,26/05/2016,Thursday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,S
2016-05-24,2016-05-27T00:00:00+08:00,27/05/2016,Friday,25,34,60,95,Morning thundery showers.,Thundery Showers,15,30,S
2016-05-24,2016-05-28T00:00:00+08:00,28/05/2016,Saturday,25,34,60,95,Morning thundery showers.,Thundery Showers,10,25,SSW
2016-05-25,2016-05-26T00:00:00+08:00,26/05/2016,Thursday,24,33,60,95,Predawn hours and early morning thundery showers.,Thundery Showers,10,25,S
2016-05-25,2016-05-27T00:00:00+08:00,27/05/2016,Friday,24,34,55,95,Morning thundery showers.,Thundery Showers,15,30,S
2016-05-25,2016-05-28T00:00:00+08:00,28/05/2016,Saturday,24,34,60,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,30,SSW
2016-05-25,2016-05-29T00:00:00+08:00,29/05/2016,Sunday,24,34,55,95,Morning thundery showers.,Thundery Showers,10,25,SW
2016-05-26,2016-05-27T00:00:00+08:00,27/05/2016,Friday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2016-05-26,2016-05-28T00:00:00+08:00,28/05/2016,Saturday,24,33,55,95,Morning thundery showers.,Thundery Showers,15,30,S
2016-05-26,2016-05-29T00:00:00+08:00,29/05/2016,Sunday,23,32,60,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-26,2016-05-30T00:00:00+08:00,30/05/2016,Monday,23,32,55,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-27,2016-05-28T00:00:00+08:00,28/05/2016,Saturday,24,34,55,95,Early and predawn hours thundery showers.,Thundery Showers,10,25,S
2016-05-27,2016-05-29T00:00:00+08:00,29/05/2016,Sunday,24,33,60,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-27,2016-05-30T00:00:00+08:00,30/05/2016,Monday,24,32,60,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-27,2016-05-31T00:00:00+08:00,31/05/2016,Tuesday,24,33,55,95,Morning thundery showers.,Thundery Showers,15,25,S
2016-05-28,2016-05-29T00:00:00+08:00,29/05/2016,Sunday,24,33,55,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-28,2016-05-30T00:00:00+08:00,30/05/2016,Monday,24,32,55,95,Predawn hours and early morning thundery showers.,Thundery Showers,15,35,SW
2016-05-28,2016-05-31T00:00:00+08:00,31/05/2016,Tuesday,24,33,55,95,Morning thundery showers.,Thundery Showers,15,25,SSW
2016-05-28,2016-06-01T00:00:00+08:00,01/06/2016,Wednesday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2016-06-01,2016-06-02T00:00:00+08:00,02/06/2016,Thursday,24,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-01,2016-06-03T00:00:00+08:00,03/06/2016,Friday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSW
2016-06-01,2016-06-04T00:00:00+08:00,04/06/2016,Saturday,24,33,55,95,Morning thundery showers.,Thundery Showers,15,30,SW
2016-06-01,2016-06-05T00:00:00+08:00,05/06/2016,Sunday,24,33,60,95,Morning thundery showers.,Thundery Showers,15,30,SW
2016-06-02,2016-06-03T00:00:00+08:00,03/06/2016,Friday,24,33,55,95,Morning thundery showers.,Thundery Showers,10,25,SSW
2016-06-02,2016-06-04T00:00:00+08:00,04/06/2016,Saturday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-02,2016-06-05T00:00:00+08:00,05/06/2016,Sunday,25,34,60,95,Afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-02,2016-06-06T00:00:00+08:00,06/06/2016,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,15,30,S
2016-06-03,2016-06-04T00:00:00+08:00,04/06/2016,Saturday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-03,2016-06-05T00:00:00+08:00,05/06/2016,Sunday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-03,2016-06-06T00:00:00+08:00,06/06/2016,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-03,2016-06-07T00:00:00+08:00,07/06/2016,Tuesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2016-06-04,2016-06-05T00:00:00+08:00,05/06/2016,Sunday,24,34,60,95,Late afternoon thundery showers.,Thundery Showers,10,20,S
2016-06-04,2016-06-06T00:00:00+08:00,06/06/2016,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-04,2016-06-07T00:00:00+08:00,07/06/2016,Tuesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-04,2016-06-08T00:00:00+08:00,08/06/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2016-06-05,2016-06-06T00:00:00+08:00,06/06/2016,Monday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-05,2016-06-07T00:00:00+08:00,07/06/2016,Tuesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-05,2016-06-08T00:00:00+08:00,08/06/2016,Wednesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSW
2016-06-05,2016-06-09T00:00:00+08:00,09/06/2016,Thursday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSW
2016-06-06,2016-06-07T00:00:00+08:00,07/06/2016,Tuesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-06,2016-06-08T00:00:00+08:00,08/06/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2016-06-06,2016-06-09T00:00:00+08:00,09/06/2016,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,S
2016-06-06,2016-06-10T00:00:00+08:00,10/06/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-07,2016-06-08T00:00:00+08:00,08/06/2016,Wednesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-07,2016-06-09T00:00:00+08:00,09/06/2016,Thursday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-07,2016-06-10T00:00:00+08:00,10/06/2016,Friday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-07,2016-06-11T00:00:00+08:00,11/06/2016,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-08,2016-06-09T00:00:00+08:00,09/06/2016,Thursday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2016-06-08,2016-06-10T00:00:00+08:00,10/06/2016,Friday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,20,S
2016-06-08,2016-06-11T00:00:00+08:00,11/06/2016,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-08,2016-06-12T00:00:00+08:00,12/06/2016,Sunday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2016-06-09,2016-06-10T00:00:00+08:00,10/06/2016,Friday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SW
2016-06-09,2016-06-11T00:00:00+08:00,11/06/2016,Saturday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-09,2016-06-12T00:00:00+08:00,12/06/2016,Sunday,25,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SW
2016-06-09,2016-06-13T00:00:00+08:00,13/06/2016,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSW
2016-06-10,2016-06-11T00:00:00+08:00,11/06/2016,Saturday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-10,2016-06-12T00:00:00+08:00,12/06/2016,Sunday,25,32,60,95,Morning thundery showers.,Thundery Showers,10,25,SW
2016-06-10,2016-06-13T00:00:00+08:00,13/06/2016,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-10,2016-06-14T00:00:00+08:00,14/06/2016,Tuesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-11,2016-06-12T00:00:00+08:00,12/06/2016,Sunday,25,32,60,95,Morning thundery showers.,Thundery Showers,15,25,SW
2016-06-11,2016-06-13T00:00:00+08:00,13/06/2016,Monday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SW
2016-06-11,2016-06-14T00:00:00+08:00,14/06/2016,Tuesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-11,2016-06-15T00:00:00+08:00,15/06/2016,Wednesday,25,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-12,2016-06-13T00:00:00+08:00,13/06/2016,Monday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-12,2016-06-14T00:00:00+08:00,14/06/2016,Tuesday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-12,2016-06-15T00:00:00+08:00,15/06/2016,Wednesday,25,34,50,95,Afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-12,2016-06-16T00:00:00+08:00,16/06/2016,Thursday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SW
2016-06-13,2016-06-14T00:00:00+08:00,14/06/2016,Tuesday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-13,2016-06-15T00:00:00+08:00,15/06/2016,Wednesday,25,34,55,95,Afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-13,2016-06-16T00:00:00+08:00,16/06/2016,Thursday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-13,2016-06-17T00:00:00+08:00,17/06/2016,Friday,23,31,55,95,Predawn hours and morning thundery showers.,Thundery Showers,15,30,SW
2016-06-14,2016-06-15T00:00:00+08:00,15/06/2016,Wednesday,25,33,55,95,Morning thundery showers.,Thundery Showers,10,25,SW
2016-06-14,2016-06-16T00:00:00+08:00,16/06/2016,Thursday,25,33,60,95,Late morning and afternoon thundery showers.,Thundery Showers,10,25,SSW
2016-06-14,2016-06-17T00:00:00+08:00,17/06/2016,Friday,23,31,65,95,Predawn hours and morning thundery showers.,Thundery Showers,15,35,SW
2016-06-14,2016-06-18T00:00:00+08:00,18/06/2016,Saturday,24,33,50,90,Partly cloudy.,Partly Cloudy (Day),10,20,W
2016-06-15,2016-06-16T00:00:00+08:00,16/06/2016,Thursday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SW
2016-06-15,2016-06-17T00:00:00+08:00,17/06/2016,Friday,23,32,65,95,Predawn hours and morning thundery showers.,Thundery Showers,15,30,SW
2016-06-15,2016-06-18T00:00:00+08:00,18/06/2016,Saturday,24,33,60,90,Early and predawn hours thundery showers.,Thundery Showers,20,35,W
2016-06-15,2016-06-19T00:00:00+08:00,19/06/2016,Sunday,25,34,55,90,Partly cloudy.,Partly Cloudy (Day),10,20,VARIABLE
2016-06-16,2016-06-17T00:00:00+08:00,17/06/2016,Friday,23,32,65,95,Predawn hours and morning thundery showers and gusty wind.,Heavy Thundery Showers with Gusty Winds,15,35,SW
2016-06-16,2016-06-18T00:00:00+08:00,18/06/2016,Saturday,24,33,65,95,Early and predawn hours thundery showers.,Thundery Showers,20,35,W
2016-06-16,2016-06-19T00:00:00+08:00,19/06/2016,Sunday,25,34,60,90,Partly cloudy.,Partly Cloudy (Day),10,20,VARIABLE
2016-06-16,2016-06-20T00:00:00+08:00,20/06/2016,Monday,25,34,55,90,Partly cloudy.,Partly Cloudy (Day),10,20,VARIABLE
2016-06-17,2016-06-18T00:00:00+08:00,18/06/2016,Saturday,24,33,60,95,Cloudy.,Cloudy,20,35,W
2016-06-17,2016-06-19T00:00:00+08:00,19/06/2016,Sunday,25,34,55,90,Partly cloudy.,Partly Cloudy (Day),10,20,VARIABLE
2016-06-17,2016-06-20T00:00:00+08:00,20/06/2016,Monday,25,34,55,90,Partly cloudy.,Partly Cloudy (Day),10,20,VARIABLE
2016-06-17,2016-06-21T00:00:00+08:00,21/06/2016,Tuesday,25,34,55,95,Afternoon showers.,Showers,10,20,SW
2016-06-18,2016-06-19T00:00:00+08:00,19/06/2016,Sunday,25,32,55,95,Late afternoon showers.,Showers,10,20,NW
2016-06-18,2016-06-20T00:00:00+08:00,20/06/2016,Monday,25,34,55,90,Partly cloudy.,Partly Cloudy (Day),10,20,W
2016-06-18,2016-06-21T00:00:00+08:00,21/06/2016,Tuesday,25,34,55,95,Late morning and early afternoon showers.,Showers,10,20,W
2016-06-18,2016-06-22T00:00:00+08:00,22/06/2016,Wednesday,25,34,55,95,Late morning and early afternoon showers.,Showers,10,25,SW
2016-06-19,2016-06-20T00:00:00+08:00,20/06/2016,Monday,25,33,55,95,Showers in the late afternoon.,Showers,10,25,W
2016-06-19,2016-06-21T00:00:00+08:00,21/06/2016,Tuesday,25,34,55,90,Late morning and early afternoon showers.,Showers,10,25,SW
2016-06-19,2016-06-22T00:00:00+08:00,22/06/2016,Wednesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,SW
2016-06-19,2016-06-23T00:00:00+08:00,23/06/2016,Thursday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SW
2016-06-20,2016-06-21T00:00:00+08:00,21/06/2016,Tuesday,25,34,55,95,Late morning and early afternoon showers.,Showers,10,20,SW
2016-06-20,2016-06-22T00:00:00+08:00,22/06/2016,Wednesday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2016-06-20,2016-06-23T00:00:00+08:00,23/06/2016,Thursday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,SSE
2016-06-20,2016-06-24T00:00:00+08:00,24/06/2016,Friday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,30,SSE
