Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
7/2/2019,0,0,0,0,28.1,31.5,25.9,6.8,27
8/2/2019,0,0,0,0,28.4,33,26.3,7.2,33.1
9/2/2019,0,0,0,0,28.6,32,26.7,6.8,31.7
10/2/2019,0,0,0,0,28.9,34.1,26.9,5.8,26.6
11/2/2019,0,0,0,0,28.6,33.2,25.8,5.8,28.4
12/2/2019,0,0,0,0,29.3,34.1,25.9,5.8,25.2
13/2/2019,0,0,0,0,29,33.5,27,6.5,28.8
14/2/2019,0,0,0,0,29.2,33.1,27.1,6.8,32
15/2/2019,0,0,0,0,28.5,32.5,26.6,5.4,26.3
16/2/2019,0,0,0,0,28.6,33.7,26.1,5.4,29.5
17/2/2019,0,0,0,0,27.9,31.6,25.6,5.8,31
18/2/2019,25.4,24,25.4,25.4,26.7,30.1,21.9,5.8,35.3
19/2/2019,0,0,0,0,28.2,31.5,26.2,7.2,27.4
20/2/2019,0,0,0,0,28.8,33.2,26.6,6.1,27.7
21/2/2019,0,0,0,0,29.2,33.4,26.4,5.8,26.6
22/2/2019,0,0,0,0,28.9,33.1,26.6,6.5,36
23/2/2019,0,0,0,0,28.5,32.3,26.2,7.2,31
24/2/2019,0,0,0,0,28.5,33.5,26.1,5.8,26.3
25/2/2019,0,0,0,0,28.8,33,26.3,7.2,35.6
26/2/2019,2.8,1.6,1.6,2.4,28.7,33.1,27,6.5,30.6
27/2/2019,0,0,0,0,28.8,33.3,27.1,6.5,36.7
28/2/2019,0,0,0,0,28.8,32.4,26.8,5.4,24.5
1/3/2019,0,0,0,0,29,33.2,26.7,5.4,28.1
2/3/2019,0,0,0,0,28.6,33.4,26.6,6.8,28.4
3/3/2019,0,0,0,0,28.1,31.4,25.6,7.2,28.1
4/3/2019,0,0,0,0,28,32.1,25.7,7.6,32.8
5/3/2019,0,0,0,0,28.8,32.8,26.1,5,19.4
6/3/2019,0,0,0,0,29.2,33,27.4,4.7,25.2
7/3/2019,0,0,0,0,28.8,31.1,27.1,7.6,32
8/3/2019,0,0,0,0,28.9,31.9,27,7.9,31.7
9/3/2019,0,0,0,0,28.9,32.3,27.1,7.9,32.8
10/3/2019,0,0,0,0,28.6,32.5,27,7.2,27.4
11/3/2019,0.8,0.6,0.6,0.8,27.9,31.7,25.4,5.4,32.4
12/3/2019,0.2,0.2,0.2,0.2,28.9,34.1,25.7,5.8,28.1
13/3/2019,0,0,0,0,29.4,33.9,27.2,5.8,29.2
14/3/2019,0,0,0,0,29.4,34.3,26.5,5.4,25.2
15/3/2019,0,0,0,0,28.8,33.5,26.1,6.5,36.7
16/3/2019,0,0,0,0,28.6,33.7,25.1,4.7,25.6
17/3/2019,0,0,0,0,29.1,33,26.5,6.8,36.4
18/3/2019,0,0,0,0,29.7,35.4,25.8,5,25.6
19/3/2019,0,0,0,0,28.9,32.6,26.6,7.9,35.3
20/3/2019,0,0,0,0,29.5,33.2,27.3,5.4,22.7
21/3/2019,19.6,14.8,16.4,18,28.2,33.8,24.3,6.1,32.4
22/3/2019,0,0,0,0,28.7,33.4,25.5,5.4,22
23/3/2019,1,1,1,1,29,32.1,26.9,5.8,23.4
24/3/2019,0,0,0,0,29.5,32.8,27.4,5,27
25/3/2019,0,0,0,0,29.2,33.2,27.2,5.4,24.5
26/3/2019,0,0,0,0,29.9,33.5,27.8,6.5,34.9
27/3/2019,0,0,0,0,30.2,34.6,27.6,6.5,28.1
28/3/2019,0,0,0,0,28.6,32.3,26.5,5.4,27.4
29/3/2019,0.2,0.2,0.2,0.2,29.5,34.6,26.6,4.7,25.2
30/3/2019,3,3,3,3,27.4,29.5,23.3,5,42.5
31/3/2019,14.2,9.6,13,13.2,28.6,30.5,25.5,5,28.4
1/4/2019,64.4,35.8,47.4,49.8,26.8,30.3,24,4,43.2
2/4/2019,0,0,0,0,28.4,31.2,26.1,4.3,18
3/4/2019,46.8,31.4,42.2,45,27.3,31.3,22.5,5,35.6
4/4/2019,0.6,0.6,0.6,0.6,29,34.8,25.9,5,32.4
5/4/2019,5.2,5.2,5.2,5.2,28.6,33.7,26.2,4.7,28.1
6/4/2019,0,0,0,0,28.4,31.5,25.7,7.2,32.4
7/4/2019,0,0,0,0,28.8,31,26.3,7.6,28.8
8/4/2019,0,0,0,0,29.2,32.4,26.8,6.5,29.2
9/4/2019,0,0,0,0,29.4,33.4,27.7,5.8,29.5
10/4/2019,0,0,0,0,29.2,32.3,27.8,4,18.4
11/4/2019,0,0,0,0,28.3,31.5,27.3,4,24.8
12/4/2019,0,0,0,0,28.9,31.7,26.3,4.7,32.8
13/4/2019,0,0,0,0,29,33.4,26.3,5.8,26.6
14/4/2019,0,0,0,0,28.7,31.4,27.1,5.8,25.2
15/4/2019,0,0,0,0,29.3,35.4,26.7,6.5,31
16/4/2019,0,0,0,0,30,33.6,27.7,7.2,26.6
17/4/2019,0,0,0,0,29.7,33,27.1,7.6,28.8
18/4/2019,0,0,0,0,29.9,34.4,27.8,7.2,25.6
19/4/2019,0,0,0,0,29.8,33.7,28.2,5.4,22.3
20/4/2019,9,6.4,8.2,8.2,28.2,30.1,26,4.7,22.7
21/4/2019,0.2,0.2,0.2,0.2,29.6,33.1,27.4,6.8,25.9
22/4/2019,10,6.6,10,10,28.4,31.8,25.4,4.7,25.9
23/4/2019,42.4,18,23.2,23.2,27.8,32.3,24.9,4.3,31.3
24/4/2019,2.2,1.8,1.8,1.8,28,30.5,26.7,3.6,17.3
25/4/2019,0,0,0,0,29.3,32,27.4,4.7,21.2
26/4/2019,32,11.2,16.8,22.2,26.6,28.8,24.5,4.3,30.2
27/4/2019,8,2.2,4.2,6.2,27.9,30.7,25.3,5,34.6
28/4/2019,2.4,2.4,2.4,2.4,28.7,33.1,24.7,5,43.6
29/4/2019,0.4,0.4,0.4,0.4,29.4,33.7,26.4,5.8,29.5
30/4/2019,0.2,0.2,0.2,0.2,28.6,32.2,26.9,3.6,27.4
1/5/2019,0,0,0,0,29.6,32.6,26.9,4.3,19.4
2/5/2019,0,0,0,0,30.1,32.7,28.3,4.7,18.4
3/5/2019,0,0,0,0,30.3,34,28.4,5.4,20.5
4/5/2019,0,0,0,0,29.5,32.3,27.9,5,28.4
5/5/2019,7.6,4.4,7.4,7.6,28.9,31.3,25.2,7.9,32
6/5/2019,0,0,0,0,30.4,33.2,28.8,7.6,31
7/5/2019,0,0,0,0,30.4,34,28,5,21.6
8/5/2019,41.2,15.2,19,19.8,27.2,29.9,22.8,5,49.7
9/5/2019,0,0,0,0,30.3,33.6,27.8,5,26.3
10/5/2019,2.4,2,2.2,2.2,29.4,33.1,24.2,5.4,35.3
11/5/2019,39,27.8,38.4,38.8,28.7,30.9,24,4,25.6
12/5/2019,0,0,0,0,29.7,32.8,27.2,4.3,16.9
13/5/2019,0,0,0,0,29.2,31.8,27.2,5,23.4
14/5/2019,0.2,0.2,0.2,0.2,29.6,33.7,26.9,5.4,29.9
15/5/2019,0,0,0,0,29.7,34.1,27.2,4.7,20.5
16/5/2019,12.2,11.4,12.2,12.2,29,32,23.6,5,29.9
17/5/2019,40.8,30.4,35,39,27.8,30.7,23.6,6.1,46.4
18/5/2019,0.4,0.4,0.4,0.4,29,30.6,27.5,5.4,22.7
19/5/2019,6.2,5.4,5.8,5.8,27.6,29.4,23.6,4.3,49
20/5/2019,0,0,0,0,28.7,31.3,27.1,5,31.3
21/5/2019,0,0,0,0,28.5,31,27.2,5.4,30.6
22/5/2019,6.6,5.6,6,6.4,27.9,31.5,25.8,4.7,28.8
23/5/2019,1.2,1.2,1.2,1.2,29.1,32.3,24.7,6.1,47.2
24/5/2019,0,0,0,0,30,34.1,27.7,5.8,19.8
25/5/2019,0,0,0,0,29,31.9,27,6.1,33.8
26/5/2019,0,0,0,0,29.4,33.2,27.2,5.8,26.6
27/5/2019,0,0,0,0,29.4,32.4,27.4,6.8,38.9
28/5/2019,0.8,0.8,0.8,0.8,29.4,33.3,26.3,7.6,38.2
29/5/2019,0.2,0.2,0.2,0.2,29.3,32.2,27.7,5.8,24.5
30/5/2019,4.2,2.8,3.4,4,28.2,31.4,26.1,4.7,25.9
31/5/2019,0,0,0,0,28.7,33.3,26.3,5.4,31.7
1/6/2019,0,0,0,0,28.3,30.8,26.9,5.8,25.9
2/6/2019,2.2,1.6,2,2.2,28.8,32.5,25,5,31.3
3/6/2019,66.4,33.4,51.6,64.6,27.2,30.5,24.5,4.7,27
4/6/2019,0.2,0.2,0.2,0.2,28.1,31.4,26.1,5,28.1
5/6/2019,0,0,0,0,29.1,32.1,27.6,5.4,20.5
6/6/2019,13.8,6,6.4,7.2,27.1,28.9,24.8,4.7,36.7
7/6/2019,10.4,8,8.8,10,26.4,27.5,24.7,4.3,30.6
8/6/2019,5,4.8,5,5,27.4,29.5,24.9,4,27.7
9/6/2019,0,0,0,0,28.5,31.7,26.4,4.7,27.4
10/6/2019,0,0,0,0,29.5,32.4,27.5,5.8,22
11/6/2019,3,2.8,2.8,2.8,29.7,33.2,25.3,6.8,39.2
12/6/2019,23.8,6.8,11,17.2,26.9,29.2,24.1,8.3,32.8
13/6/2019,1.6,0.6,0.8,1.4,28.4,30.3,27.1,6.5,21.2
14/6/2019,0.4,0.2,0.2,0.2,29.1,31.8,27.1,5.8,23
15/6/2019,0,0,0,0,28.6,31,27.7,5.8,28.4
16/6/2019,0,0,0,0,29.4,32.5,27.4,7.2,25.9
17/6/2019,0,0,0,0,28.8,31,26.5,6.1,33.1
18/6/2019,3.6,1,1.2,1.4,27.3,29.1,25.6,4.7,30.6
19/6/2019,0.6,0.2,0.4,0.6,27.8,29.6,26.5,3.2,18
20/6/2019,0,0,0,0,28.9,32.5,27.2,5.4,20.5
21/6/2019,0,0,0,0,28.5,32,26.3,6.5,27.7
22/6/2019,4.8,2.8,3,3.4,27.3,30.3,24.7,5.4,33.1
23/6/2019,0,0,0,0,0,0,0,5,15.8
24/6/2019,0,0,0,0,0,0,0,7.6,24.5
25/6/2019,0,0,0,0,0,33.2,27.7,8.6,29.2
26/6/2019,24.4,15.8,22.6,24.2,27.7,30.9,24.5,5.4,30.6
27/6/2019,0,0,0,0,29,32.9,26.5,6.1,25.2
28/6/2019,0,0,0,0,29.4,32.6,27.8,7.9,26.6
29/6/2019,0,0,0,0,28.9,32.4,27.4,7.9,25.9
30/6/2019,0,0,0,0,28.5,31.8,25.9,6.5,33.1
1/7/2019,0,0,0,0,29.4,32.7,27.6,7.9,23.8
2/7/2019,0,0,0,0,29.4,32.8,27.7,7.2,28.8
3/7/2019,0,0,0,0,29.1,31.6,26.7,5.8,36.7
4/7/2019,0,0,0,0,29.2,32.4,27.8,6.5,25.2
5/7/2019,0,0,0,0,29.2,33,27.5,7.9,34.9
6/7/2019,0,0,0,0,29.1,32.8,27.5,6.1,25.2
7/7/2019,12,12,12,12,28.5,31.8,25.2,5,39.6
8/7/2019,39.4,24.2,24.4,24.4,27.7,31.6,23.3,4.7,47.5
9/7/2019,6.6,2,2.8,5.4,27.5,30,23.8,5.8,31
10/7/2019,0,0,0,0,28.8,31.3,27.4,10.1,29.2
11/7/2019,0,0,0,0,29.2,32.7,27.2,8.6,25.2
12/7/2019,0,0,0,0,29.1,33,26.8,7.6,29.9
13/7/2019,0,0,0,0,29.3,32.6,27.2,7.6,27.4
14/7/2019,0,0,0,0,29.4,32.4,27.6,8.6,25.2
15/7/2019,7.8,7.6,7.6,7.6,27.1,28.5,24.2,6.8,47.2
16/7/2019,0,0,0,0,28.6,31.6,26.8,8.3,32
17/7/2019,0,0,0,0,28.8,31.4,27.1,9,31.7
18/7/2019,0,0,0,0,28.9,32.1,27.3,10.4,31.3
19/7/2019,0,0,0,0,29,32.7,27.1,7.9,24.8
20/7/2019,0,0,0,0,28.9,32.4,27,6.5,20.2
21/7/2019,0,0,0,0,28.3,31.4,26.9,5.8,25.6
22/7/2019,0.4,0.2,0.2,0.4,28.2,31.7,26.7,5.8,22.3
23/7/2019,16.4,8.6,10.6,12.2,27.3,30.2,23.7,5,37.8
24/7/2019,16.4,10.2,15.2,16.2,28,31.1,23.7,6.8,27
25/7/2019,0,0,0,0,28.7,31.6,26.9,5.8,19.1
26/7/2019,0,0,0,0,29,33.1,26.5,6.8,22.3
27/7/2019,0,0,0,0,28.9,33.1,26.9,7.2,24.5
28/7/2019,0,0,0,0,28.9,31.9,27,7.9,30.6
29/7/2019,0,0,0,0,29.4,33.4,27.1,7.6,25.6
30/7/2019,0,0,0,0,29.1,32.4,27.1,7.9,31.3
31/7/2019,0,0,0,0,29.1,32.2,27.1,7.6,32
1/8/2019,0,0,0,0,29,32.9,26.7,7.2,28.4
2/8/2019,0,0,0,0,29,32.3,26.9,9.4,31.3
3/8/2019,0,0,0,0,29.2,32.6,27.2,8.3,25.9
4/8/2019,0.4,0.4,0.4,0.4,28.9,32.3,27.2,8.6,25.9
5/8/2019,1.4,1.4,1.4,1.4,28.8,31.5,27.1,7.9,25.9
6/8/2019,0,0,0,0,28.7,31.8,27.2,8.3,30.6
7/8/2019,0,0,0,0,29,32.4,26.8,8.3,25.2
8/8/2019,0,0,0,0,28.8,31.8,27,8.3,32
9/8/2019,0,0,0,0,28.8,32.1,26.8,7.6,28.4
10/8/2019,0,0,0,0,28.9,31.8,27.3,8.6,28.1
11/8/2019,0,0,0,0,29.2,32.8,27.2,8.6,31
12/8/2019,0,0,0,0,29.4,33.1,27.3,9.4,24.8
13/8/2019,0,0,0,0,29.4,33.1,27.4,9,25.9
14/8/2019,0,0,0,0,29.3,32.9,27.2,7.9,27.7
15/8/2019,0,0,0,0,29,32.6,27.1,7.2,24.1
16/8/2019,0,0,0,0,29.4,32.7,27.5,8.6,29.2
17/8/2019,4.8,4.6,4.8,4.8,28.8,32.7,24.8,9.4,35.6
18/8/2019,0,0,0,0,29,32.4,27.4,11.5,29.5
19/8/2019,0,0,0,0,29.1,33.5,26.7,7.6,23
20/8/2019,2.2,2.2,2.2,2.2,28.7,32.3,27.2,10.8,33.5
21/8/2019,0,0,0,0,29.2,33,27.2,9,26.3
22/8/2019,0,0,0,0,29.3,33,27.2,8.6,28.4
23/8/2019,0,0,0,0,29.1,32.7,27.4,10.4,34.6
24/8/2019,0,0,0,0,29.1,33.5,26.7,8.6,25.2
25/8/2019,0,0,0,0,28.9,32.3,27.2,6.5,29.2
26/8/2019,2.2,1.2,1.8,2.2,28.6,33.8,24.9,5.4,27.4
27/8/2019,5.6,5.4,5.6,5.6,27,28.9,25,5,32.4
28/8/2019,2.2,2.2,2.2,2.2,27,27.9,24.5,5.8,32.8
29/8/2019,0,0,0,0,28.8,31.9,26.6,9.4,32.8
30/8/2019,4.8,4.8,4.8,4.8,28.4,30.8,25.2,9,35.6
31/8/2019,0,0,0,0,28.8,32.1,26.9,8.3,25.9
1/9/2019,0,0,0,0,29.1,33.2,26.2,6.8,22.3
2/9/2019,0,0,0,0,29.3,33.2,27,8.3,28.8
3/9/2019,0,0,0,0,29.3,32.5,27.6,8.6,26.6
4/9/2019,40.8,36.6,40.6,40.6,28.5,31.6,22.3,6.5,34.2
5/9/2019,0,0,0,0,29.2,33.1,26.9,8.6,26.6
6/9/2019,0,0,0,0,29.2,33,26.9,8.6,26.6
7/9/2019,0,0,0,0,29.1,33,27,10.1,34.2
8/9/2019,0,0,0,0,29.1,33,26.8,8.6,26.3
9/9/2019,0,0,0,0,29.1,32.9,27.1,7.9,23.4
10/9/2019,0,0,0,0,29,32.8,27.2,9,26.6
11/9/2019,0,0,0,0,29,32.9,27,7.6,24.1
12/9/2019,0,0,0,0,28.8,33.2,26.8,6.1,22
13/9/2019,0,0,0,0,28.9,32.7,26.8,7.2,22.7
14/9/2019,0,0,0,0,28.2,30.1,26.9,6.8,24.1
15/9/2019,0,0,0,0,28.5,31.9,26.8,7.6,26.6
16/9/2019,0,0,0,0,28.6,32.3,26.4,7.2,22.7
17/9/2019,0,0,0,0,28.9,32.7,26.6,7.9,24.5
18/9/2019,0,0,0,0,28.9,33,27.2,10.1,35.3
19/9/2019,0,0,0,0,28.9,32.5,27.2,9,28.8
20/9/2019,0,0,0,0,28.6,32.4,27,7.6,23.4
21/9/2019,0,0,0,0,28.9,32.9,26.6,9,31
22/9/2019,0,0,0,0,29,33.7,26.6,8.3,30.6
23/9/2019,0,0,0,0,28.3,31.5,27.1,6.1,31.3
24/9/2019,1.6,1.2,1.6,1.6,29.1,32.8,26.3,6.1,28.8
25/9/2019,70.2,27.4,29.2,47.4,26.5,30.3,23.9,5,28.8
26/9/2019,0.2,0.2,0.2,0.2,28.1,32.4,25.4,5.4,24.8
27/9/2019,0,0,0,0,28.9,32.1,27.2,6.8,28.4
28/9/2019,0,0,0,0,28.7,32.5,26.5,4.7,26.6
29/9/2019,0.4,0.4,0.4,0.4,28.2,32.6,25.4,4.7,25.6
30/9/2019,4.4,4,4,4,27.2,31.3,24.3,4.7,42.5
1/10/2019,0,0,0,0,27.7,30.2,26.2,4.7,27.4
2/10/2019,2.8,0.8,0.8,1.4,27,31.2,24.3,4.7,34.9
3/10/2019,0.2,0.2,0.2,0.2,27.6,31.4,24.7,5,22.3
4/10/2019,0.8,0.6,0.6,0.6,28.1,30.8,25.2,5.8,28.1
5/10/2019,1.6,0.8,1,1,27.9,32.9,23.3,6.5,40
6/10/2019,0,0,0,0,28.5,33.1,25.8,6.1,26.6
7/10/2019,1.2,0.6,0.8,0.8,27.5,31.8,25.4,5,27.4
8/10/2019,0.2,0.2,0.2,0.2,28.1,31.3,25.6,4.7,20.5
9/10/2019,0,0,0,0,28.6,32.1,26.9,5,33.5
10/10/2019,0,0,0,0,29.3,33.1,26.8,4.7,27
11/10/2019,0,0,0,0,29.2,33.9,26.5,5.8,27.7
12/10/2019,0,0,0,0,29.2,32.8,27.2,6.1,25.9
13/10/2019,0,0,0,0,29,34.8,27.4,6.8,41.8
14/10/2019,0,0,0,0,29.3,34.9,26.9,6.1,31.7
15/10/2019,0,0,0,0,29.3,33.7,26.8,5.4,37.8
16/10/2019,0,0,0,0,29.4,32.1,27.4,7.2,27.4
17/10/2019,0,0,0,0,28.8,32.5,27.6,5.4,31.3
18/10/2019,0.4,0.4,0.4,0.4,28.3,31.6,26.4,5,33.1
19/10/2019,1.4,1.4,1.4,1.4,28.9,33.3,26.8,5.8,30.2
20/10/2019,0,0,0,0,28.6,33,27.2,5.8,22.7
21/10/2019,5.6,2.2,4.2,4.2,28.6,32.7,24.8,4.3,28.1
22/10/2019,37.6,26.2,30.8,31.4,26.6,29.3,23.3,4,28.4
23/10/2019,1.8,1,1,1,27.3,31.7,24.7,4.3,25.2
24/10/2019,0,0,0,0,28.7,33.8,26.7,5,39.2
25/10/2019,13.8,13.8,13.8,13.8,28.9,34.6,24.7,5.4,29.5
26/10/2019,0.6,0.2,0.2,0.2,27.6,31.2,26.1,4,20.5
27/10/2019,40.8,18.2,27.8,38.8,27.7,32,24.5,5.4,20.9
28/10/2019,0,0,0,0,27.6,31.9,25,4.7,24.8
29/10/2019,0,0,0,0,29.1,33.2,25.9,4.7,17.6
30/10/2019,0,0,0,0,28.8,32.4,27.3,4.7,31.7
31/10/2019,0,0,0,0,28.8,32,27.1,4.3,22
1/11/2019,0,0,0,0,28.4,31.5,26,7.9,37.4
2/11/2019,0,0,0,0,29.3,32.6,26.9,5,22
3/11/2019,0,0,0,0,28,31.5,26.1,5.8,32
4/11/2019,0,0,0,0,29.3,32.4,26.7,3.6,19.1
5/11/2019,0,0,0,0,28.7,32.1,27.4,4.3,23
6/11/2019,0,0,0,0,29.4,33.6,26.9,6.5,27.4
7/11/2019,0,0,0,0,30.1,33.7,27.8,5.4,21.2
8/11/2019,4.6,2.8,3.6,4.4,28.2,31.5,24,6.8,48.6
9/11/2019,0,0,0,0,29.3,33,27,5,25.6
10/11/2019,0,0,0,0,29.2,32,25.3,5.8,42.5
11/11/2019,0,0,0,0,28.9,31.8,27.5,4.7,30.2
12/11/2019,0,0,0,0,28.8,32.5,26.7,4,20.5
13/11/2019,0,0,0,0,0,0,0,1.8,6.8
14/11/2019,0,0,0,0,0,0,0,6.5,25.9
15/11/2019,0,0,0,0,0,30.8,26.1,4.3,22.7
16/11/2019,0,0,0,0,29,32.7,26.5,4.3,21.2
17/11/2019,0,0,0,0,29.4,33.7,26.3,5.8,29.5
18/11/2019,0.2,0.2,0.2,0.2,29.1,33.4,27.2,5,26.6
19/11/2019,11.8,7.4,7.4,7.6,27.8,32.1,24.4,4,30.2
20/11/2019,13,10,11,12.4,26.7,30.2,24.5,4.3,28.1
21/11/2019,1,0.6,0.6,0.8,27.3,30.4,25.7,4.3,21.6
22/11/2019,0,0,0,0,27.6,32,25.8,5,27.7
23/11/2019,3.4,3.4,3.4,3.4,27.2,30.8,25.5,4.3,26.6
24/11/2019,8,3.2,5.2,8,27,31,25.6,3.2,17.6
25/11/2019,0,0,0,0,27.8,31.4,25.1,5,26.6
26/11/2019,0,0,0,0,29,33.1,26.2,5,24.1
27/11/2019,7,7,7,7,28.3,32.3,26,5.4,27
28/11/2019,0,0,0,0,28.8,33.4,25.7,4.3,24.8
29/11/2019,26.2,12.8,12.8,14.6,27,32.6,24.6,4.3,27
30/11/2019,0,0,0,0,28.3,33.9,25.5,4.7,26.6
1/12/2019,0,0,0,0,28.9,32.8,26.3,5.8,25.6
2/12/2019,44,17.4,22.2,35.2,26.8,32,24.1,4.7,24.8
3/12/2019,0,0,0,0,28.1,31,26.1,6.1,33.5
4/12/2019,0,0,0,0,28.5,32.6,26.4,6.8,33.5
5/12/2019,0,0,0,0,28.3,31.7,26.8,5.8,26.3
6/12/2019,0,0,0,0,28.6,33,26.3,6.8,32.4
7/12/2019,0,0,0,0,28.1,30.5,26.7,6.5,33.1
8/12/2019,6.2,3,3.4,0.6,26.8,28.3,24.5,3.6,18
9/12/2019,38.2,0.8,4.4,1.2,30,32.1,26.1,4.7,31
10/12/2019,30,1,8,13.6,28.1,29.5,27.4,6.1,23
11/12/2019,1.2,0.6,34,2.6,27.4,30.1,25.2,5.7,24.4
12/12/2019,6,6.2,0.4,6.4,27.3,33.4,27.7,7.9,22
13/12/2019,39,12.6,14.8,22.4,25.7,29.9,23.7,4.7,27.4
14/12/2019,27.2,2.6,4.8,8.4,24.4,26.2,23.5,4.3,16.2
15/12/2019,0.8,9.8,21.8,42,29.7,33.6,26.5,6.5,28.1
16/12/2019,6.4,5.2,6.4,6.4,0,0,0,4.3,19.4
17/12/2019,5.2,2,2.8,3.6,0,0,0,2.9,17.6
18/12/2019,1.2,0.8,1.2,1.2,0,0,0,5,23.4
19/12/2019,0,0,0,0,0,0,0,4.3,21.6
20/12/2019,0,0,0,0,28,31.4,26.1,4.7,27.4
21/12/2019,7.4,4,2.8,12.8,29.4,34.4,27.9,6.9,24.8
22/12/2019,0,0,0,0,0,0,0,4.7,20.5
23/12/2019,0.2,0.2,0.2,0.2,0,0,0,5.4,23.8
24/12/2019,0,0,0,0,0,32.9,26,5.4,31
25/12/2019,3.8,3.6,3.6,3.6,0,0,0,4.7,21.6
26/12/2019,0,0,0,0,0,0,0,4.7,22.7
27/12/2019,0,0,0,0,0,0,0,5.4,23
28/12/2019,0,0,0,0,0,32.4,25.9,5,24.1
29/12/2019,0,0,0,0,0,0,0,5.8,23.8
30/12/2019,0,0,0,0,0,0,0,5.4,24.1
31/12/2019,0,0,0,0,0,33.5,26.2,6.1,29.5
1/1/2020,0,0,0,0,0,0,0,6.8,32.8
2/1/2020,0,0,0,0,0,0,0,4.7,18.7
3/1/2020,0.4,0.4,0.4,0.4,0,0,0,6.1,25.6
4/1/2020,1,0.4,0.4,0.4,0,31.3,26.2,6.1,27.7
5/1/2020,0,0,0,0,0,33.4,25.7,6.5,26.6
6/1/2020,6,3.6,5.6,5.8,27.2,32.8,24.7,6.8,31.3
7/1/2020,2.6,1,1.8,2.2,27,31.6,23.8,6.5,29.9
8/1/2020,0,0,0,0,28.3,32.3,26,6.1,29.9
9/1/2020,0,0,0,0,28.5,32.9,26.6,6.1,27.7
10/1/2020,0,0,0,0,27.6,31.3,25.9,5,25.6
11/1/2020,0,0,0,0,28.4,32,25.7,4.3,19.4
12/1/2020,4.4,2.8,3.6,4.4,27.5,31.8,24.3,5,23.8
13/1/2020,0.4,0.4,0.4,0.4,27.9,32.8,24.8,5,23.8
14/1/2020,0,0,0,0,28.3,33.1,25.9,5.8,26.3
15/1/2020,0.2,0.2,0.2,0.2,28.3,32.4,26.2,5.4,24.8
16/1/2020,5.2,3.6,3.8,3.8,27.8,31.8,25.8,5,34.2
17/1/2020,0,0,0,0,28.7,33.9,25.9,5.4,29.2
18/1/2020,1,1,1,1,27.9,31.4,25.9,4.7,25.6
19/1/2020,0,0,0,0,0,0,0,6.1,27.4
20/1/2020,0,0,0,0,28.5,32.1,26.9,5.4,24.8
21/1/2020,32.2,1.6,0.8,1.2,26.4,30,26.8,7.2,25.6
22/1/2020,0,0,0,0,0,0,0,6.8,31.7
23/1/2020,0,0,0,0,0,34.2,26.3,5.8,25.9
24/1/2020,0,0,0,0,0,0,0,6.1,31.7
25/1/2020,0,0,0,0,28.4,33.3,25.7,5.8,28.1
26/1/2020,0,0,0,0,28.5,33.4,26,7.2,29.5
27/1/2020,1.6,1.6,1.6,1.6,28.1,31.6,26.8,5.8,27.4
28/1/2020,0,0,0,0,0,0,0,7.2,27.7
29/1/2020,168.6,46,80.4,110,26.4,31.5,23.1,5,27.7
30/1/2020,0,0,0,0,27.6,32.6,23.6,4.7,25.9
31/1/2020,0,0,0,0,28.9,33.5,26.8,6.5,25.6
1/2/2020,0,0,0,0,28.9,32.7,26.7,7.2,34.6
2/2/2020,0.8,0.6,0.6,0.6,28.2,32.1,26.6,6.5,32.8
3/2/2020,0,0,0,0,28.9,33.4,26.1,6.1,26.6
4/2/2020,0,0,0,0,28.1,32.7,25.8,5.8,26.3
5/2/2020,0,0,0,0,28.5,34.2,25.8,5.4,24.5
6/2/2020,0,0,0,0,28.8,33.7,26.2,5.8,28.4
7/2/2020,0,0,0,0,28.6,32.5,26.3,6.8,33.8
8/2/2020,0,0,0,0,28.3,32.3,25.6,5,25.6
9/2/2020,10.4,6.8,7.2,7.2,26.7,30.2,23.9,5,26.6
10/2/2020,1.2,0.8,1.2,1.2,27.1,30.5,23.7,6.1,27.7
11/2/2020,28.8,8.2,9.8,12.8,27.4,30.8,24.7,4.7,22
12/2/2020,0.2,0.2,0.2,0.2,28.3,32.5,25.1,5.4,29.5
13/2/2020,0,0,0,0,29.1,33.8,26.6,5.4,27.7
14/2/2020,0,0,0,0,28.9,33.5,26.4,5.8,25.2
15/2/2020,0,0,0,0,28.5,32.8,25.6,4.7,18.4
16/2/2020,0,0,0,0,28.6,31.9,27.1,4.7,21.6
17/2/2020,0,0,0,0,29.3,35,26.4,5,28.1
18/2/2020,0,0,0,0,28.2,32,25.6,5.8,34.6
19/2/2020,0,0,0,0,28.9,33.1,26.7,6.5,30.6
20/2/2020,1,1,1,1,28.6,32.7,26.4,7.2,31
21/2/2020,12.4,6.8,7.8,7.8,27.5,31,23.9,6.5,35.3
22/2/2020,2,2,2,2,28.4,31.9,25.3,7.2,34.6
23/2/2020,0,0,0,0,28.6,32.1,26.5,7.2,31.3
24/2/2020,3.2,2,2,2.4,27.6,31.2,25.7,6.1,37.4
25/2/2020,0,0,0,0,28.7,33.1,26,5.8,29.2
26/2/2020,0,0,0,0,29.2,34.7,26.1,5.8,31.7
27/2/2020,0,0,0,0,29.3,34.4,26.4,5.8,25.9
28/2/2020,0,0,0,0,28.9,32.7,26.7,6.5,25.9
